"19 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,1.02763
251.00,0.99499
252.00,0.97051
253.00,0.94307
254.00,0.91997
255.00,0.89802
256.00,0.87758
257.00,0.85893
258.00,0.84086
259.00,0.82465
260.00,0.80792
261.00,0.79156
262.00,0.77681
263.00,0.75889
264.00,0.74650
265.00,0.73261
266.00,0.72200
267.00,0.71015
268.00,0.69932
269.00,0.68937
270.00,0.68099
271.00,0.67116
272.00,0.66197
273.00,0.65281
274.00,0.64406
275.00,0.63348
276.00,0.62657
277.00,0.61803
278.00,0.61098
279.00,0.60122
280.00,0.59253
281.00,0.58670
282.00,0.57969
283.00,0.57037
284.00,0.56407
285.00,0.55540
286.00,0.54597
287.00,0.53799
288.00,0.53049
289.00,0.52266
290.00,0.51263
291.00,0.50560
292.00,0.49543
293.00,0.48947
294.00,0.48185
295.00,0.47322
296.00,0.46778
297.00,0.46244
298.00,0.45796
299.00,0.45168
300.00,0.44802
301.00,0.44539
302.00,0.44143
303.00,0.43944
304.00,0.43634
305.00,0.43374
306.00,0.43080
307.00,0.43024
308.00,0.42723
309.00,0.42549
310.00,0.42462
311.00,0.42857
312.00,0.42366
313.00,0.42929
314.00,0.42219
315.00,0.42500
316.00,0.41963
317.00,0.41444
318.00,0.41101
319.00,0.40607
320.00,0.39978
321.00,0.39687
322.00,0.39229
323.00,0.38507
324.00,0.38120
325.00,0.37508
326.00,0.36578
327.00,0.36301
328.00,0.35581
329.00,0.34753
330.00,0.34253
331.00,0.33545
332.00,0.33220
333.00,0.32844
334.00,0.32148
335.00,0.31721
336.00,0.31368
337.00,0.30926
338.00,0.30417
339.00,0.29887
340.00,0.29542
341.00,0.29473
342.00,0.28790
343.00,0.28592
344.00,0.28218
345.00,0.28017
346.00,0.27626
347.00,0.27849
348.00,0.27427
349.00,0.27604
350.00,0.27238
351.00,0.27445
352.00,0.27552
353.00,0.27288
354.00,0.27613
355.00,0.27574
356.00,0.27700
357.00,0.27620
358.00,0.27796
359.00,0.27546
360.00,0.27776
361.00,0.27697
362.00,0.27592
363.00,0.27607
364.00,0.27129
365.00,0.26937
366.00,0.26652
367.00,0.26313
368.00,0.25828
369.00,0.25297
370.00,0.24762
371.00,0.24213
372.00,0.23538
373.00,0.23078
374.00,0.22409
375.00,0.21653
376.00,0.21222
377.00,0.20532
378.00,0.20232
379.00,0.19942
380.00,0.19517
381.00,0.19210
382.00,0.19178
383.00,0.19164
384.00,0.19111
385.00,0.19083
386.00,0.19266
387.00,0.19508
388.00,0.19826
389.00,0.19891
390.00,0.20178
391.00,0.20660
392.00,0.20579
393.00,0.20815
394.00,0.20812
395.00,0.20563
396.00,0.20374
397.00,0.19963
398.00,0.19496
399.00,0.18794
400.00,0.18245
401.00,0.17366
402.00,0.16996
403.00,0.16180
404.00,0.15615
405.00,0.14989
406.00,0.14876
407.00,0.14310
408.00,0.14396
409.00,0.14189
410.00,0.14596
411.00,0.14844
412.00,0.15249
413.00,0.15972
414.00,0.16431
415.00,0.17580
416.00,0.18179
417.00,0.19417
418.00,0.20314
419.00,0.21447
420.00,0.22126
421.00,0.22762
422.00,0.23197
423.00,0.23547
424.00,0.23907
425.00,0.23717
426.00,0.23812
427.00,0.23292
428.00,0.22938
429.00,0.21916
430.00,0.21206
431.00,0.19897
432.00,0.18723
433.00,0.17443
434.00,0.16122
435.00,0.14402
436.00,0.12963
437.00,0.11374
438.00,0.09999
439.00,0.08666
440.00,0.07302
441.00,0.06358
442.00,0.05223
443.00,0.04587
444.00,0.03670
445.00,0.03298
446.00,0.02796
447.00,0.02412
448.00,0.02172
449.00,0.01986
450.00,0.01833
451.00,0.01696
452.00,0.01641
453.00,0.01450
454.00,0.01427
455.00,0.01359
456.00,0.01428
457.00,0.01353
458.00,0.01271
459.00,0.01303
460.00,0.01301
461.00,0.01272
462.00,0.01326
463.00,0.01290
464.00,0.01188
465.00,0.01166
466.00,0.01189
467.00,0.01164
468.00,0.01253
469.00,0.01124
470.00,0.01197
471.00,0.01128
472.00,0.01194
473.00,0.01192
474.00,0.01202
475.00,0.01050
476.00,0.01163
477.00,0.01201
478.00,0.01155
479.00,0.01078
480.00,0.01167
481.00,0.01118
482.00,0.01186
483.00,0.01027
484.00,0.01145
485.00,0.01252
486.00,0.00997
487.00,0.01233
488.00,0.00996
489.00,0.01285
490.00,0.01085
491.00,0.01111
492.00,0.01138
493.00,0.01178
494.00,0.01111
495.00,0.01013
496.00,0.01110
497.00,0.01066
498.00,0.01121
499.00,0.01067
500.00,0.01123
