"23 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,0.46352
251.00,0.45005
252.00,0.43729
253.00,0.42625
254.00,0.41388
255.00,0.40456
256.00,0.39474
257.00,0.38744
258.00,0.37823
259.00,0.37117
260.00,0.36382
261.00,0.35750
262.00,0.35256
263.00,0.34376
264.00,0.33828
265.00,0.33284
266.00,0.32918
267.00,0.32536
268.00,0.31895
269.00,0.31374
270.00,0.30920
271.00,0.30537
272.00,0.30122
273.00,0.29643
274.00,0.29209
275.00,0.28682
276.00,0.28436
277.00,0.27935
278.00,0.27692
279.00,0.27385
280.00,0.26951
281.00,0.26750
282.00,0.26362
283.00,0.26039
284.00,0.25758
285.00,0.25383
286.00,0.25113
287.00,0.24730
288.00,0.24290
289.00,0.23970
290.00,0.23617
291.00,0.23397
292.00,0.22941
293.00,0.22617
294.00,0.22161
295.00,0.22008
296.00,0.21578
297.00,0.21283
298.00,0.21105
299.00,0.20687
300.00,0.20491
301.00,0.20228
302.00,0.20030
303.00,0.19671
304.00,0.19424
305.00,0.19314
306.00,0.18925
307.00,0.18822
308.00,0.18687
309.00,0.18387
310.00,0.18513
311.00,0.18808
312.00,0.18629
313.00,0.18970
314.00,0.18386
315.00,0.18795
316.00,0.18690
317.00,0.18665
318.00,0.18362
319.00,0.18545
320.00,0.18011
321.00,0.18246
322.00,0.18067
323.00,0.17974
324.00,0.18082
325.00,0.17851
326.00,0.17587
327.00,0.17503
328.00,0.17221
329.00,0.17120
330.00,0.16943
331.00,0.16338
332.00,0.16543
333.00,0.16122
334.00,0.16140
335.00,0.15631
336.00,0.15289
337.00,0.14853
338.00,0.15156
339.00,0.14760
340.00,0.14602
341.00,0.14302
342.00,0.14048
343.00,0.13837
344.00,0.13703
345.00,0.13621
346.00,0.13340
347.00,0.13228
348.00,0.13127
349.00,0.13052
350.00,0.12875
351.00,0.12738
352.00,0.12818
353.00,0.12559
354.00,0.12662
355.00,0.12481
356.00,0.12460
357.00,0.12454
358.00,0.12336
359.00,0.12495
360.00,0.12378
361.00,0.12512
362.00,0.12449
363.00,0.12776
364.00,0.12567
365.00,0.12577
366.00,0.12644
367.00,0.12572
368.00,0.12401
369.00,0.12579
370.00,0.12257
371.00,0.12415
372.00,0.11980
373.00,0.12139
374.00,0.11814
375.00,0.11604
376.00,0.11475
377.00,0.11273
378.00,0.10891
379.00,0.10874
380.00,0.10478
381.00,0.10277
382.00,0.10017
383.00,0.09904
384.00,0.09625
385.00,0.09285
386.00,0.09342
387.00,0.09213
388.00,0.09110
389.00,0.09041
390.00,0.09045
391.00,0.09237
392.00,0.09064
393.00,0.09320
394.00,0.09357
395.00,0.09400
396.00,0.09433
397.00,0.09423
398.00,0.09622
399.00,0.09362
400.00,0.09600
401.00,0.09369
402.00,0.09493
403.00,0.09300
404.00,0.09087
405.00,0.08804
406.00,0.08808
407.00,0.08152
408.00,0.08083
409.00,0.07725
410.00,0.07723
411.00,0.07408
412.00,0.07312
413.00,0.07276
414.00,0.06923
415.00,0.07238
416.00,0.07028
417.00,0.07387
418.00,0.07432
419.00,0.07872
420.00,0.07919
421.00,0.08478
422.00,0.08473
423.00,0.09022
424.00,0.09288
425.00,0.09637
426.00,0.09962
427.00,0.10187
428.00,0.10506
429.00,0.10310
430.00,0.10679
431.00,0.10397
432.00,0.10444
433.00,0.10168
434.00,0.10028
435.00,0.09475
436.00,0.09243
437.00,0.08590
438.00,0.08261
439.00,0.07606
440.00,0.07075
441.00,0.06530
442.00,0.05748
443.00,0.05291
444.00,0.04557
445.00,0.04150
446.00,0.03624
447.00,0.03196
448.00,0.02826
449.00,0.02458
450.00,0.02306
451.00,0.01981
452.00,0.02061
453.00,0.01792
454.00,0.01708
455.00,0.01678
456.00,0.01597
457.00,0.01595
458.00,0.01363
459.00,0.01577
460.00,0.01408
461.00,0.01495
462.00,0.01390
463.00,0.01409
464.00,0.01423
465.00,0.01244
466.00,0.01430
467.00,0.01151
468.00,0.01419
469.00,0.01143
470.00,0.01367
471.00,0.01247
472.00,0.01243
473.00,0.01371
474.00,0.01233
475.00,0.01384
476.00,0.01172
477.00,0.01456
478.00,0.01130
479.00,0.01370
480.00,0.01254
481.00,0.01245
482.00,0.01290
483.00,0.01151
484.00,0.01450
485.00,0.01250
486.00,0.01330
487.00,0.01210
488.00,0.01298
489.00,0.01264
490.00,0.01300
491.00,0.01306
492.00,0.01224
493.00,0.01423
494.00,0.01167
495.00,0.01376
496.00,0.01203
497.00,0.01382
498.00,0.01195
499.00,0.01303
500.00,0.01331
