"24 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,1.59415
251.00,1.54955
252.00,1.50518
253.00,1.46383
254.00,1.42507
255.00,1.39419
256.00,1.35874
257.00,1.32977
258.00,1.30167
259.00,1.27455
260.00,1.25199
261.00,1.22731
262.00,1.20647
263.00,1.18183
264.00,1.16264
265.00,1.14286
266.00,1.12316
267.00,1.10704
268.00,1.08842
269.00,1.07230
270.00,1.05623
271.00,1.04205
272.00,1.02345
273.00,1.00972
274.00,0.99376
275.00,0.97915
276.00,0.96563
277.00,0.95036
278.00,0.93968
279.00,0.92547
280.00,0.91583
281.00,0.90519
282.00,0.89503
283.00,0.88718
284.00,0.87661
285.00,0.86577
286.00,0.85419
287.00,0.84406
288.00,0.83179
289.00,0.82094
290.00,0.80850
291.00,0.79697
292.00,0.78531
293.00,0.77540
294.00,0.76263
295.00,0.75233
296.00,0.74076
297.00,0.73136
298.00,0.72223
299.00,0.71191
300.00,0.70286
301.00,0.69224
302.00,0.68289
303.00,0.67433
304.00,0.66523
305.00,0.65709
306.00,0.64788
307.00,0.64161
308.00,0.63301
309.00,0.62758
310.00,0.62354
311.00,0.62912
312.00,0.62196
313.00,0.62203
314.00,0.61610
315.00,0.61535
316.00,0.61645
317.00,0.60887
318.00,0.60970
319.00,0.60761
320.00,0.60516
321.00,0.60380
322.00,0.60017
323.00,0.59960
324.00,0.59865
325.00,0.59598
326.00,0.58974
327.00,0.58584
328.00,0.58082
329.00,0.57371
330.00,0.56552
331.00,0.55921
332.00,0.55144
333.00,0.54129
334.00,0.53482
335.00,0.52490
336.00,0.51783
337.00,0.50808
338.00,0.49735
339.00,0.49147
340.00,0.48341
341.00,0.47547
342.00,0.46787
343.00,0.45939
344.00,0.45210
345.00,0.44747
346.00,0.43911
347.00,0.43556
348.00,0.42731
349.00,0.42403
350.00,0.41604
351.00,0.41297
352.00,0.40876
353.00,0.40455
354.00,0.40382
355.00,0.40053
356.00,0.39943
357.00,0.39667
358.00,0.39916
359.00,0.39762
360.00,0.39868
361.00,0.39797
362.00,0.40047
363.00,0.40227
364.00,0.40209
365.00,0.40216
366.00,0.40146
367.00,0.40316
368.00,0.40069
369.00,0.40125
370.00,0.39980
371.00,0.39720
372.00,0.39522
373.00,0.39337
374.00,0.39033
375.00,0.38260
376.00,0.37956
377.00,0.37037
378.00,0.36590
379.00,0.35765
380.00,0.34848
381.00,0.33912
382.00,0.33086
383.00,0.32338
384.00,0.31345
385.00,0.30718
386.00,0.29890
387.00,0.29560
388.00,0.28979
389.00,0.28636
390.00,0.28375
391.00,0.28474
392.00,0.28226
393.00,0.28647
394.00,0.28393
395.00,0.28899
396.00,0.28761
397.00,0.29155
398.00,0.29381
399.00,0.29647
400.00,0.29734
401.00,0.29749
402.00,0.29850
403.00,0.29441
404.00,0.29207
405.00,0.28542
406.00,0.27662
407.00,0.26927
408.00,0.25909
409.00,0.24986
410.00,0.24211
411.00,0.23314
412.00,0.22651
413.00,0.22028
414.00,0.21636
415.00,0.21399
416.00,0.21404
417.00,0.21588
418.00,0.21955
419.00,0.22673
420.00,0.23241
421.00,0.24183
422.00,0.24933
423.00,0.26267
424.00,0.27324
425.00,0.28726
426.00,0.29871
427.00,0.31136
428.00,0.31975
429.00,0.32525
430.00,0.33273
431.00,0.33098
432.00,0.33194
433.00,0.32695
434.00,0.32289
435.00,0.31461
436.00,0.30286
437.00,0.29021
438.00,0.27541
439.00,0.25791
440.00,0.23940
441.00,0.21772
442.00,0.19712
443.00,0.17326
444.00,0.15238
445.00,0.13141
446.00,0.11327
447.00,0.09454
448.00,0.08062
449.00,0.06669
450.00,0.05474
451.00,0.04578
452.00,0.03693
453.00,0.03249
454.00,0.02639
455.00,0.02397
456.00,0.02144
457.00,0.01862
458.00,0.01713
459.00,0.01543
460.00,0.01625
461.00,0.01365
462.00,0.01398
463.00,0.01247
464.00,0.01192
465.00,0.01127
466.00,0.01112
467.00,0.01144
468.00,0.01214
469.00,0.01057
470.00,0.00981
471.00,0.01034
472.00,0.00999
473.00,0.00958
474.00,0.00990
475.00,0.00955
476.00,0.00944
477.00,0.01017
478.00,0.00958
479.00,0.00981
480.00,0.00974
481.00,0.00942
482.00,0.00866
483.00,0.00938
484.00,0.00874
485.00,0.00983
486.00,0.00812
487.00,0.00896
488.00,0.00867
489.00,0.00895
490.00,0.00965
491.00,0.00854
492.00,0.00936
493.00,0.00993
494.00,0.00826
495.00,0.00934
496.00,0.00797
497.00,0.00913
498.00,0.00739
499.00,0.00884
500.00,0.00846
