"1 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,4.04762
251.00,4.08096
252.00,4.14304
253.00,4.19430
254.00,4.04057
255.00,3.96802
256.00,4.05432
257.00,3.99413
258.00,4.10650
259.00,3.97734
260.00,4.09108
261.00,4.09257
262.00,3.86220
263.00,4.17087
264.00,3.85854
265.00,3.86883
266.00,3.94878
267.00,3.82677
268.00,3.87950
269.00,3.72199
270.00,3.75395
271.00,3.69850
272.00,3.67388
273.00,3.68913
274.00,3.64956
275.00,3.62940
276.00,3.56348
277.00,3.60343
278.00,3.56266
279.00,3.52086
280.00,3.48922
281.00,3.49397
282.00,3.47524
283.00,3.45945
284.00,3.44722
285.00,3.42151
286.00,3.40421
287.00,3.38075
288.00,3.38261
289.00,3.37129
290.00,3.31139
291.00,3.26738
292.00,3.20711
293.00,3.12108
294.00,3.05575
295.00,2.97841
296.00,2.91164
297.00,2.84048
298.00,2.80288
299.00,2.76233
300.00,2.73244
301.00,2.67452
302.00,2.67542
303.00,2.64814
304.00,2.62957
305.00,2.61622
306.00,2.60628
307.00,2.57736
308.00,2.54747
309.00,2.48906
310.00,2.41823
311.00,2.41709
312.00,2.35291
313.00,2.26129
314.00,2.18858
315.00,2.11596
316.00,2.06130
317.00,2.03108
318.00,2.01249
319.00,1.99191
320.00,1.98110
321.00,1.96473
322.00,1.98248
323.00,1.98699
324.00,1.99297
325.00,1.98649
326.00,2.01144
327.00,2.00236
328.00,1.98557
329.00,1.98549
330.00,1.96927
331.00,1.96274
332.00,1.94170
333.00,1.91996
334.00,1.90704
335.00,1.90181
336.00,1.89512
337.00,1.88121
338.00,1.87457
339.00,1.86357
340.00,1.83746
341.00,1.82143
342.00,1.78846
343.00,1.75154
344.00,1.70075
345.00,1.65445
346.00,1.60458
347.00,1.55439
348.00,1.50083
349.00,1.45309
350.00,1.39951
351.00,1.35632
352.00,1.31978
353.00,1.28423
354.00,1.26157
355.00,1.23755
356.00,1.23033
357.00,1.21982
358.00,1.22219
359.00,1.23066
360.00,1.24458
361.00,1.26291
362.00,1.28954
363.00,1.31372
364.00,1.34042
365.00,1.36861
366.00,1.39133
367.00,1.40517
368.00,1.41790
369.00,1.41686
370.00,1.39909
371.00,1.37140
372.00,1.33618
373.00,1.28502
374.00,1.22930
375.00,1.16766
376.00,1.11072
377.00,1.04554
378.00,0.99321
379.00,0.94203
380.00,0.90361
381.00,0.86910
382.00,0.84601
383.00,0.83093
384.00,0.82694
385.00,0.83374
386.00,0.84861
387.00,0.87865
388.00,0.91770
389.00,0.97094
390.00,1.03245
391.00,1.11277
392.00,1.19859
393.00,1.29689
394.00,1.39688
395.00,1.50301
396.00,1.60057
397.00,1.69238
398.00,1.76683
399.00,1.81837
400.00,1.85184
401.00,1.85384
402.00,1.85306
403.00,1.82198
404.00,1.78810
405.00,1.73660
406.00,1.66791
407.00,1.59403
408.00,1.50885
409.00,1.41115
410.00,1.30485
411.00,1.19132
412.00,1.07147
413.00,0.94755
414.00,0.82942
415.00,0.71859
416.00,0.61112
417.00,0.51881
418.00,0.43497
419.00,0.36652
420.00,0.30623
421.00,0.26497
422.00,0.22470
423.00,0.19819
424.00,0.17592
425.00,0.15967
426.00,0.14603
427.00,0.13745
428.00,0.13066
429.00,0.12305
430.00,0.12230
431.00,0.11591
432.00,0.11623
433.00,0.11357
434.00,0.11281
435.00,0.11136
436.00,0.11070
437.00,0.10924
438.00,0.10911
439.00,0.10765
440.00,0.10795
441.00,0.10738
442.00,0.10686
443.00,0.10690
444.00,0.10573
445.00,0.10581
446.00,0.10562
447.00,0.10495
448.00,0.10440
449.00,0.10359
450.00,0.10378
451.00,0.10306
452.00,0.10368
453.00,0.10217
454.00,0.10171
455.00,0.10148
456.00,0.10076
457.00,0.10141
458.00,0.09920
459.00,0.10113
460.00,0.09947
461.00,0.09989
462.00,0.10005
463.00,0.09950
464.00,0.09921
465.00,0.09743
466.00,0.09867
467.00,0.09649
468.00,0.09836
469.00,0.09548
470.00,0.09728
471.00,0.09611
472.00,0.09574
473.00,0.09632
474.00,0.09541
475.00,0.09570
476.00,0.09370
477.00,0.09554
478.00,0.09311
479.00,0.09490
480.00,0.09328
481.00,0.09324
482.00,0.09335
483.00,0.09233
484.00,0.09344
485.00,0.09204
486.00,0.09214
487.00,0.09085
488.00,0.09164
489.00,0.09211
490.00,0.09149
491.00,0.09056
492.00,0.08989
493.00,0.09216
494.00,0.08954
495.00,0.09059
496.00,0.08872
497.00,0.09019
498.00,0.08909
499.00,0.08965
500.00,0.08913
