"25 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,1.92584
251.00,1.87608
252.00,1.82850
253.00,1.78297
254.00,1.74044
255.00,1.69791
256.00,1.65901
257.00,1.62512
258.00,1.59101
259.00,1.56128
260.00,1.52781
261.00,1.50147
262.00,1.47338
263.00,1.44657
264.00,1.42309
265.00,1.39765
266.00,1.37608
267.00,1.35349
268.00,1.33469
269.00,1.31533
270.00,1.29552
271.00,1.27601
272.00,1.25731
273.00,1.23884
274.00,1.22069
275.00,1.20169
276.00,1.18608
277.00,1.16747
278.00,1.15480
279.00,1.14201
280.00,1.12610
281.00,1.11477
282.00,1.10191
283.00,1.08949
284.00,1.07780
285.00,1.06202
286.00,1.05127
287.00,1.03870
288.00,1.02374
289.00,1.01041
290.00,0.99721
291.00,0.98382
292.00,0.97051
293.00,0.95690
294.00,0.94475
295.00,0.93180
296.00,0.91972
297.00,0.90626
298.00,0.89511
299.00,0.88209
300.00,0.86922
301.00,0.85616
302.00,0.84359
303.00,0.83267
304.00,0.82056
305.00,0.80879
306.00,0.80076
307.00,0.79172
308.00,0.78297
309.00,0.77644
310.00,0.76888
311.00,0.77628
312.00,0.76657
313.00,0.76951
314.00,0.75996
315.00,0.75605
316.00,0.75123
317.00,0.75016
318.00,0.74533
319.00,0.74746
320.00,0.74162
321.00,0.74145
322.00,0.74023
323.00,0.73857
324.00,0.73415
325.00,0.72879
326.00,0.72865
327.00,0.72353
328.00,0.71291
329.00,0.71157
330.00,0.70205
331.00,0.69124
332.00,0.68413
333.00,0.67442
334.00,0.66473
335.00,0.65398
336.00,0.64375
337.00,0.63141
338.00,0.62310
339.00,0.61258
340.00,0.60527
341.00,0.59291
342.00,0.58248
343.00,0.57578
344.00,0.56498
345.00,0.55652
346.00,0.54694
347.00,0.53926
348.00,0.53100
349.00,0.52374
350.00,0.51659
351.00,0.50990
352.00,0.50697
353.00,0.50045
354.00,0.49732
355.00,0.49284
356.00,0.49171
357.00,0.48783
358.00,0.48870
359.00,0.48894
360.00,0.48745
361.00,0.48711
362.00,0.48720
363.00,0.48926
364.00,0.48740
365.00,0.48845
366.00,0.49137
367.00,0.49059
368.00,0.49155
369.00,0.49278
370.00,0.49239
371.00,0.49412
372.00,0.49338
373.00,0.49085
374.00,0.48959
375.00,0.48458
376.00,0.48274
377.00,0.47540
378.00,0.47139
379.00,0.46244
380.00,0.45526
381.00,0.44400
382.00,0.43799
383.00,0.42665
384.00,0.41767
385.00,0.40761
386.00,0.39908
387.00,0.39209
388.00,0.38228
389.00,0.37821
390.00,0.36842
391.00,0.36370
392.00,0.36253
393.00,0.35789
394.00,0.35592
395.00,0.35343
396.00,0.35329
397.00,0.35267
398.00,0.35275
399.00,0.35367
400.00,0.35452
401.00,0.35450
402.00,0.35407
403.00,0.35197
404.00,0.34839
405.00,0.34325
406.00,0.34055
407.00,0.33169
408.00,0.32594
409.00,0.31878
410.00,0.31041
411.00,0.30448
412.00,0.29547
413.00,0.29157
414.00,0.28312
415.00,0.28141
416.00,0.27655
417.00,0.27702
418.00,0.27829
419.00,0.28151
420.00,0.28648
421.00,0.29288
422.00,0.29870
423.00,0.30892
424.00,0.32181
425.00,0.33232
426.00,0.34735
427.00,0.35863
428.00,0.37060
429.00,0.37944
430.00,0.38793
431.00,0.39350
432.00,0.39666
433.00,0.40026
434.00,0.39948
435.00,0.39479
436.00,0.38799
437.00,0.37792
438.00,0.36471
439.00,0.34918
440.00,0.32855
441.00,0.31027
442.00,0.28470
443.00,0.26367
444.00,0.23852
445.00,0.21461
446.00,0.19297
447.00,0.16743
448.00,0.14914
449.00,0.12644
450.00,0.11115
451.00,0.09310
452.00,0.08122
453.00,0.07066
454.00,0.05997
455.00,0.05556
456.00,0.04688
457.00,0.04521
458.00,0.03759
459.00,0.03781
460.00,0.03438
461.00,0.03269
462.00,0.03122
463.00,0.02854
464.00,0.02866
465.00,0.02497
466.00,0.02782
467.00,0.02403
468.00,0.02614
469.00,0.02264
470.00,0.02434
471.00,0.02365
472.00,0.02307
473.00,0.02388
474.00,0.02200
475.00,0.02363
476.00,0.02142
477.00,0.02483
478.00,0.02128
479.00,0.02331
480.00,0.02172
481.00,0.02223
482.00,0.02194
483.00,0.02113
484.00,0.02295
485.00,0.02151
486.00,0.02260
487.00,0.02070
488.00,0.02206
489.00,0.02187
490.00,0.02188
491.00,0.02206
492.00,0.02110
493.00,0.02356
494.00,0.02123
495.00,0.02215
496.00,0.02096
497.00,0.02199
498.00,0.02065
499.00,0.02160
500.00,0.02180
