"10 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,0.33166
251.00,0.32297
252.00,0.31393
253.00,0.30780
254.00,0.30010
255.00,0.29349
256.00,0.28716
257.00,0.28085
258.00,0.27516
259.00,0.27044
260.00,0.26282
261.00,0.25940
262.00,0.25369
263.00,0.24852
264.00,0.24608
265.00,0.24161
266.00,0.23680
267.00,0.23502
268.00,0.23243
269.00,0.22740
270.00,0.22476
271.00,0.22209
272.00,0.21736
273.00,0.21432
274.00,0.21075
275.00,0.20801
276.00,0.20316
277.00,0.19965
278.00,0.19770
279.00,0.19509
280.00,0.19158
281.00,0.18872
282.00,0.18540
283.00,0.18292
284.00,0.18093
285.00,0.17801
286.00,0.17547
287.00,0.17450
288.00,0.17083
289.00,0.16964
290.00,0.16797
291.00,0.16816
292.00,0.16665
293.00,0.16521
294.00,0.16378
295.00,0.16481
296.00,0.16268
297.00,0.16204
298.00,0.16276
299.00,0.16084
300.00,0.16107
301.00,0.16149
302.00,0.16074
303.00,0.15931
304.00,0.15911
305.00,0.15850
306.00,0.15581
307.00,0.15761
308.00,0.15494
309.00,0.15228
310.00,0.15119
311.00,0.15700
312.00,0.14962
313.00,0.15095
314.00,0.14604
315.00,0.14261
316.00,0.13978
317.00,0.13526
318.00,0.13202
319.00,0.12934
320.00,0.12435
321.00,0.12351
322.00,0.11994
323.00,0.11647
324.00,0.11896
325.00,0.11469
326.00,0.11358
327.00,0.11371
328.00,0.11169
329.00,0.10911
330.00,0.10901
331.00,0.10597
332.00,0.10881
333.00,0.10767
334.00,0.10753
335.00,0.10640
336.00,0.10697
337.00,0.10758
338.00,0.11035
339.00,0.10892
340.00,0.10908
341.00,0.11006
342.00,0.10937
343.00,0.11015
344.00,0.10873
345.00,0.10912
346.00,0.10640
347.00,0.10829
348.00,0.10514
349.00,0.10678
350.00,0.10413
351.00,0.10502
352.00,0.10342
353.00,0.10084
354.00,0.10169
355.00,0.09805
356.00,0.09794
357.00,0.09263
358.00,0.09339
359.00,0.08892
360.00,0.08650
361.00,0.08323
362.00,0.08203
363.00,0.07992
364.00,0.07602
365.00,0.07583
366.00,0.07438
367.00,0.07307
368.00,0.07097
369.00,0.07209
370.00,0.07220
371.00,0.07392
372.00,0.07390
373.00,0.07553
374.00,0.07708
375.00,0.07610
376.00,0.07715
377.00,0.07916
378.00,0.08003
379.00,0.08137
380.00,0.08186
381.00,0.08061
382.00,0.08043
383.00,0.07959
384.00,0.07849
385.00,0.07465
386.00,0.07177
387.00,0.06894
388.00,0.06627
389.00,0.06294
390.00,0.06044
391.00,0.05933
392.00,0.05610
393.00,0.05526
394.00,0.05377
395.00,0.05359
396.00,0.05265
397.00,0.05332
398.00,0.05707
399.00,0.05743
400.00,0.06251
401.00,0.06288
402.00,0.06947
403.00,0.07155
404.00,0.07753
405.00,0.08115
406.00,0.08734
407.00,0.08993
408.00,0.09345
409.00,0.09608
410.00,0.09945
411.00,0.10097
412.00,0.10005
413.00,0.10022
414.00,0.09671
415.00,0.09744
416.00,0.09193
417.00,0.09037
418.00,0.08575
419.00,0.08236
420.00,0.07725
421.00,0.07268
422.00,0.06545
423.00,0.05981
424.00,0.05577
425.00,0.04816
426.00,0.04425
427.00,0.03699
428.00,0.03402
429.00,0.02810
430.00,0.02684
431.00,0.02233
432.00,0.02032
433.00,0.01947
434.00,0.01993
435.00,0.01580
436.00,0.01660
437.00,0.01439
438.00,0.01508
439.00,0.01481
440.00,0.01370
441.00,0.01572
442.00,0.01315
443.00,0.01482
444.00,0.01383
445.00,0.01372
446.00,0.01446
447.00,0.01297
448.00,0.01481
449.00,0.01249
450.00,0.01465
451.00,0.01204
452.00,0.01464
453.00,0.01313
454.00,0.01355
455.00,0.01362
456.00,0.01305
457.00,0.01402
458.00,0.01189
459.00,0.01415
460.00,0.01261
461.00,0.01368
462.00,0.01347
463.00,0.01320
464.00,0.01384
465.00,0.01140
466.00,0.01408
467.00,0.01135
468.00,0.01481
469.00,0.01170
470.00,0.01337
471.00,0.01246
472.00,0.01254
473.00,0.01376
474.00,0.01208
475.00,0.01328
476.00,0.01191
477.00,0.01443
478.00,0.01171
479.00,0.01361
480.00,0.01286
481.00,0.01142
482.00,0.01351
483.00,0.01130
484.00,0.01459
485.00,0.01219
486.00,0.01341
487.00,0.01207
488.00,0.01358
489.00,0.01302
490.00,0.01300
491.00,0.01281
492.00,0.01181
493.00,0.01399
494.00,0.01212
495.00,0.01316
496.00,0.01216
497.00,0.01329
498.00,0.01165
499.00,0.01381
500.00,0.01235
