"4 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,1.27926
251.00,1.24614
252.00,1.21658
253.00,1.19102
254.00,1.16659
255.00,1.14618
256.00,1.12394
257.00,1.10243
258.00,1.08323
259.00,1.06625
260.00,1.04763
261.00,1.03276
262.00,1.01651
263.00,1.00319
264.00,0.98888
265.00,0.97699
266.00,0.96349
267.00,0.95069
268.00,0.93776
269.00,0.92314
270.00,0.90964
271.00,0.89561
272.00,0.88193
273.00,0.86799
274.00,0.85476
275.00,0.84144
276.00,0.83366
277.00,0.82257
278.00,0.81441
279.00,0.80801
280.00,0.80011
281.00,0.79603
282.00,0.78831
283.00,0.78171
284.00,0.77735
285.00,0.77209
286.00,0.76799
287.00,0.76563
288.00,0.76150
289.00,0.75900
290.00,0.75583
291.00,0.75152
292.00,0.74485
293.00,0.73762
294.00,0.72995
295.00,0.72218
296.00,0.71312
297.00,0.70131
298.00,0.69334
299.00,0.68263
300.00,0.67474
301.00,0.66771
302.00,0.65894
303.00,0.65141
304.00,0.64294
305.00,0.63885
306.00,0.63054
307.00,0.62298
308.00,0.61435
309.00,0.60487
310.00,0.59155
311.00,0.59206
312.00,0.57809
313.00,0.56875
314.00,0.55541
315.00,0.53873
316.00,0.52902
317.00,0.52215
318.00,0.51249
319.00,0.50863
320.00,0.49868
321.00,0.49524
322.00,0.49462
323.00,0.48883
324.00,0.48981
325.00,0.48886
326.00,0.48763
327.00,0.48697
328.00,0.48928
329.00,0.48547
330.00,0.48400
331.00,0.48006
332.00,0.47917
333.00,0.47818
334.00,0.47897
335.00,0.47271
336.00,0.47468
337.00,0.47301
338.00,0.47432
339.00,0.47565
340.00,0.47535
341.00,0.47434
342.00,0.47167
343.00,0.46936
344.00,0.46230
345.00,0.45942
346.00,0.44932
347.00,0.44475
348.00,0.43321
349.00,0.42772
350.00,0.41395
351.00,0.40537
352.00,0.39526
353.00,0.38536
354.00,0.37951
355.00,0.36796
356.00,0.36271
357.00,0.35523
358.00,0.35278
359.00,0.34626
360.00,0.34471
361.00,0.34116
362.00,0.34321
363.00,0.34628
364.00,0.34531
365.00,0.35123
366.00,0.35444
367.00,0.36394
368.00,0.36583
369.00,0.37185
370.00,0.37210
371.00,0.37675
372.00,0.37531
373.00,0.37573
374.00,0.36762
375.00,0.36133
376.00,0.35591
377.00,0.34468
378.00,0.33463
379.00,0.32462
380.00,0.31486
381.00,0.30348
382.00,0.29399
383.00,0.28752
384.00,0.27750
385.00,0.27193
386.00,0.26558
387.00,0.26398
388.00,0.26116
389.00,0.26092
390.00,0.26297
391.00,0.27151
392.00,0.27797
393.00,0.29081
394.00,0.30308
395.00,0.32026
396.00,0.33756
397.00,0.35533
398.00,0.37569
399.00,0.39091
400.00,0.40717
401.00,0.42002
402.00,0.43174
403.00,0.43725
404.00,0.44075
405.00,0.44021
406.00,0.43972
407.00,0.43222
408.00,0.42664
409.00,0.41564
410.00,0.40162
411.00,0.38934
412.00,0.36871
413.00,0.35110
414.00,0.32770
415.00,0.30733
416.00,0.28178
417.00,0.26168
418.00,0.24000
419.00,0.22055
420.00,0.20278
421.00,0.18942
422.00,0.17445
423.00,0.16371
424.00,0.15552
425.00,0.14656
426.00,0.14150
427.00,0.13601
428.00,0.13315
429.00,0.12776
430.00,0.12748
431.00,0.12602
432.00,0.12333
433.00,0.12381
434.00,0.12454
435.00,0.12164
436.00,0.12156
437.00,0.12103
438.00,0.11974
439.00,0.12140
440.00,0.11878
441.00,0.12091
442.00,0.11892
443.00,0.11874
444.00,0.11896
445.00,0.11768
446.00,0.11969
447.00,0.11588
448.00,0.11854
449.00,0.11607
450.00,0.11746
451.00,0.11602
452.00,0.11640
453.00,0.11645
454.00,0.11454
455.00,0.11681
456.00,0.11405
457.00,0.11615
458.00,0.11275
459.00,0.11485
460.00,0.11416
461.00,0.11440
462.00,0.11442
463.00,0.11217
464.00,0.11400
465.00,0.11052
466.00,0.11368
467.00,0.10994
468.00,0.11350
469.00,0.10977
470.00,0.11163
471.00,0.11101
472.00,0.10998
473.00,0.11110
474.00,0.10932
475.00,0.11101
476.00,0.10758
477.00,0.11064
478.00,0.10774
479.00,0.10966
480.00,0.10846
481.00,0.10746
482.00,0.10871
483.00,0.10596
484.00,0.10834
485.00,0.10719
486.00,0.10783
487.00,0.10626
488.00,0.10767
489.00,0.10771
490.00,0.10638
491.00,0.10737
492.00,0.10533
493.00,0.10849
494.00,0.10519
495.00,0.10630
496.00,0.10539
497.00,0.10553
498.00,0.10559
499.00,0.10420
500.00,0.10715
