"15 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,2.26013
251.00,2.19570
252.00,2.14105
253.00,2.08808
254.00,2.02909
255.00,1.98284
256.00,1.93867
257.00,1.88912
258.00,1.85089
259.00,1.81603
260.00,1.77524
261.00,1.74090
262.00,1.70747
263.00,1.67464
264.00,1.65072
265.00,1.62576
266.00,1.60419
267.00,1.57928
268.00,1.55828
269.00,1.53658
270.00,1.51808
271.00,1.50021
272.00,1.48183
273.00,1.46245
274.00,1.44026
275.00,1.42193
276.00,1.40390
277.00,1.38404
278.00,1.36424
279.00,1.34404
280.00,1.32581
281.00,1.30490
282.00,1.28596
283.00,1.26774
284.00,1.24593
285.00,1.22847
286.00,1.20705
287.00,1.19044
288.00,1.16935
289.00,1.15268
290.00,1.13361
291.00,1.11797
292.00,1.10138
293.00,1.08846
294.00,1.07619
295.00,1.06632
296.00,1.05667
297.00,1.04857
298.00,1.04570
299.00,1.04067
300.00,1.03825
301.00,1.03766
302.00,1.03457
303.00,1.03078
304.00,1.02748
305.00,1.02638
306.00,1.02007
307.00,1.01372
308.00,1.00506
309.00,0.99706
310.00,0.98576
311.00,0.98807
312.00,0.97373
313.00,0.96821
314.00,0.94697
315.00,0.93164
316.00,0.91405
317.00,0.89917
318.00,0.88121
319.00,0.86711
320.00,0.84824
321.00,0.83688
322.00,0.82156
323.00,0.80741
324.00,0.79278
325.00,0.77906
326.00,0.76939
327.00,0.75570
328.00,0.74331
329.00,0.73228
330.00,0.71861
331.00,0.70727
332.00,0.70021
333.00,0.68790
334.00,0.67934
335.00,0.67236
336.00,0.66425
337.00,0.65731
338.00,0.65771
339.00,0.65329
340.00,0.65323
341.00,0.64841
342.00,0.64671
343.00,0.64708
344.00,0.64310
345.00,0.64178
346.00,0.64026
347.00,0.64141
348.00,0.64103
349.00,0.64221
350.00,0.64444
351.00,0.64548
352.00,0.64664
353.00,0.65029
354.00,0.65104
355.00,0.65017
356.00,0.64970
357.00,0.64734
358.00,0.64088
359.00,0.63363
360.00,0.62397
361.00,0.60946
362.00,0.59953
363.00,0.58263
364.00,0.56701
365.00,0.55194
366.00,0.53220
367.00,0.51815
368.00,0.49922
369.00,0.48661
370.00,0.47222
371.00,0.46069
372.00,0.45097
373.00,0.44077
374.00,0.43612
375.00,0.43076
376.00,0.42791
377.00,0.42951
378.00,0.43388
379.00,0.44011
380.00,0.44986
381.00,0.45497
382.00,0.46490
383.00,0.47207
384.00,0.47934
385.00,0.48015
386.00,0.48292
387.00,0.48056
388.00,0.47600
389.00,0.47052
390.00,0.45812
391.00,0.44766
392.00,0.43466
393.00,0.42000
394.00,0.40456
395.00,0.38735
396.00,0.37092
397.00,0.35610
398.00,0.34166
399.00,0.33005
400.00,0.31942
401.00,0.31266
402.00,0.31071
403.00,0.31166
404.00,0.31722
405.00,0.32648
406.00,0.34267
407.00,0.36096
408.00,0.38103
409.00,0.40625
410.00,0.43152
411.00,0.45594
412.00,0.47910
413.00,0.50205
414.00,0.52147
415.00,0.53985
416.00,0.55679
417.00,0.56919
418.00,0.57831
419.00,0.58240
420.00,0.57838
421.00,0.57134
422.00,0.55784
423.00,0.53981
424.00,0.51636
425.00,0.48941
426.00,0.45820
427.00,0.42546
428.00,0.38903
429.00,0.35042
430.00,0.31455
431.00,0.27559
432.00,0.24124
433.00,0.20640
434.00,0.17699
435.00,0.15047
436.00,0.12484
437.00,0.10551
438.00,0.08808
439.00,0.07398
440.00,0.06341
441.00,0.05436
442.00,0.04754
443.00,0.04074
444.00,0.03821
445.00,0.03301
446.00,0.03358
447.00,0.02822
448.00,0.02970
449.00,0.02626
450.00,0.02561
451.00,0.02548
452.00,0.02400
453.00,0.02528
454.00,0.02207
455.00,0.02516
456.00,0.02202
457.00,0.02331
458.00,0.02104
459.00,0.02208
460.00,0.02317
461.00,0.02110
462.00,0.02370
463.00,0.02068
464.00,0.02332
465.00,0.01957
466.00,0.02247
467.00,0.02114
468.00,0.02094
469.00,0.02087
470.00,0.01961
471.00,0.02181
472.00,0.01896
473.00,0.02268
474.00,0.01975
475.00,0.02105
476.00,0.02058
477.00,0.02054
478.00,0.02072
479.00,0.01924
480.00,0.02172
481.00,0.01846
482.00,0.02102
483.00,0.01872
484.00,0.02108
485.00,0.02124
486.00,0.01885
487.00,0.02067
488.00,0.01812
489.00,0.02129
490.00,0.01930
491.00,0.02053
492.00,0.01932
493.00,0.01999
494.00,0.02042
495.00,0.01830
496.00,0.02048
497.00,0.01861
498.00,0.02019
499.00,0.01818
500.00,0.02005
