"21 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,0.53754
251.00,0.52119
252.00,0.50764
253.00,0.49396
254.00,0.48035
255.00,0.47011
256.00,0.46017
257.00,0.45001
258.00,0.44118
259.00,0.43205
260.00,0.42280
261.00,0.41499
262.00,0.40629
263.00,0.39878
264.00,0.39263
265.00,0.38695
266.00,0.37920
267.00,0.37416
268.00,0.36733
269.00,0.36128
270.00,0.35681
271.00,0.35228
272.00,0.34674
273.00,0.34196
274.00,0.33824
275.00,0.33243
276.00,0.32901
277.00,0.32259
278.00,0.31859
279.00,0.31491
280.00,0.31169
281.00,0.30844
282.00,0.30488
283.00,0.30206
284.00,0.29719
285.00,0.29274
286.00,0.28801
287.00,0.28528
288.00,0.27902
289.00,0.27610
290.00,0.27074
291.00,0.26890
292.00,0.26310
293.00,0.25998
294.00,0.25540
295.00,0.25148
296.00,0.24739
297.00,0.24376
298.00,0.24234
299.00,0.23722
300.00,0.23510
301.00,0.23294
302.00,0.23028
303.00,0.22817
304.00,0.22589
305.00,0.22342
306.00,0.21998
307.00,0.21954
308.00,0.21623
309.00,0.21651
310.00,0.21548
311.00,0.22141
312.00,0.21874
313.00,0.22246
314.00,0.21907
315.00,0.21860
316.00,0.21874
317.00,0.21618
318.00,0.21861
319.00,0.21452
320.00,0.20957
321.00,0.21198
322.00,0.20960
323.00,0.20504
324.00,0.20731
325.00,0.20225
326.00,0.20033
327.00,0.19756
328.00,0.19392
329.00,0.19176
330.00,0.19098
331.00,0.18466
332.00,0.18396
333.00,0.17965
334.00,0.17603
335.00,0.17369
336.00,0.17046
337.00,0.16786
338.00,0.16500
339.00,0.16443
340.00,0.16200
341.00,0.16056
342.00,0.15783
343.00,0.15591
344.00,0.15290
345.00,0.15197
346.00,0.14942
347.00,0.14924
348.00,0.14650
349.00,0.14882
350.00,0.14297
351.00,0.14375
352.00,0.14447
353.00,0.14450
354.00,0.14500
355.00,0.14269
356.00,0.14428
357.00,0.14409
358.00,0.14558
359.00,0.14347
360.00,0.14455
361.00,0.14595
362.00,0.14721
363.00,0.14635
364.00,0.14668
365.00,0.14619
366.00,0.14394
367.00,0.14542
368.00,0.14145
369.00,0.14300
370.00,0.13906
371.00,0.13787
372.00,0.13528
373.00,0.13114
374.00,0.13160
375.00,0.12655
376.00,0.12441
377.00,0.12100
378.00,0.11851
379.00,0.11429
380.00,0.11446
381.00,0.10717
382.00,0.10830
383.00,0.10584
384.00,0.10464
385.00,0.10345
386.00,0.10226
387.00,0.10418
388.00,0.10201
389.00,0.10500
390.00,0.10244
391.00,0.10688
392.00,0.10733
393.00,0.11068
394.00,0.11024
395.00,0.11261
396.00,0.10981
397.00,0.11135
398.00,0.10866
399.00,0.10925
400.00,0.10725
401.00,0.10277
402.00,0.10279
403.00,0.09808
404.00,0.09740
405.00,0.09261
406.00,0.08883
407.00,0.08593
408.00,0.08309
409.00,0.08037
410.00,0.08137
411.00,0.07961
412.00,0.08041
413.00,0.08056
414.00,0.08145
415.00,0.08353
416.00,0.08639
417.00,0.09040
418.00,0.09463
419.00,0.10041
420.00,0.10317
421.00,0.10881
422.00,0.10982
423.00,0.11637
424.00,0.11830
425.00,0.12144
426.00,0.12383
427.00,0.12438
428.00,0.12569
429.00,0.12222
430.00,0.12303
431.00,0.11754
432.00,0.11400
433.00,0.10990
434.00,0.10532
435.00,0.09682
436.00,0.09140
437.00,0.08270
438.00,0.07633
439.00,0.06874
440.00,0.06029
441.00,0.05483
442.00,0.04630
443.00,0.04232
444.00,0.03491
445.00,0.03193
446.00,0.02700
447.00,0.02325
448.00,0.02150
449.00,0.01835
450.00,0.01775
451.00,0.01507
452.00,0.01627
453.00,0.01376
454.00,0.01437
455.00,0.01313
456.00,0.01311
457.00,0.01321
458.00,0.01172
459.00,0.01273
460.00,0.01239
461.00,0.01231
462.00,0.01215
463.00,0.01221
464.00,0.01107
465.00,0.01108
466.00,0.01119
467.00,0.01099
468.00,0.01125
469.00,0.01003
470.00,0.01123
471.00,0.01064
472.00,0.01058
473.00,0.01140
474.00,0.01152
475.00,0.01006
476.00,0.01155
477.00,0.01031
478.00,0.01150
479.00,0.01063
480.00,0.01096
481.00,0.01080
482.00,0.00963
483.00,0.01027
484.00,0.01099
485.00,0.01175
486.00,0.01011
487.00,0.01047
488.00,0.01075
489.00,0.01100
490.00,0.01121
491.00,0.00982
492.00,0.01045
493.00,0.01116
494.00,0.00993
495.00,0.01088
496.00,0.00998
497.00,0.01107
498.00,0.00935
499.00,0.01116
500.00,0.01073
