"18 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,1.54681
251.00,1.50321
252.00,1.45866
253.00,1.42399
254.00,1.38374
255.00,1.35131
256.00,1.32416
257.00,1.29360
258.00,1.26494
259.00,1.24186
260.00,1.21656
261.00,1.19210
262.00,1.17063
263.00,1.14693
264.00,1.12541
265.00,1.10830
266.00,1.09032
267.00,1.07350
268.00,1.05856
269.00,1.04514
270.00,1.02979
271.00,1.01556
272.00,1.00444
273.00,0.98982
274.00,0.97813
275.00,0.96248
276.00,0.95021
277.00,0.93745
278.00,0.92554
279.00,0.91496
280.00,0.90106
281.00,0.88839
282.00,0.87878
283.00,0.86783
284.00,0.85414
285.00,0.84165
286.00,0.82916
287.00,0.81684
288.00,0.80273
289.00,0.78884
290.00,0.77661
291.00,0.76544
292.00,0.75239
293.00,0.74112
294.00,0.72882
295.00,0.71988
296.00,0.70847
297.00,0.70039
298.00,0.69610
299.00,0.68804
300.00,0.68299
301.00,0.67864
302.00,0.67416
303.00,0.67016
304.00,0.66628
305.00,0.66394
306.00,0.65758
307.00,0.65544
308.00,0.65337
309.00,0.64844
310.00,0.64721
311.00,0.64909
312.00,0.64791
313.00,0.64938
314.00,0.64166
315.00,0.64277
316.00,0.63395
317.00,0.62583
318.00,0.61964
319.00,0.61183
320.00,0.60110
321.00,0.59652
322.00,0.58425
323.00,0.57636
324.00,0.57002
325.00,0.55961
326.00,0.55002
327.00,0.54002
328.00,0.52965
329.00,0.52221
330.00,0.51328
331.00,0.50344
332.00,0.50007
333.00,0.48906
334.00,0.48107
335.00,0.47386
336.00,0.46636
337.00,0.46085
338.00,0.45814
339.00,0.44945
340.00,0.44636
341.00,0.44240
342.00,0.43736
343.00,0.43381
344.00,0.42950
345.00,0.42637
346.00,0.42307
347.00,0.42310
348.00,0.42058
349.00,0.42170
350.00,0.41988
351.00,0.42192
352.00,0.42229
353.00,0.42341
354.00,0.42473
355.00,0.42610
356.00,0.42713
357.00,0.42661
358.00,0.42884
359.00,0.42546
360.00,0.42659
361.00,0.42189
362.00,0.42254
363.00,0.41676
364.00,0.41183
365.00,0.40565
366.00,0.39788
367.00,0.39054
368.00,0.38186
369.00,0.37391
370.00,0.36381
371.00,0.35597
372.00,0.34548
373.00,0.33438
374.00,0.32566
375.00,0.31648
376.00,0.31019
377.00,0.30262
378.00,0.29839
379.00,0.29354
380.00,0.29218
381.00,0.28998
382.00,0.29071
383.00,0.29313
384.00,0.29264
385.00,0.29662
386.00,0.29862
387.00,0.30257
388.00,0.30598
389.00,0.30988
390.00,0.31196
391.00,0.31478
392.00,0.31398
393.00,0.31524
394.00,0.31027
395.00,0.30598
396.00,0.29884
397.00,0.28917
398.00,0.28137
399.00,0.26779
400.00,0.25959
401.00,0.24572
402.00,0.23881
403.00,0.22810
404.00,0.22240
405.00,0.21535
406.00,0.21499
407.00,0.21163
408.00,0.21498
409.00,0.21750
410.00,0.22589
411.00,0.23307
412.00,0.24328
413.00,0.25705
414.00,0.26870
415.00,0.28529
416.00,0.29800
417.00,0.31632
418.00,0.32961
419.00,0.34466
420.00,0.35443
421.00,0.36354
422.00,0.36547
423.00,0.37007
424.00,0.36755
425.00,0.36462
426.00,0.35786
427.00,0.34741
428.00,0.33737
429.00,0.31807
430.00,0.30273
431.00,0.27946
432.00,0.25942
433.00,0.23516
434.00,0.21253
435.00,0.18815
436.00,0.16546
437.00,0.14191
438.00,0.12247
439.00,0.10193
440.00,0.08713
441.00,0.07282
442.00,0.06059
443.00,0.04934
444.00,0.04206
445.00,0.03505
446.00,0.03123
447.00,0.02570
448.00,0.02307
449.00,0.02064
450.00,0.01805
451.00,0.01778
452.00,0.01564
453.00,0.01689
454.00,0.01333
455.00,0.01629
456.00,0.01264
457.00,0.01506
458.00,0.01125
459.00,0.01327
460.00,0.01252
461.00,0.01256
462.00,0.01365
463.00,0.01106
464.00,0.01310
465.00,0.01025
466.00,0.01327
467.00,0.01034
468.00,0.01157
469.00,0.01149
470.00,0.00994
471.00,0.01210
472.00,0.00997
473.00,0.01245
474.00,0.01088
475.00,0.01115
476.00,0.01139
477.00,0.01160
478.00,0.01199
479.00,0.01055
480.00,0.01230
481.00,0.01000
482.00,0.01119
483.00,0.01007
484.00,0.01109
485.00,0.01176
486.00,0.00879
487.00,0.01186
488.00,0.00964
489.00,0.01244
490.00,0.01023
491.00,0.01124
492.00,0.01041
493.00,0.01102
494.00,0.01096
495.00,0.00973
496.00,0.01098
497.00,0.00974
498.00,0.01212
499.00,0.01042
500.00,0.01072
