"20 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,0.88284
251.00,0.85789
252.00,0.83215
253.00,0.81069
254.00,0.79198
255.00,0.77144
256.00,0.75419
257.00,0.73897
258.00,0.72168
259.00,0.71101
260.00,0.69481
261.00,0.68283
262.00,0.67101
263.00,0.65536
264.00,0.64601
265.00,0.63348
266.00,0.62277
267.00,0.61389
268.00,0.60480
269.00,0.59526
270.00,0.58498
271.00,0.57842
272.00,0.56964
273.00,0.56271
274.00,0.55559
275.00,0.54705
276.00,0.54076
277.00,0.53317
278.00,0.52570
279.00,0.51810
280.00,0.51290
281.00,0.50745
282.00,0.50145
283.00,0.49459
284.00,0.48914
285.00,0.48183
286.00,0.47486
287.00,0.46832
288.00,0.46056
289.00,0.45449
290.00,0.44668
291.00,0.44076
292.00,0.43192
293.00,0.42647
294.00,0.41924
295.00,0.41450
296.00,0.40702
297.00,0.40156
298.00,0.39746
299.00,0.39165
300.00,0.38859
301.00,0.38470
302.00,0.38120
303.00,0.37724
304.00,0.37255
305.00,0.37035
306.00,0.36648
307.00,0.36553
308.00,0.36244
309.00,0.36023
310.00,0.35964
311.00,0.36649
312.00,0.36284
313.00,0.36631
314.00,0.36019
315.00,0.36322
316.00,0.36007
317.00,0.35852
318.00,0.35651
319.00,0.35586
320.00,0.34880
321.00,0.35013
322.00,0.34285
323.00,0.33891
324.00,0.33457
325.00,0.33113
326.00,0.32784
327.00,0.32133
328.00,0.31421
329.00,0.31128
330.00,0.30619
331.00,0.29712
332.00,0.29769
333.00,0.28898
334.00,0.28568
335.00,0.28284
336.00,0.27648
337.00,0.27050
338.00,0.27025
339.00,0.26269
340.00,0.26303
341.00,0.25711
342.00,0.25523
343.00,0.25181
344.00,0.24878
345.00,0.24579
346.00,0.24424
347.00,0.24240
348.00,0.24092
349.00,0.23922
350.00,0.23811
351.00,0.23702
352.00,0.23906
353.00,0.23820
354.00,0.23768
355.00,0.23785
356.00,0.23735
357.00,0.23864
358.00,0.23886
359.00,0.23902
360.00,0.23953
361.00,0.24240
362.00,0.24391
363.00,0.24242
364.00,0.24107
365.00,0.24092
366.00,0.23850
367.00,0.23770
368.00,0.23213
369.00,0.23012
370.00,0.22654
371.00,0.22190
372.00,0.21861
373.00,0.21231
374.00,0.20772
375.00,0.20120
376.00,0.19817
377.00,0.19057
378.00,0.18825
379.00,0.18167
380.00,0.18098
381.00,0.17517
382.00,0.17261
383.00,0.17228
384.00,0.16985
385.00,0.16959
386.00,0.16911
387.00,0.17187
388.00,0.17227
389.00,0.17434
390.00,0.17612
391.00,0.17997
392.00,0.18020
393.00,0.18455
394.00,0.18405
395.00,0.18490
396.00,0.18429
397.00,0.18038
398.00,0.17881
399.00,0.17326
400.00,0.17074
401.00,0.16516
402.00,0.16174
403.00,0.15461
404.00,0.14912
405.00,0.14199
406.00,0.14084
407.00,0.13466
408.00,0.13309
409.00,0.12946
410.00,0.13094
411.00,0.13035
412.00,0.13177
413.00,0.13541
414.00,0.13845
415.00,0.14581
416.00,0.15000
417.00,0.15978
418.00,0.16617
419.00,0.17688
420.00,0.18315
421.00,0.18930
422.00,0.19316
423.00,0.19999
424.00,0.20341
425.00,0.20630
426.00,0.20864
427.00,0.20795
428.00,0.20735
429.00,0.20091
430.00,0.19858
431.00,0.18855
432.00,0.18122
433.00,0.17099
434.00,0.16107
435.00,0.14781
436.00,0.13649
437.00,0.12152
438.00,0.11059
439.00,0.09714
440.00,0.08502
441.00,0.07504
442.00,0.06280
443.00,0.05622
444.00,0.04644
445.00,0.04128
446.00,0.03535
447.00,0.03080
448.00,0.02843
449.00,0.02485
450.00,0.02269
451.00,0.02144
452.00,0.02039
453.00,0.01888
454.00,0.01795
455.00,0.01757
456.00,0.01823
457.00,0.01659
458.00,0.01624
459.00,0.01642
460.00,0.01576
461.00,0.01521
462.00,0.01562
463.00,0.01597
464.00,0.01554
465.00,0.01430
466.00,0.01516
467.00,0.01396
468.00,0.01562
469.00,0.01326
470.00,0.01461
471.00,0.01369
472.00,0.01466
473.00,0.01384
474.00,0.01489
475.00,0.01365
476.00,0.01473
477.00,0.01385
478.00,0.01478
479.00,0.01384
480.00,0.01413
481.00,0.01350
482.00,0.01412
483.00,0.01325
484.00,0.01336
485.00,0.01520
486.00,0.01271
487.00,0.01485
488.00,0.01224
489.00,0.01539
490.00,0.01360
491.00,0.01360
492.00,0.01347
493.00,0.01372
494.00,0.01402
495.00,0.01226
496.00,0.01369
497.00,0.01222
498.00,0.01307
499.00,0.01305
500.00,0.01319
