"9 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,0.95828
251.00,0.93209
252.00,0.90985
253.00,0.88916
254.00,0.86771
255.00,0.84779
256.00,0.83095
257.00,0.81359
258.00,0.79508
259.00,0.78085
260.00,0.76140
261.00,0.74827
262.00,0.73548
263.00,0.72058
264.00,0.70812
265.00,0.69819
266.00,0.68601
267.00,0.67623
268.00,0.66598
269.00,0.65424
270.00,0.64411
271.00,0.63515
272.00,0.62400
273.00,0.61349
274.00,0.60483
275.00,0.59281
276.00,0.58403
277.00,0.57240
278.00,0.56414
279.00,0.55717
280.00,0.54708
281.00,0.54014
282.00,0.53361
283.00,0.52714
284.00,0.51996
285.00,0.51293
286.00,0.50764
287.00,0.50395
288.00,0.49731
289.00,0.49623
290.00,0.49073
291.00,0.48922
292.00,0.48452
293.00,0.48179
294.00,0.47920
295.00,0.47682
296.00,0.47340
297.00,0.47076
298.00,0.46949
299.00,0.46701
300.00,0.46471
301.00,0.46256
302.00,0.46054
303.00,0.45774
304.00,0.45391
305.00,0.45193
306.00,0.44737
307.00,0.44557
308.00,0.44153
309.00,0.43552
310.00,0.42891
311.00,0.43464
312.00,0.42672
313.00,0.41881
314.00,0.40437
315.00,0.39140
316.00,0.38142
317.00,0.37133
318.00,0.35978
319.00,0.35399
320.00,0.34163
321.00,0.33850
322.00,0.33155
323.00,0.32414
324.00,0.32220
325.00,0.31794
326.00,0.31151
327.00,0.30790
328.00,0.30742
329.00,0.30288
330.00,0.30006
331.00,0.29754
332.00,0.29592
333.00,0.29511
334.00,0.29685
335.00,0.29656
336.00,0.29735
337.00,0.29602
338.00,0.30171
339.00,0.30115
340.00,0.30347
341.00,0.30578
342.00,0.30424
343.00,0.30345
344.00,0.30153
345.00,0.29875
346.00,0.29807
347.00,0.29579
348.00,0.29365
349.00,0.28981
350.00,0.28581
351.00,0.28157
352.00,0.27949
353.00,0.27254
354.00,0.26975
355.00,0.26182
356.00,0.25559
357.00,0.24792
358.00,0.24124
359.00,0.23396
360.00,0.22625
361.00,0.21986
362.00,0.21494
363.00,0.20897
364.00,0.20584
365.00,0.20126
366.00,0.19924
367.00,0.19914
368.00,0.19803
369.00,0.19855
370.00,0.20113
371.00,0.20304
372.00,0.20773
373.00,0.20795
374.00,0.21395
375.00,0.21579
376.00,0.21925
377.00,0.21938
378.00,0.22519
379.00,0.22251
380.00,0.22492
381.00,0.21872
382.00,0.21720
383.00,0.21020
384.00,0.20387
385.00,0.19631
386.00,0.18546
387.00,0.17951
388.00,0.16864
389.00,0.16303
390.00,0.15253
391.00,0.14881
392.00,0.14467
393.00,0.14345
394.00,0.14032
395.00,0.14345
396.00,0.14499
397.00,0.15172
398.00,0.15755
399.00,0.16507
400.00,0.17728
401.00,0.18706
402.00,0.20221
403.00,0.21306
404.00,0.22900
405.00,0.24039
406.00,0.25378
407.00,0.26445
408.00,0.27405
409.00,0.27824
410.00,0.28411
411.00,0.28352
412.00,0.28234
413.00,0.27618
414.00,0.27019
415.00,0.26102
416.00,0.24979
417.00,0.23755
418.00,0.22518
419.00,0.21028
420.00,0.19352
421.00,0.17729
422.00,0.15900
423.00,0.14110
424.00,0.12532
425.00,0.10703
426.00,0.09380
427.00,0.07891
428.00,0.06698
429.00,0.05637
430.00,0.04974
431.00,0.04252
432.00,0.03682
433.00,0.03492
434.00,0.03212
435.00,0.02810
436.00,0.02689
437.00,0.02494
438.00,0.02341
439.00,0.02459
440.00,0.02138
441.00,0.02413
442.00,0.02120
443.00,0.02246
444.00,0.02126
445.00,0.02135
446.00,0.02167
447.00,0.01995
448.00,0.02228
449.00,0.01859
450.00,0.02140
451.00,0.01890
452.00,0.02164
453.00,0.02028
454.00,0.02077
455.00,0.02052
456.00,0.02026
457.00,0.02041
458.00,0.01832
459.00,0.02072
460.00,0.01970
461.00,0.02054
462.00,0.02005
463.00,0.02042
464.00,0.01924
465.00,0.01928
466.00,0.01991
467.00,0.01855
468.00,0.01976
469.00,0.01802
470.00,0.01966
471.00,0.01833
472.00,0.01922
473.00,0.01916
474.00,0.01917
475.00,0.01815
476.00,0.01929
477.00,0.01848
478.00,0.01905
479.00,0.01784
480.00,0.01946
481.00,0.01849
482.00,0.01794
483.00,0.01789
484.00,0.01804
485.00,0.01970
486.00,0.01739
487.00,0.01916
488.00,0.01718
489.00,0.01982
490.00,0.01813
491.00,0.01898
492.00,0.01802
493.00,0.01907
494.00,0.01818
495.00,0.01769
496.00,0.01947
497.00,0.01694
498.00,0.01900
499.00,0.01679
500.00,0.01919
