"5 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,0.66975
251.00,0.65545
252.00,0.64129
253.00,0.62912
254.00,0.61558
255.00,0.60447
256.00,0.59225
257.00,0.58059
258.00,0.56937
259.00,0.56002
260.00,0.54801
261.00,0.53946
262.00,0.53029
263.00,0.51869
264.00,0.51037
265.00,0.50218
266.00,0.49412
267.00,0.48545
268.00,0.47676
269.00,0.46998
270.00,0.46109
271.00,0.45394
272.00,0.44451
273.00,0.43769
274.00,0.43138
275.00,0.42133
276.00,0.41740
277.00,0.41266
278.00,0.40708
279.00,0.40224
280.00,0.39962
281.00,0.39633
282.00,0.39197
283.00,0.38966
284.00,0.38761
285.00,0.38571
286.00,0.38425
287.00,0.38397
288.00,0.38140
289.00,0.38026
290.00,0.37801
291.00,0.37657
292.00,0.37313
293.00,0.36896
294.00,0.36492
295.00,0.36123
296.00,0.35446
297.00,0.35061
298.00,0.34776
299.00,0.34211
300.00,0.33871
301.00,0.33516
302.00,0.33224
303.00,0.33012
304.00,0.32691
305.00,0.32704
306.00,0.32680
307.00,0.32562
308.00,0.32660
309.00,0.32358
310.00,0.32193
311.00,0.32329
312.00,0.31619
313.00,0.31270
314.00,0.29785
315.00,0.28972
316.00,0.28045
317.00,0.27157
318.00,0.26318
319.00,0.26004
320.00,0.25088
321.00,0.24951
322.00,0.24853
323.00,0.24123
324.00,0.24565
325.00,0.24223
326.00,0.24135
327.00,0.24128
328.00,0.23989
329.00,0.23962
330.00,0.23869
331.00,0.23750
332.00,0.23966
333.00,0.23680
334.00,0.23764
335.00,0.23661
336.00,0.23864
337.00,0.23708
338.00,0.23995
339.00,0.23949
340.00,0.24039
341.00,0.23916
342.00,0.23630
343.00,0.23750
344.00,0.23359
345.00,0.23105
346.00,0.22662
347.00,0.22455
348.00,0.21850
349.00,0.21376
350.00,0.20894
351.00,0.20253
352.00,0.19731
353.00,0.19110
354.00,0.18598
355.00,0.18223
356.00,0.17656
357.00,0.17299
358.00,0.16953
359.00,0.16790
360.00,0.16492
361.00,0.16425
362.00,0.16467
363.00,0.16497
364.00,0.16483
365.00,0.16947
366.00,0.16921
367.00,0.17441
368.00,0.17532
369.00,0.18132
370.00,0.18188
371.00,0.18553
372.00,0.18511
373.00,0.18530
374.00,0.18474
375.00,0.18369
376.00,0.17834
377.00,0.17591
378.00,0.17124
379.00,0.16590
380.00,0.16138
381.00,0.15255
382.00,0.14948
383.00,0.14303
384.00,0.13821
385.00,0.13292
386.00,0.13001
387.00,0.12813
388.00,0.12401
389.00,0.12475
390.00,0.12240
391.00,0.12543
392.00,0.12888
393.00,0.13509
394.00,0.13998
395.00,0.15001
396.00,0.15845
397.00,0.17011
398.00,0.17960
399.00,0.19008
400.00,0.19986
401.00,0.20880
402.00,0.21835
403.00,0.22105
404.00,0.22823
405.00,0.22963
406.00,0.23088
407.00,0.22828
408.00,0.22765
409.00,0.22231
410.00,0.21868
411.00,0.21040
412.00,0.20229
413.00,0.19205
414.00,0.17896
415.00,0.16879
416.00,0.15277
417.00,0.14265
418.00,0.12767
419.00,0.11740
420.00,0.10525
421.00,0.09716
422.00,0.08454
423.00,0.07813
424.00,0.07150
425.00,0.06442
426.00,0.06139
427.00,0.05563
428.00,0.05466
429.00,0.05025
430.00,0.05043
431.00,0.04813
432.00,0.04726
433.00,0.04720
434.00,0.04801
435.00,0.04508
436.00,0.04676
437.00,0.04431
438.00,0.04526
439.00,0.04508
440.00,0.04400
441.00,0.04650
442.00,0.04394
443.00,0.04545
444.00,0.04356
445.00,0.04504
446.00,0.04506
447.00,0.04349
448.00,0.04481
449.00,0.04303
450.00,0.04449
451.00,0.04275
452.00,0.04535
453.00,0.04358
454.00,0.04403
455.00,0.04467
456.00,0.04322
457.00,0.04464
458.00,0.04100
459.00,0.04458
460.00,0.04327
461.00,0.04382
462.00,0.04372
463.00,0.04390
464.00,0.04388
465.00,0.04129
466.00,0.04447
467.00,0.04076
468.00,0.04542
469.00,0.04129
470.00,0.04257
471.00,0.04265
472.00,0.04125
473.00,0.04382
474.00,0.04098
475.00,0.04366
476.00,0.04076
477.00,0.04323
478.00,0.04140
479.00,0.04183
480.00,0.04266
481.00,0.04075
482.00,0.04339
483.00,0.03990
484.00,0.04389
485.00,0.04185
486.00,0.04155
487.00,0.04172
488.00,0.04086
489.00,0.04299
490.00,0.04060
491.00,0.04279
492.00,0.04123
493.00,0.04266
494.00,0.04160
495.00,0.04096
496.00,0.04275
497.00,0.04078
498.00,0.04259
499.00,0.04071
500.00,0.04253
