"11 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,1.18202
251.00,1.15000
252.00,1.11905
253.00,1.09204
254.00,1.06410
255.00,1.03918
256.00,1.01319
257.00,0.99321
258.00,0.97126
259.00,0.95238
260.00,0.93015
261.00,0.91347
262.00,0.89571
263.00,0.88072
264.00,0.86689
265.00,0.85551
266.00,0.84127
267.00,0.83129
268.00,0.81958
269.00,0.80520
270.00,0.79579
271.00,0.78375
272.00,0.77229
273.00,0.76315
274.00,0.75122
275.00,0.73831
276.00,0.72805
277.00,0.71703
278.00,0.70628
279.00,0.69576
280.00,0.68472
281.00,0.67616
282.00,0.66663
283.00,0.65686
284.00,0.64784
285.00,0.63786
286.00,0.62882
287.00,0.62409
288.00,0.61618
289.00,0.60895
290.00,0.60268
291.00,0.59851
292.00,0.59353
293.00,0.58898
294.00,0.58482
295.00,0.58070
296.00,0.57747
297.00,0.57460
298.00,0.57407
299.00,0.57122
300.00,0.56997
301.00,0.56831
302.00,0.56569
303.00,0.56273
304.00,0.55812
305.00,0.55499
306.00,0.54746
307.00,0.54034
308.00,0.53234
309.00,0.52104
310.00,0.51098
311.00,0.51386
312.00,0.50288
313.00,0.49254
314.00,0.48080
315.00,0.47172
316.00,0.45468
317.00,0.44949
318.00,0.44361
319.00,0.43500
320.00,0.42297
321.00,0.41992
322.00,0.41210
323.00,0.40612
324.00,0.40098
325.00,0.39253
326.00,0.38629
327.00,0.38322
328.00,0.37538
329.00,0.36997
330.00,0.36763
331.00,0.35855
332.00,0.36089
333.00,0.35634
334.00,0.35570
335.00,0.35300
336.00,0.35394
337.00,0.35261
338.00,0.35807
339.00,0.35795
340.00,0.36076
341.00,0.36123
342.00,0.36038
343.00,0.36145
344.00,0.36077
345.00,0.35837
346.00,0.35727
347.00,0.35556
348.00,0.35514
349.00,0.35336
350.00,0.35131
351.00,0.34934
352.00,0.34783
353.00,0.34428
354.00,0.34093
355.00,0.33708
356.00,0.33070
357.00,0.32392
358.00,0.31479
359.00,0.30746
360.00,0.29705
361.00,0.28637
362.00,0.27803
363.00,0.26921
364.00,0.25866
365.00,0.25327
366.00,0.24586
367.00,0.24227
368.00,0.23537
369.00,0.23558
370.00,0.23294
371.00,0.23539
372.00,0.23203
373.00,0.23823
374.00,0.24017
375.00,0.24255
376.00,0.24756
377.00,0.25276
378.00,0.25898
379.00,0.26457
380.00,0.26740
381.00,0.26917
382.00,0.26903
383.00,0.26762
384.00,0.26192
385.00,0.25448
386.00,0.24683
387.00,0.23699
388.00,0.22568
389.00,0.21559
390.00,0.20368
391.00,0.19540
392.00,0.18547
393.00,0.17867
394.00,0.17338
395.00,0.16835
396.00,0.16666
397.00,0.16597
398.00,0.16951
399.00,0.17201
400.00,0.18046
401.00,0.18736
402.00,0.20002
403.00,0.21195
404.00,0.22679
405.00,0.24279
406.00,0.26204
407.00,0.27605
408.00,0.29323
409.00,0.30601
410.00,0.31832
411.00,0.32585
412.00,0.32862
413.00,0.33281
414.00,0.32718
415.00,0.32695
416.00,0.31907
417.00,0.31174
418.00,0.30151
419.00,0.28904
420.00,0.27510
421.00,0.25711
422.00,0.23797
423.00,0.21646
424.00,0.19703
425.00,0.17453
426.00,0.15462
427.00,0.13212
428.00,0.11368
429.00,0.09497
430.00,0.08167
431.00,0.06815
432.00,0.05735
433.00,0.04961
434.00,0.04360
435.00,0.03708
436.00,0.03359
437.00,0.03008
438.00,0.02702
439.00,0.02554
440.00,0.02310
441.00,0.02382
442.00,0.02069
443.00,0.02247
444.00,0.02000
445.00,0.02096
446.00,0.02139
447.00,0.01880
448.00,0.02100
449.00,0.01772
450.00,0.01998
451.00,0.01763
452.00,0.02019
453.00,0.01862
454.00,0.01827
455.00,0.01902
456.00,0.01782
457.00,0.02030
458.00,0.01689
459.00,0.01940
460.00,0.01736
461.00,0.01880
462.00,0.01845
463.00,0.01745
464.00,0.01873
465.00,0.01594
466.00,0.01919
467.00,0.01603
468.00,0.01937
469.00,0.01569
470.00,0.01772
471.00,0.01689
472.00,0.01640
473.00,0.01872
474.00,0.01591
475.00,0.01843
476.00,0.01523
477.00,0.01897
478.00,0.01633
479.00,0.01690
480.00,0.01697
481.00,0.01547
482.00,0.01774
483.00,0.01471
484.00,0.01878
485.00,0.01603
486.00,0.01751
487.00,0.01560
488.00,0.01648
489.00,0.01697
490.00,0.01619
491.00,0.01665
492.00,0.01515
493.00,0.01819
494.00,0.01532
495.00,0.01764
496.00,0.01489
497.00,0.01695
498.00,0.01532
499.00,0.01634
500.00,0.01631
