"26 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,0.89333
251.00,0.86958
252.00,0.84739
253.00,0.82530
254.00,0.80391
255.00,0.78483
256.00,0.76649
257.00,0.74913
258.00,0.73409
259.00,0.72285
260.00,0.70565
261.00,0.69340
262.00,0.68059
263.00,0.66817
264.00,0.65649
265.00,0.64568
266.00,0.63380
267.00,0.62793
268.00,0.61547
269.00,0.60554
270.00,0.59670
271.00,0.58861
272.00,0.57720
273.00,0.57037
274.00,0.56264
275.00,0.55275
276.00,0.54552
277.00,0.53646
278.00,0.53058
279.00,0.52247
280.00,0.51586
281.00,0.50873
282.00,0.50321
283.00,0.49624
284.00,0.49035
285.00,0.48427
286.00,0.47870
287.00,0.47280
288.00,0.46591
289.00,0.46034
290.00,0.45407
291.00,0.44954
292.00,0.44163
293.00,0.43671
294.00,0.43134
295.00,0.42769
296.00,0.42067
297.00,0.41530
298.00,0.41146
299.00,0.40477
300.00,0.40068
301.00,0.39670
302.00,0.38966
303.00,0.38498
304.00,0.37994
305.00,0.37505
306.00,0.37039
307.00,0.36679
308.00,0.36225
309.00,0.35729
310.00,0.35517
311.00,0.36179
312.00,0.35538
313.00,0.35185
314.00,0.34758
315.00,0.34798
316.00,0.34769
317.00,0.34049
318.00,0.33993
319.00,0.33927
320.00,0.33653
321.00,0.33608
322.00,0.33681
323.00,0.33120
324.00,0.33302
325.00,0.32788
326.00,0.32836
327.00,0.32739
328.00,0.32382
329.00,0.31921
330.00,0.31919
331.00,0.31486
332.00,0.31433
333.00,0.30806
334.00,0.30806
335.00,0.30240
336.00,0.29875
337.00,0.29501
338.00,0.29271
339.00,0.28903
340.00,0.28316
341.00,0.28041
342.00,0.27463
343.00,0.27256
344.00,0.26528
345.00,0.26360
346.00,0.25627
347.00,0.25569
348.00,0.24953
349.00,0.24691
350.00,0.24377
351.00,0.24051
352.00,0.23982
353.00,0.23431
354.00,0.23477
355.00,0.22902
356.00,0.22980
357.00,0.22626
358.00,0.22697
359.00,0.22502
360.00,0.22418
361.00,0.22654
362.00,0.22591
363.00,0.22828
364.00,0.22421
365.00,0.22479
366.00,0.22636
367.00,0.22590
368.00,0.22502
369.00,0.22821
370.00,0.22617
371.00,0.22986
372.00,0.22710
373.00,0.22853
374.00,0.22713
375.00,0.22607
376.00,0.22791
377.00,0.22275
378.00,0.22244
379.00,0.22246
380.00,0.21923
381.00,0.21659
382.00,0.21251
383.00,0.21253
384.00,0.20637
385.00,0.20432
386.00,0.19940
387.00,0.19717
388.00,0.19174
389.00,0.18849
390.00,0.18511
391.00,0.18359
392.00,0.17797
393.00,0.17799
394.00,0.17319
395.00,0.17159
396.00,0.16897
397.00,0.16594
398.00,0.16576
399.00,0.16247
400.00,0.16330
401.00,0.15929
402.00,0.16150
403.00,0.15886
404.00,0.15828
405.00,0.15507
406.00,0.15608
407.00,0.15301
408.00,0.15331
409.00,0.14987
410.00,0.14988
411.00,0.14878
412.00,0.14589
413.00,0.14543
414.00,0.14205
415.00,0.14334
416.00,0.13895
417.00,0.13994
418.00,0.13925
419.00,0.14071
420.00,0.13964
421.00,0.14028
422.00,0.14013
423.00,0.14377
424.00,0.14666
425.00,0.14734
426.00,0.15394
427.00,0.15545
428.00,0.15988
429.00,0.16252
430.00,0.16633
431.00,0.16969
432.00,0.17162
433.00,0.17552
434.00,0.17749
435.00,0.17545
436.00,0.17610
437.00,0.17399
438.00,0.17088
439.00,0.16817
440.00,0.16067
441.00,0.15782
442.00,0.14769
443.00,0.14170
444.00,0.13220
445.00,0.12385
446.00,0.11533
447.00,0.10360
448.00,0.09725
449.00,0.08452
450.00,0.07846
451.00,0.06730
452.00,0.06208
453.00,0.05416
454.00,0.04788
455.00,0.04380
456.00,0.03708
457.00,0.03599
458.00,0.03028
459.00,0.02970
460.00,0.02643
461.00,0.02634
462.00,0.02464
463.00,0.02254
464.00,0.02332
465.00,0.01889
466.00,0.02197
467.00,0.01763
468.00,0.01999
469.00,0.01738
470.00,0.01734
471.00,0.01820
472.00,0.01686
473.00,0.01885
474.00,0.01562
475.00,0.01789
476.00,0.01575
477.00,0.01851
478.00,0.01597
479.00,0.01653
480.00,0.01762
481.00,0.01446
482.00,0.01782
483.00,0.01436
484.00,0.01822
485.00,0.01637
486.00,0.01611
487.00,0.01613
488.00,0.01540
489.00,0.01790
490.00,0.01525
491.00,0.01783
492.00,0.01485
493.00,0.01789
494.00,0.01546
495.00,0.01617
496.00,0.01706
497.00,0.01557
498.00,0.01739
499.00,0.01549
500.00,0.01790
