"12 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,1.79476
251.00,1.74901
252.00,1.70115
253.00,1.65919
254.00,1.61418
255.00,1.57836
256.00,1.54039
257.00,1.50423
258.00,1.47126
259.00,1.44228
260.00,1.40971
261.00,1.38418
262.00,1.35875
263.00,1.33539
264.00,1.31535
265.00,1.29363
266.00,1.27900
267.00,1.25764
268.00,1.24136
269.00,1.22296
270.00,1.20591
271.00,1.18972
272.00,1.17422
273.00,1.15681
274.00,1.14090
275.00,1.12281
276.00,1.10651
277.00,1.08652
278.00,1.07213
279.00,1.05517
280.00,1.03712
281.00,1.02262
282.00,1.00812
283.00,0.99296
284.00,0.97786
285.00,0.96263
286.00,0.94980
287.00,0.93789
288.00,0.92452
289.00,0.91336
290.00,0.90249
291.00,0.89606
292.00,0.88621
293.00,0.87876
294.00,0.87311
295.00,0.86787
296.00,0.86329
297.00,0.86024
298.00,0.85982
299.00,0.85831
300.00,0.85496
301.00,0.85382
302.00,0.85183
303.00,0.85140
304.00,0.84560
305.00,0.84046
306.00,0.83273
307.00,0.82521
308.00,0.81406
309.00,0.79937
310.00,0.78536
311.00,0.79143
312.00,0.77225
313.00,0.76431
314.00,0.73782
315.00,0.71975
316.00,0.70474
317.00,0.68584
318.00,0.67433
319.00,0.66382
320.00,0.64583
321.00,0.64120
322.00,0.62843
323.00,0.61534
324.00,0.60958
325.00,0.59767
326.00,0.58646
327.00,0.57668
328.00,0.56767
329.00,0.56191
330.00,0.55253
331.00,0.54322
332.00,0.53890
333.00,0.53526
334.00,0.53165
335.00,0.52988
336.00,0.53055
337.00,0.52995
338.00,0.53130
339.00,0.53443
340.00,0.53467
341.00,0.53838
342.00,0.53583
343.00,0.53611
344.00,0.53403
345.00,0.53499
346.00,0.52930
347.00,0.53245
348.00,0.52891
349.00,0.52985
350.00,0.52532
351.00,0.52664
352.00,0.52498
353.00,0.52268
354.00,0.52033
355.00,0.51283
356.00,0.50692
357.00,0.49543
358.00,0.48801
359.00,0.47200
360.00,0.46120
361.00,0.44152
362.00,0.43025
363.00,0.41407
364.00,0.39952
365.00,0.38817
366.00,0.37338
367.00,0.36583
368.00,0.35669
369.00,0.35097
370.00,0.34777
371.00,0.34464
372.00,0.34570
373.00,0.34478
374.00,0.35041
375.00,0.35292
376.00,0.36109
377.00,0.36601
378.00,0.37756
379.00,0.38475
380.00,0.39420
381.00,0.39670
382.00,0.40171
383.00,0.40023
384.00,0.39725
385.00,0.38972
386.00,0.37792
387.00,0.36717
388.00,0.34936
389.00,0.33671
390.00,0.31632
391.00,0.30190
392.00,0.28701
393.00,0.27704
394.00,0.26375
395.00,0.25627
396.00,0.24825
397.00,0.24644
398.00,0.24469
399.00,0.24697
400.00,0.25278
401.00,0.26008
402.00,0.27735
403.00,0.29113
404.00,0.31308
405.00,0.33488
406.00,0.36115
407.00,0.38527
408.00,0.41150
409.00,0.43267
410.00,0.45375
411.00,0.46892
412.00,0.47989
413.00,0.48807
414.00,0.48785
415.00,0.48855
416.00,0.48205
417.00,0.47693
418.00,0.46599
419.00,0.45031
420.00,0.43196
421.00,0.40871
422.00,0.38172
423.00,0.35122
424.00,0.32220
425.00,0.28683
426.00,0.25671
427.00,0.22127
428.00,0.19201
429.00,0.16102
430.00,0.13645
431.00,0.11475
432.00,0.09375
433.00,0.07914
434.00,0.06758
435.00,0.05442
436.00,0.04737
437.00,0.04018
438.00,0.03502
439.00,0.03135
440.00,0.02668
441.00,0.02719
442.00,0.02291
443.00,0.02391
444.00,0.02199
445.00,0.02077
446.00,0.02233
447.00,0.01797
448.00,0.02099
449.00,0.01786
450.00,0.01944
451.00,0.01753
452.00,0.01792
453.00,0.01883
454.00,0.01631
455.00,0.01925
456.00,0.01644
457.00,0.01904
458.00,0.01578
459.00,0.01767
460.00,0.01723
461.00,0.01648
462.00,0.01824
463.00,0.01598
464.00,0.01859
465.00,0.01495
466.00,0.01844
467.00,0.01477
468.00,0.01750
469.00,0.01560
470.00,0.01584
471.00,0.01714
472.00,0.01442
473.00,0.01790
474.00,0.01444
475.00,0.01710
476.00,0.01464
477.00,0.01666
478.00,0.01576
479.00,0.01519
480.00,0.01691
481.00,0.01386
482.00,0.01675
483.00,0.01354
484.00,0.01646
485.00,0.01584
486.00,0.01482
487.00,0.01628
488.00,0.01435
489.00,0.01773
490.00,0.01390
491.00,0.01630
492.00,0.01431
493.00,0.01682
494.00,0.01567
495.00,0.01507
496.00,0.01566
497.00,0.01385
498.00,0.01587
499.00,0.01416
500.00,0.01716
