"26min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
389.00,1.80611
389.50,1.80809
390.00,1.81216
390.50,1.81674
391.00,1.82150
391.50,1.82458
392.00,1.82634
392.50,1.82825
393.00,1.82717
393.50,1.82966
394.00,1.82641
394.50,1.82491
395.00,1.81712
395.50,1.81265
396.00,1.80725
396.50,1.79968
397.00,1.78889
397.50,1.77651
398.00,1.76420
398.50,1.75134
399.00,1.73582
399.50,1.72033
400.00,1.70410
400.50,1.68998
401.00,1.67552
401.50,1.65883
402.00,1.64155
402.50,1.62323
403.00,1.60705
403.50,1.59130
404.00,1.57481
404.50,1.55710
405.00,1.54195
405.50,1.53187
406.00,1.52315
406.50,1.51331
407.00,1.50181
407.50,1.49341
408.00,1.48458
408.50,1.47949
409.00,1.47563
409.50,1.47599
410.00,1.47807
410.50,1.48309
411.00,1.48958
411.50,1.49557
412.00,1.50000
412.50,1.50162
413.00,1.51177
413.50,1.53068
414.00,1.55647
414.50,1.57648
415.00,1.59555
415.50,1.62020
416.00,1.64971
416.50,1.68165
417.00,1.71137
417.50,1.74214
418.00,1.77025
418.50,1.80013
419.00,1.82885
419.50,1.85522
420.00,1.88093
420.50,1.91135
421.00,1.94036
421.50,1.96562
422.00,1.98583
422.50,2.00844
423.00,2.02976
423.50,2.04568
424.00,2.06147
424.50,2.07377
425.00,2.08512
425.50,2.09022
426.00,2.09028
426.50,2.08385
427.00,2.07647
427.50,2.07054
428.00,2.06032
428.50,2.04153
429.00,2.01595
429.50,1.98857
430.00,1.96076
430.50,1.93181
431.00,1.89954
431.50,1.86695
432.00,1.82651
432.50,1.78134
433.00,1.73059
433.50,1.68186
434.00,1.62862
434.50,1.57276
435.00,1.51483
435.50,1.46100
436.00,1.40410
436.50,1.34679
437.00,1.28848
437.50,1.23368
438.00,1.17816
438.50,1.12292
439.00,1.06811
439.50,1.01522
440.00,0.96118
440.50,0.90601
441.00,0.85063
441.50,0.79696
442.00,0.74742
442.50,0.70288
443.00,0.66269
443.50,0.62686
444.00,0.59377
444.50,0.56453
445.00,0.53661
445.50,0.51017
446.00,0.48299
446.50,0.45630
447.00,0.43294
447.50,0.41324
448.00,0.39643
448.50,0.37891
449.00,0.36276
449.50,0.34752
450.00,0.33357
450.50,0.32019
451.00,0.30884
451.50,0.30092
452.00,0.29414
452.50,0.28950
453.00,0.28300
453.50,0.27814
454.00,0.27272
454.50,0.27159
455.00,0.26882
455.50,0.26634
456.00,0.26212
456.50,0.25944
457.00,0.25730
457.50,0.25338
458.00,0.25236
458.50,0.25108
459.00,0.24972
459.50,0.24225
460.00,0.23579
460.50,0.23213
461.00,0.23315
461.50,0.23451
462.00,0.23276
462.50,0.22844
463.00,0.22383
463.50,0.22330
464.00,0.22452
464.50,0.22597
465.00,0.22444
465.50,0.22264
466.00,0.21886
466.50,0.21617
467.00,0.21406
467.50,0.21389
468.00,0.21385
468.50,0.21308
469.00,0.20986
469.50,0.20478
470.00,0.20113
470.50,0.19996
471.00,0.20240
471.50,0.20566
472.00,0.20713
472.50,0.20594
473.00,0.20256
473.50,0.19964
474.00,0.20055
474.50,0.20536
475.00,0.20808
475.50,0.20559
476.00,0.19648
476.50,0.18768
477.00,0.18666
477.50,0.19429
478.00,0.20387
478.50,0.20657
479.00,0.20774
479.50,0.21214
480.00,0.21604
480.50,0.21200
481.00,0.20929
481.50,0.21002
482.00,0.21391
482.50,0.21130
483.00,0.20681
483.50,0.20186
484.00,0.19237
484.50,0.17595
485.00,0.17173
485.50,0.18522
486.00,0.20413
486.50,0.21041
487.00,0.20645
487.50,0.20892
488.00,0.21079
488.50,0.21164
489.00,0.20957
489.50,0.21262
490.00,0.21277
490.50,0.21208
491.00,0.21028
491.50,0.21357
492.00,0.21612
492.50,0.21570
493.00,0.21528
493.50,0.21667
494.00,0.21893
494.50,0.21579
495.00,0.21297
495.50,0.20924
496.00,0.21003
496.50,0.20978
497.00,0.21023
497.50,0.20771
498.00,0.20758
498.50,0.20989
499.00,0.19450
499.50,0.17472
500.00,0.15376
500.50,0.15113
501.00,0.15090
501.50,0.15190
502.00,0.15159
502.50,0.15227
503.00,0.15187
503.50,0.15220
504.00,0.15183
504.50,0.15189
505.00,0.15176
505.50,0.15200
506.00,0.15213
506.50,0.15218
507.00,0.15262
507.50,0.15268
508.00,0.15305
508.50,0.15220
509.00,0.15176
509.50,0.15141
510.00,0.15061
510.50,0.14974
511.00,0.14828
511.50,0.14910
512.00,0.14909
512.50,0.14976
513.00,0.14858
513.50,0.14899
514.00,0.14902
514.50,0.14903
515.00,0.14946
515.50,0.14971
516.00,0.15055
516.50,0.14940
517.00,0.14949
517.50,0.14879
518.00,0.15013
518.50,0.14932
519.00,0.14991
519.50,0.14849
520.00,0.15047
520.50,0.14915
521.00,0.14864
521.50,0.14652
522.00,0.14606
522.50,0.14546
523.00,0.14460
523.50,0.14507
524.00,0.14578
524.50,0.14571
525.00,0.14616
525.50,0.14644
526.00,0.14775
526.50,0.14693
527.00,0.14750
527.50,0.14669
528.00,0.14775
528.50,0.14613
529.00,0.14646
529.50,0.14635
530.00,0.14763
530.50,0.14740
531.00,0.14689
531.50,0.14616
532.00,0.14576
532.50,0.14647
533.00,0.14704
533.50,0.14661
534.00,0.14646
534.50,0.14621
535.00,0.14739
535.50,0.14593
536.00,0.14637
536.50,0.14555
537.00,0.14658
537.50,0.14494
538.00,0.14528
538.50,0.14444
539.00,0.14526
539.50,0.14374
540.00,0.14362
540.50,0.14302
541.00,0.14342
541.50,0.14290
542.00,0.14229
542.50,0.14269
543.00,0.14243
543.50,0.14283
544.00,0.14212
544.50,0.14294
545.00,0.14287
545.50,0.14367
546.00,0.14316
546.50,0.14335
547.00,0.14282
547.50,0.14340
548.00,0.14356
548.50,0.14328
549.00,0.14329
549.50,0.14354
550.00,0.14377
550.50,0.14320
551.00,0.14217
551.50,0.14249
552.00,0.14149
552.50,0.14094
553.00,0.13944
553.50,0.14048
554.00,0.14036
554.50,0.14053
555.00,0.13970
555.50,0.14060
556.00,0.14109
556.50,0.14053
557.00,0.14074
557.50,0.14110
558.00,0.14263
558.50,0.14104
559.00,0.14108
559.50,0.13993
560.00,0.14182
560.50,0.14075
561.00,0.14199
561.50,0.14102
562.00,0.14190
562.50,0.14074
563.00,0.14064
563.50,0.14066
564.00,0.13988
564.50,0.13963
565.00,0.13807
565.50,0.13980
566.00,0.13866
566.50,0.13972
567.00,0.13772
567.50,0.13963
568.00,0.13850
568.50,0.13983
569.00,0.13844
569.50,0.13941
570.00,0.13888
570.50,0.13957
571.00,0.14003
571.50,0.14010
572.00,0.14039
572.50,0.13989
573.00,0.14059
573.50,0.14000
574.00,0.14025
574.50,0.13958
575.00,0.13957
575.50,0.13824
576.00,0.13749
576.50,0.13692
577.00,0.13654
577.50,0.13582
578.00,0.13537
578.50,0.13593
579.00,0.13687
579.50,0.13645
580.00,0.13696
580.50,0.13688
581.00,0.13853
581.50,0.13677
582.00,0.13739
582.50,0.13657
583.00,0.13862
583.50,0.13706
584.00,0.13730
584.50,0.13634
585.00,0.13678
585.50,0.13572
586.00,0.13484
586.50,0.13528
587.00,0.13403
587.50,0.13412
588.00,0.13364
588.50,0.13563
589.00,0.13520
589.50,0.13411
590.00,0.13343
590.50,0.13436
591.00,0.12930
591.50,0.12854
592.00,0.12817
592.50,0.13414
593.00,0.13555
593.50,0.13529
594.00,0.13520
594.50,0.13436
595.00,0.13699
595.50,0.13594
596.00,0.13689
596.50,0.13436
597.00,0.13583
597.50,0.13484
598.00,0.13564
598.50,0.13504
599.00,0.14505
599.50,0.15282
600.00,0.16140
