"22min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,1.75966
250.50,1.88068
251.00,2.17753
251.50,2.49399
252.00,2.48182
252.50,2.25796
253.00,2.01701
253.50,2.04412
254.00,2.06474
254.50,2.21510
255.00,2.33508
255.50,2.19122
256.00,2.34450
256.50,2.32893
257.00,2.67034
257.50,2.75685
258.00,2.64292
258.50,2.41048
259.00,2.32825
259.50,2.22173
260.00,2.28887
260.50,2.40893
261.00,2.39376
261.50,2.37381
262.00,2.35413
262.50,2.56987
263.00,2.97003
263.50,2.78060
264.00,3.28373
264.50,2.73227
265.00,2.99124
265.50,2.61380
266.00,2.62595
266.50,2.52586
267.00,2.53682
267.50,2.68512
268.00,2.64824
268.50,2.54829
269.00,2.47814
269.50,2.49833
270.00,2.79728
270.50,2.85378
271.00,3.23080
271.50,2.72654
272.00,2.61501
272.50,2.58741
273.00,2.64499
273.50,2.72150
274.00,2.77076
274.50,2.69931
275.00,2.81798
275.50,2.90368
276.00,3.19154
276.50,3.24827
277.00,2.98629
277.50,3.06715
278.00,3.15250
278.50,3.05754
279.00,3.12269
279.50,2.85827
280.00,2.96982
280.50,2.89655
281.00,3.19540
281.50,3.54800
282.00,3.16684
282.50,3.34986
283.00,3.16495
283.50,3.07900
284.00,2.92002
284.50,2.89750
285.00,2.96241
285.50,2.98354
286.00,3.07741
286.50,3.25693
287.00,3.52558
287.50,3.46794
288.00,3.67955
288.50,3.39933
289.00,3.46605
289.50,3.23487
290.00,3.26028
290.50,3.20657
291.00,3.21840
291.50,3.16728
292.00,3.17267
292.50,3.23924
293.00,3.20959
293.50,3.31836
294.00,3.43008
294.50,3.56211
295.00,3.38521
295.50,3.20675
296.00,3.22393
296.50,3.23556
297.00,3.20079
297.50,3.22169
298.00,3.25659
298.50,3.40253
299.00,3.36851
299.50,3.42140
300.00,3.52819
300.50,3.59195
301.00,3.32823
301.50,3.29797
302.00,3.16339
302.50,3.42478
303.00,3.34078
303.50,3.39548
304.00,3.33686
304.50,3.35696
305.00,3.42096
305.50,3.38748
306.00,3.36976
306.50,3.43440
307.00,3.35895
307.50,3.31352
308.00,3.22931
308.50,3.23907
309.00,3.24059
309.50,3.29991
310.00,3.29670
310.50,3.33911
311.00,3.36437
311.50,3.27870
312.00,3.24318
312.50,3.18629
313.00,3.26987
313.50,3.30618
314.00,3.29039
314.50,3.22369
315.00,3.18562
315.50,3.18824
316.00,3.20210
316.50,3.15537
317.00,3.15423
317.50,3.12411
318.00,3.09743
318.50,3.01682
319.00,2.98333
319.50,2.98019
320.00,3.00387
320.50,3.02951
321.00,3.02911
321.50,2.98751
322.00,2.94218
322.50,2.89846
323.00,2.89611
323.50,2.85002
324.00,2.85723
324.50,2.80694
325.00,2.80186
325.50,2.75843
326.00,2.74838
326.50,2.73187
327.00,2.70905
327.50,2.68166
328.00,2.63725
328.50,2.61021
329.00,2.60275
329.50,2.58795
330.00,2.56454
330.50,2.54198
331.00,2.52823
331.50,2.51334
332.00,2.48545
332.50,2.47992
333.00,2.47125
333.50,2.46000
334.00,2.43130
334.50,2.40687
335.00,2.38914
335.50,2.38323
336.00,2.37576
336.50,2.36904
337.00,2.35688
337.50,2.35214
338.00,2.34407
338.50,2.33672
339.00,2.32607
339.50,2.31432
340.00,2.30821
340.50,2.29969
341.00,2.29718
341.50,2.28798
342.00,2.28488
342.50,2.27461
343.00,2.26564
343.50,2.25759
344.00,2.25353
344.50,2.24924
345.00,2.24088
345.50,2.23328
346.00,2.22644
346.50,2.22483
347.00,2.22211
347.50,2.22057
348.00,2.21559
348.50,2.21353
349.00,2.21205
349.50,2.21599
350.00,2.21961
350.50,2.21975
351.00,2.22067
351.50,2.22136
352.00,2.22638
352.50,2.22772
353.00,2.22936
353.50,2.23226
354.00,2.23639
354.50,2.23632
355.00,2.23581
355.50,2.22970
356.00,2.22803
356.50,2.22455
357.00,2.21970
357.50,2.21399
358.00,2.20694
358.50,2.19809
359.00,2.18702
359.50,2.17474
360.00,2.16137
360.50,2.14375
361.00,2.12746
361.50,2.10982
362.00,2.08972
362.50,2.06133
363.00,2.03331
363.50,2.01190
364.00,1.98948
364.50,1.96773
365.00,1.94098
365.50,1.91486
366.00,1.88703
366.50,1.85685
367.00,1.83187
367.50,1.80790
368.00,1.78564
368.50,1.76008
369.00,1.73571
369.50,1.71050
370.00,1.68538
370.50,1.66021
371.00,1.63845
371.50,1.61873
372.00,1.59970
372.50,1.58189
373.00,1.56442
373.50,1.54865
374.00,1.53349
374.50,1.52224
375.00,1.51276
375.50,1.50605
376.00,1.49935
376.50,1.49574
377.00,1.49349
377.50,1.49375
378.00,1.49542
378.50,1.50069
379.00,1.50731
379.50,1.51589
380.00,1.52579
380.50,1.53606
381.00,1.54762
381.50,1.55534
382.00,1.56695
382.50,1.57620
383.00,1.58765
383.50,1.59340
384.00,1.59935
384.50,1.60280
385.00,1.60667
385.50,1.60849
386.00,1.60837
386.50,1.60762
387.00,1.60537
387.50,1.60302
388.00,1.59907
388.50,1.59303
389.00,1.58419
389.50,1.57318
390.00,1.56108
390.50,1.54842
391.00,1.53450
391.50,1.51962
392.00,1.50155
392.50,1.48262
393.00,1.46236
393.50,1.44323
394.00,1.42160
394.50,1.39949
395.00,1.37631
395.50,1.35217
396.00,1.32787
396.50,1.30216
397.00,1.27683
397.50,1.25194
398.00,1.22760
398.50,1.20573
399.00,1.18519
399.50,1.16547
400.00,1.14903
400.50,1.13458
401.00,1.12329
401.50,1.11129
402.00,1.10203
402.50,1.09548
403.00,1.09399
403.50,1.09614
404.00,1.10056
404.50,1.10683
405.00,1.11613
405.50,1.13274
406.00,1.15186
406.50,1.17386
407.00,1.19508
407.50,1.22216
408.00,1.24973
408.50,1.28132
409.00,1.31271
409.50,1.34726
410.00,1.38204
410.50,1.41906
411.00,1.45566
411.50,1.49194
412.00,1.52219
412.50,1.54973
413.00,1.58006
413.50,1.61832
414.00,1.65745
414.50,1.69111
415.00,1.71985
415.50,1.75126
416.00,1.78246
416.50,1.81473
417.00,1.84119
417.50,1.86407
418.00,1.88092
418.50,1.89573
419.00,1.90837
419.50,1.91031
420.00,1.91383
420.50,1.91709
421.00,1.91884
421.50,1.91065
422.00,1.89607
422.50,1.87852
423.00,1.85750
423.50,1.83163
424.00,1.80345
424.50,1.77162
425.00,1.73440
425.50,1.69212
426.00,1.64388
426.50,1.59046
427.00,1.53690
427.50,1.48649
428.00,1.43298
428.50,1.37566
429.00,1.31451
429.50,1.25596
430.00,1.19783
430.50,1.14148
431.00,1.08467
431.50,1.03089
432.00,0.97317
432.50,0.91483
433.00,0.85608
433.50,0.80225
434.00,0.74813
434.50,0.69364
435.00,0.64174
435.50,0.59483
436.00,0.55019
436.50,0.50635
437.00,0.46625
437.50,0.43002
438.00,0.39765
438.50,0.36581
439.00,0.33757
439.50,0.31054
440.00,0.28469
440.50,0.25724
441.00,0.23112
441.50,0.20686
442.00,0.18749
442.50,0.17201
443.00,0.16016
443.50,0.15105
444.00,0.14376
444.50,0.13941
445.00,0.13474
445.50,0.13071
446.00,0.12366
446.50,0.11606
447.00,0.10908
447.50,0.10528
448.00,0.10222
448.50,0.09799
449.00,0.09277
449.50,0.08796
450.00,0.08258
450.50,0.07709
451.00,0.07288
451.50,0.07143
452.00,0.07052
452.50,0.07070
453.00,0.06892
453.50,0.06769
454.00,0.06627
454.50,0.06760
455.00,0.06826
455.50,0.06763
456.00,0.06651
456.50,0.06567
457.00,0.06606
457.50,0.06375
458.00,0.06435
458.50,0.06468
459.00,0.06496
459.50,0.05932
460.00,0.05406
460.50,0.05144
461.00,0.05316
461.50,0.05568
462.00,0.05458
462.50,0.05157
463.00,0.04705
463.50,0.04783
464.00,0.04903
464.50,0.05171
465.00,0.05018
465.50,0.04913
466.00,0.04537
466.50,0.04319
467.00,0.04165
467.50,0.04194
468.00,0.04206
468.50,0.04108
469.00,0.03838
469.50,0.03352
470.00,0.03063
470.50,0.02924
471.00,0.03213
471.50,0.03504
472.00,0.03696
472.50,0.03561
473.00,0.03277
473.50,0.02957
474.00,0.03069
474.50,0.03544
475.00,0.03861
475.50,0.03654
476.00,0.02771
476.50,0.01916
477.00,0.01818
477.50,0.02610
478.00,0.03580
478.50,0.03894
479.00,0.04007
479.50,0.04483
480.00,0.04854
480.50,0.04458
481.00,0.04152
481.50,0.04276
482.00,0.04699
482.50,0.04517
483.00,0.04057
483.50,0.03597
484.00,0.02602
484.50,0.01000
485.00,0.00564
485.50,0.01962
486.00,0.03832
486.50,0.04478
487.00,0.04086
487.50,0.04354
488.00,0.04569
488.50,0.04679
489.00,0.04507
489.50,0.04783
490.00,0.04796
490.50,0.04726
491.00,0.04558
491.50,0.04871
492.00,0.05105
492.50,0.05086
493.00,0.05089
493.50,0.05262
494.00,0.05471
494.50,0.05181
495.00,0.04914
495.50,0.04590
496.00,0.04625
496.50,0.04615
497.00,0.04668
497.50,0.04486
498.00,0.04474
498.50,0.04712
499.00,0.03158
499.50,0.01164
500.00,-0.00879
500.50,-0.01131
501.00,-0.01081
501.50,-0.01024
502.00,-0.01040
502.50,-0.01028
503.00,-0.01019
503.50,-0.00991
504.00,-0.00942
504.50,-0.00972
505.00,-0.00925
505.50,-0.00936
506.00,-0.00863
506.50,-0.00889
507.00,-0.00831
507.50,-0.00820
508.00,-0.00732
508.50,-0.00802
509.00,-0.00855
509.50,-0.00934
510.00,-0.01007
510.50,-0.01033
511.00,-0.01149
511.50,-0.01024
512.00,-0.01101
512.50,-0.00989
513.00,-0.01140
513.50,-0.00995
514.00,-0.01041
514.50,-0.00977
515.00,-0.01000
515.50,-0.00906
516.00,-0.00877
516.50,-0.00919
517.00,-0.00935
517.50,-0.00937
518.00,-0.00856
518.50,-0.00924
519.00,-0.00915
519.50,-0.01008
520.00,-0.00810
520.50,-0.00872
521.00,-0.00958
521.50,-0.01102
522.00,-0.01225
522.50,-0.01151
523.00,-0.01328
523.50,-0.01140
524.00,-0.01216
524.50,-0.01091
525.00,-0.01147
525.50,-0.01024
526.00,-0.01011
526.50,-0.00983
527.00,-0.01006
527.50,-0.00981
528.00,-0.00975
528.50,-0.01025
529.00,-0.01064
529.50,-0.01004
530.00,-0.00851
530.50,-0.00847
531.00,-0.00852
531.50,-0.01024
532.00,-0.00963
532.50,-0.00997
533.00,-0.00841
533.50,-0.00978
534.00,-0.00915
534.50,-0.01024
535.00,-0.00831
535.50,-0.01001
536.00,-0.00902
536.50,-0.01014
537.00,-0.00911
537.50,-0.01081
538.00,-0.01063
538.50,-0.01126
539.00,-0.01053
539.50,-0.01153
540.00,-0.01204
540.50,-0.01178
541.00,-0.01173
541.50,-0.01095
542.00,-0.01228
542.50,-0.01115
543.00,-0.01252
543.50,-0.01126
544.00,-0.01277
544.50,-0.01097
545.00,-0.01156
545.50,-0.01000
546.00,-0.01067
546.50,-0.01002
547.00,-0.01050
547.50,-0.00992
548.00,-0.00967
