"20min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
399.00,0.87276
399.50,0.86643
400.00,0.86403
400.50,0.86546
401.00,0.86961
401.50,0.87266
402.00,0.87821
402.50,0.88589
403.00,0.89872
403.50,0.91410
404.00,0.93142
404.50,0.94953
405.00,0.97068
405.50,0.99778
406.00,1.02686
406.50,1.05660
407.00,1.08474
407.50,1.11678
408.00,1.14919
408.50,1.18384
409.00,1.21798
409.50,1.25275
410.00,1.28606
410.50,1.32015
411.00,1.35217
411.50,1.38128
412.00,1.40290
412.50,1.41927
413.00,1.43814
413.50,1.46303
414.00,1.48837
414.50,1.50661
415.00,1.51749
415.50,1.53073
416.00,1.54265
416.50,1.55383
417.00,1.55898
417.50,1.56068
418.00,1.55776
418.50,1.55155
419.00,1.54100
419.50,1.52484
420.00,1.51175
420.50,1.49967
421.00,1.48582
421.50,1.46101
422.00,1.43382
422.50,1.40288
423.00,1.37301
423.50,1.33772
424.00,1.30304
424.50,1.26453
425.00,1.22315
425.50,1.17771
426.00,1.12769
426.50,1.07481
427.00,1.02411
427.50,0.97787
428.00,0.93114
428.50,0.88244
429.00,0.83174
429.50,0.78513
430.00,0.74061
430.50,0.69980
431.00,0.65943
431.50,0.62336
432.00,0.58482
432.50,0.54739
433.00,0.50926
433.50,0.47722
434.00,0.44481
434.50,0.41293
435.00,0.38234
435.50,0.35788
436.00,0.33580
436.50,0.31445
437.00,0.29534
437.50,0.27964
438.00,0.26719
438.50,0.25423
439.00,0.24356
439.50,0.23291
440.00,0.22267
440.50,0.20971
441.00,0.19719
441.50,0.18504
442.00,0.17681
442.50,0.17101
443.00,0.16851
443.50,0.16735
444.00,0.16714
444.50,0.16844
445.00,0.16920
445.50,0.16972
446.00,0.16705
446.50,0.16317
447.00,0.15977
447.50,0.15850
448.00,0.15766
448.50,0.15559
449.00,0.15251
449.50,0.14949
450.00,0.14568
450.50,0.14198
451.00,0.13924
451.50,0.13924
452.00,0.13910
452.50,0.14027
453.00,0.13892
453.50,0.13858
454.00,0.13739
454.50,0.13968
455.00,0.14071
455.50,0.14106
456.00,0.13976
456.50,0.13989
457.00,0.14026
457.50,0.13859
458.00,0.13893
458.50,0.13955
459.00,0.13997
459.50,0.13426
460.00,0.12937
460.50,0.12672
461.00,0.12904
461.50,0.13111
462.00,0.13039
462.50,0.12672
463.00,0.12282
463.50,0.12317
464.00,0.12511
464.50,0.12729
465.00,0.12656
465.50,0.12490
466.00,0.12179
466.50,0.11871
467.00,0.11724
467.50,0.11701
468.00,0.11746
468.50,0.11685
469.00,0.11393
469.50,0.10932
470.00,0.10565
470.50,0.10492
471.00,0.10711
471.50,0.11084
472.00,0.11187
472.50,0.11123
473.00,0.10740
473.50,0.10496
474.00,0.10508
474.50,0.11076
475.00,0.11301
475.50,0.11189
476.00,0.10204
476.50,0.09449
477.00,0.09271
477.50,0.10123
478.00,0.10991
478.50,0.11358
479.00,0.11425
479.50,0.11947
480.00,0.12295
480.50,0.11924
481.00,0.11599
481.50,0.11700
482.00,0.12120
482.50,0.11899
483.00,0.11502
483.50,0.11002
484.00,0.10060
484.50,0.08336
485.00,0.07963
485.50,0.09274
486.00,0.11239
486.50,0.11781
487.00,0.11498
487.50,0.11678
488.00,0.11976
488.50,0.11985
489.00,0.11885
489.50,0.12114
490.00,0.12208
490.50,0.12075
491.00,0.11933
491.50,0.12183
492.00,0.12448
492.50,0.12435
493.00,0.12416
493.50,0.12603
494.00,0.12775
494.50,0.12525
495.00,0.12190
495.50,0.11918
496.00,0.11915
496.50,0.11968
497.00,0.11911
497.50,0.11789
498.00,0.11697
498.50,0.12020
499.00,0.10365
499.50,0.08454
500.00,0.06299
500.50,0.06099
501.00,0.06066
501.50,0.06262
502.00,0.06212
502.50,0.06289
503.00,0.06174
503.50,0.06220
504.00,0.06209
504.50,0.06253
505.00,0.06288
505.50,0.06247
506.00,0.06296
506.50,0.06217
507.00,0.06360
507.50,0.06285
508.00,0.06424
508.50,0.06260
509.00,0.06321
509.50,0.06181
510.00,0.06205
510.50,0.06067
511.00,0.06026
511.50,0.06021
512.00,0.06034
512.50,0.06068
513.00,0.06011
513.50,0.06075
514.00,0.06091
514.50,0.06091
515.00,0.06091
515.50,0.06135
516.00,0.06188
516.50,0.06133
517.00,0.06104
517.50,0.06098
518.00,0.06160
518.50,0.06151
519.00,0.06125
519.50,0.06086
520.00,0.06292
520.50,0.06191
521.00,0.06115
521.50,0.05857
522.00,0.05850
522.50,0.05812
523.00,0.05750
523.50,0.05809
524.00,0.05832
524.50,0.05833
525.00,0.05854
525.50,0.05901
526.00,0.05983
526.50,0.05964
527.00,0.05994
527.50,0.05988
528.00,0.06028
528.50,0.05943
529.00,0.05911
529.50,0.05943
530.00,0.06086
530.50,0.06089
531.00,0.06070
531.50,0.05922
532.00,0.05968
532.50,0.05954
533.00,0.06066
533.50,0.05928
534.00,0.05975
534.50,0.05888
535.00,0.06051
535.50,0.05877
536.00,0.05948
536.50,0.05842
537.00,0.05949
537.50,0.05795
538.00,0.05811
538.50,0.05757
539.00,0.05804
539.50,0.05715
540.00,0.05633
540.50,0.05647
541.00,0.05609
541.50,0.05690
542.00,0.05557
542.50,0.05692
543.00,0.05542
543.50,0.05678
544.00,0.05531
544.50,0.05727
545.00,0.05652
545.50,0.05799
546.00,0.05676
546.50,0.05744
547.00,0.05693
547.50,0.05786
548.00,0.05811
548.50,0.05772
549.00,0.05810
549.50,0.05781
550.00,0.05880
550.50,0.05743
551.00,0.05746
551.50,0.05675
552.00,0.05677
552.50,0.05525
553.00,0.05457
553.50,0.05521
554.00,0.05594
554.50,0.05576
555.00,0.05521
555.50,0.05568
556.00,0.05612
556.50,0.05539
557.00,0.05548
557.50,0.05630
558.00,0.05745
558.50,0.05688
559.00,0.05636
559.50,0.05601
560.00,0.05659
560.50,0.05615
561.00,0.05681
561.50,0.05683
562.00,0.05713
562.50,0.05652
563.00,0.05601
563.50,0.05654
564.00,0.05560
564.50,0.05559
565.00,0.05393
565.50,0.05544
566.00,0.05425
566.50,0.05511
567.00,0.05312
567.50,0.05509
568.00,0.05427
568.50,0.05544
569.00,0.05410
569.50,0.05515
570.00,0.05496
570.50,0.05539
571.00,0.05574
571.50,0.05585
572.00,0.05683
572.50,0.05619
573.00,0.05704
573.50,0.05562
574.00,0.05620
574.50,0.05516
575.00,0.05584
575.50,0.05431
576.00,0.05402
576.50,0.05322
577.00,0.05334
577.50,0.05271
578.00,0.05243
578.50,0.05296
579.00,0.05377
579.50,0.05349
580.00,0.05367
580.50,0.05385
581.00,0.05511
581.50,0.05385
582.00,0.05398
582.50,0.05385
583.00,0.05532
583.50,0.05437
584.00,0.05390
584.50,0.05364
585.00,0.05368
585.50,0.05368
586.00,0.05256
586.50,0.05363
587.00,0.05229
587.50,0.05264
588.00,0.05217
588.50,0.05401
589.00,0.05352
589.50,0.05261
590.00,0.05169
590.50,0.05282
591.00,0.04753
591.50,0.04712
592.00,0.04695
592.50,0.05288
593.00,0.05429
593.50,0.05376
594.00,0.05407
594.50,0.05314
595.00,0.05582
595.50,0.05463
596.00,0.05583
596.50,0.05305
597.00,0.05458
597.50,0.05339
598.00,0.05442
598.50,0.05352
599.00,0.06349
599.50,0.07161
600.00,0.08067
