"18min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
250.00,2.18839
250.50,2.36113
251.00,2.43814
251.50,2.13287
252.00,2.08841
252.50,2.03545
253.00,2.26320
253.50,2.06325
254.00,2.05449
254.50,2.08659
255.00,2.55559
255.50,2.73470
256.00,2.28793
256.50,2.08799
257.00,2.09347
257.50,2.18693
258.00,2.10812
258.50,2.14839
259.00,2.22143
259.50,2.30012
260.00,2.29401
260.50,2.20367
261.00,2.34815
261.50,2.44371
262.00,2.44724
262.50,2.45443
263.00,2.34221
263.50,2.51175
264.00,2.46753
264.50,2.77902
265.00,2.44832
265.50,2.52816
266.00,2.44057
266.50,2.57446
267.00,2.49849
267.50,2.55105
268.00,2.50271
268.50,2.53822
269.00,2.58766
269.50,2.69204
270.00,3.03646
270.50,2.89224
271.00,3.05183
271.50,2.81613
272.00,2.82143
272.50,2.76626
273.00,2.73492
273.50,2.75995
274.00,2.82122
274.50,2.94141
275.00,2.85289
275.50,2.78006
276.00,2.67488
276.50,2.69096
277.00,2.83524
277.50,2.80528
278.00,2.88443
278.50,2.76939
279.00,2.87775
279.50,2.83906
280.00,2.98102
280.50,3.07836
281.00,3.03193
281.50,2.95294
282.00,2.78593
282.50,2.79557
283.00,2.80813
283.50,2.88663
284.00,2.87795
284.50,2.97860
285.00,3.08569
285.50,3.47426
286.00,3.48577
286.50,3.24323
287.00,3.07278
287.50,3.00868
288.00,3.06565
288.50,3.13529
289.00,3.16118
289.50,3.15191
290.00,3.07417
290.50,3.01890
291.00,3.00852
291.50,3.07397
292.00,3.03562
292.50,3.04518
293.00,3.02557
293.50,3.05216
294.00,3.11741
294.50,3.07976
295.00,3.11692
295.50,3.02271
296.00,3.02607
296.50,3.03424
297.00,2.99330
297.50,2.96253
298.00,2.89780
298.50,2.92972
299.00,2.91103
299.50,2.95274
300.00,2.90720
300.50,2.87391
301.00,2.83136
301.50,2.85492
302.00,2.88798
302.50,2.93662
303.00,2.90516
303.50,2.91375
304.00,2.85626
304.50,2.83076
305.00,2.80193
305.50,2.82657
306.00,2.86410
306.50,2.86619
307.00,2.82183
307.50,2.80326
308.00,2.78407
308.50,2.77737
309.00,2.74256
309.50,2.70757
310.00,2.68495
310.50,2.65684
311.00,2.65187
311.50,2.61348
312.00,2.59715
312.50,2.55720
313.00,2.54188
313.50,2.52579
314.00,2.52239
314.50,2.52136
315.00,2.49314
315.50,2.45161
316.00,2.42301
316.50,2.40101
317.00,2.39230
317.50,2.36562
318.00,2.34335
318.50,2.32308
319.00,2.29981
319.50,2.29547
320.00,2.27489
320.50,2.26711
321.00,2.24278
321.50,2.23128
322.00,2.21179
322.50,2.19469
323.00,2.17782
323.50,2.16336
324.00,2.14528
324.50,2.12690
325.00,2.10850
325.50,2.10326
326.00,2.08429
326.50,2.06679
327.00,2.04482
327.50,2.03347
328.00,2.02158
328.50,2.00246
329.00,1.98803
329.50,1.97403
330.00,1.96009
330.50,1.94753
331.00,1.93267
331.50,1.92844
332.00,1.91941
332.50,1.91246
333.00,1.89853
333.50,1.89127
334.00,1.88514
334.50,1.88198
335.00,1.87605
335.50,1.87246
336.00,1.87377
336.50,1.87502
337.00,1.87618
337.50,1.87437
338.00,1.87661
338.50,1.87633
339.00,1.87786
339.50,1.87784
340.00,1.88059
340.50,1.88173
341.00,1.88059
341.50,1.88188
342.00,1.88118
342.50,1.88123
343.00,1.87818
343.50,1.87389
344.00,1.87403
344.50,1.86946
345.00,1.86966
345.50,1.86417
346.00,1.86033
346.50,1.85423
347.00,1.84887
347.50,1.84377
348.00,1.83970
348.50,1.83600
349.00,1.83248
349.50,1.82813
350.00,1.82339
350.50,1.82219
351.00,1.81780
351.50,1.81664
352.00,1.81074
352.50,1.80720
353.00,1.80143
353.50,1.79749
354.00,1.79000
354.50,1.78132
355.00,1.76964
355.50,1.75732
356.00,1.74359
356.50,1.72946
357.00,1.71459
357.50,1.69684
358.00,1.67656
358.50,1.65769
359.00,1.63442
359.50,1.61120
360.00,1.58442
360.50,1.56172
361.00,1.53626
361.50,1.51276
362.00,1.48596
362.50,1.46211
363.00,1.43667
363.50,1.41283
364.00,1.38911
364.50,1.36626
365.00,1.34609
365.50,1.32683
366.00,1.30815
366.50,1.28989
367.00,1.27396
367.50,1.26029
368.00,1.24806
368.50,1.23733
369.00,1.22931
369.50,1.22130
370.00,1.21524
370.50,1.20888
371.00,1.20536
371.50,1.20268
372.00,1.20261
372.50,1.20350
373.00,1.20681
373.50,1.21080
374.00,1.21600
374.50,1.22178
375.00,1.22875
375.50,1.23904
376.00,1.24937
376.50,1.26218
377.00,1.27408
377.50,1.28738
378.00,1.29933
378.50,1.31327
379.00,1.32550
379.50,1.33926
380.00,1.35073
380.50,1.36215
381.00,1.37073
381.50,1.37497
382.00,1.37811
382.50,1.37654
383.00,1.37455
383.50,1.36629
384.00,1.35784
384.50,1.34626
385.00,1.33204
385.50,1.31491
386.00,1.29458
386.50,1.27367
387.00,1.25090
387.50,1.22715
388.00,1.20221
388.50,1.17597
389.00,1.14833
389.50,1.12255
390.00,1.09589
390.50,1.07060
391.00,1.04425
391.50,1.02006
392.00,0.99662
392.50,0.97468
393.00,0.95314
393.50,0.93465
394.00,0.91690
394.50,0.90198
395.00,0.88847
395.50,0.87709
396.00,0.86883
396.50,0.86072
397.00,0.85571
397.50,0.85272
398.00,0.85190
398.50,0.85527
399.00,0.85905
399.50,0.86758
400.00,0.87806
400.50,0.89468
401.00,0.91290
401.50,0.93226
402.00,0.95288
402.50,0.97731
403.00,1.00526
403.50,1.03755
404.00,1.07047
404.50,1.10521
405.00,1.13980
405.50,1.18148
406.00,1.22359
406.50,1.26586
407.00,1.30343
407.50,1.34390
408.00,1.38250
408.50,1.42332
409.00,1.46115
409.50,1.49855
410.00,1.53179
410.50,1.56276
411.00,1.58950
411.50,1.61102
412.00,1.62462
412.50,1.63017
413.00,1.63853
413.50,1.65104
414.00,1.66347
414.50,1.66530
415.00,1.66075
415.50,1.65697
416.00,1.65247
416.50,1.64533
417.00,1.63260
417.50,1.61692
418.00,1.59526
418.50,1.57038
419.00,1.53892
419.50,1.50323
420.00,1.46878
420.50,1.44019
421.00,1.40784
421.50,1.36732
422.00,1.32140
422.50,1.27386
423.00,1.22698
423.50,1.17652
424.00,1.12699
424.50,1.07504
425.00,1.02259
425.50,0.96632
426.00,0.90828
426.50,0.84676
427.00,0.79194
427.50,0.74088
428.00,0.69317
428.50,0.64231
429.00,0.59321
429.50,0.54752
430.00,0.50617
430.50,0.46862
431.00,0.43399
431.50,0.40380
432.00,0.37285
432.50,0.34246
433.00,0.31329
433.50,0.28888
434.00,0.26503
434.50,0.24118
435.00,0.21916
435.50,0.20333
436.00,0.18924
436.50,0.17618
437.00,0.16376
437.50,0.15547
438.00,0.14887
438.50,0.14325
439.00,0.13745
439.50,0.13281
440.00,0.12615
440.50,0.11824
441.00,0.10833
441.50,0.10004
442.00,0.09380
442.50,0.09172
443.00,0.09085
443.50,0.09227
444.00,0.09316
444.50,0.09639
445.00,0.09825
445.50,0.10011
446.00,0.09881
446.50,0.09577
447.00,0.09335
447.50,0.09213
448.00,0.09265
448.50,0.09056
449.00,0.08912
449.50,0.08578
450.00,0.08340
450.50,0.07918
451.00,0.07787
451.50,0.07737
452.00,0.07842
452.50,0.07897
453.00,0.07833
453.50,0.07758
454.00,0.07728
454.50,0.07967
455.00,0.08116
455.50,0.08155
456.00,0.08071
456.50,0.08076
457.00,0.08086
457.50,0.07949
458.00,0.07991
458.50,0.08135
459.00,0.08101
459.50,0.07591
460.00,0.07003
460.50,0.06862
461.00,0.07016
461.50,0.07326
462.00,0.07160
462.50,0.06890
463.00,0.06463
463.50,0.06590
464.00,0.06710
464.50,0.06975
465.00,0.06795
465.50,0.06700
466.00,0.06369
466.50,0.06140
467.00,0.05998
467.50,0.05969
468.00,0.06053
468.50,0.05940
469.00,0.05715
469.50,0.05162
470.00,0.04906
470.50,0.04750
471.00,0.05065
471.50,0.05325
472.00,0.05519
472.50,0.05380
473.00,0.05102
473.50,0.04779
474.00,0.04878
474.50,0.05382
475.00,0.05690
