"cds30 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
413.00,0.49280
413.50,0.48762
414.00,0.48521
414.50,0.48048
415.00,0.47711
415.50,0.47231
416.00,0.46875
416.50,0.46503
417.00,0.46165
417.50,0.45872
418.00,0.45518
418.50,0.45298
419.00,0.44961
419.50,0.44745
420.00,0.44465
420.50,0.44304
421.00,0.44123
421.50,0.44001
422.00,0.43904
422.50,0.43825
423.00,0.43742
423.50,0.43708
424.00,0.43720
424.50,0.43685
425.00,0.43684
425.50,0.43631
426.00,0.43696
426.50,0.43692
427.00,0.43793
427.50,0.43761
428.00,0.43841
428.50,0.43774
429.00,0.43791
429.50,0.43658
430.00,0.43646
430.50,0.43555
431.00,0.43487
431.50,0.43328
432.00,0.43139
432.50,0.42915
433.00,0.42637
433.50,0.42374
434.00,0.42022
434.50,0.41659
435.00,0.41211
435.50,0.40783
436.00,0.40374
436.50,0.39966
437.00,0.39534
437.50,0.39000
438.00,0.38529
438.50,0.38017
439.00,0.37568
439.50,0.37059
440.00,0.36642
440.50,0.36233
441.00,0.35859
441.50,0.35545
442.00,0.35269
442.50,0.35005
443.00,0.34714
443.50,0.34533
444.00,0.34414
444.50,0.34393
445.00,0.34331
445.50,0.34354
446.00,0.34408
446.50,0.34512
447.00,0.34670
447.50,0.34835
448.00,0.35139
448.50,0.35406
449.00,0.35813
449.50,0.36082
450.00,0.36485
450.50,0.36744
451.00,0.37206
451.50,0.37532
452.00,0.37933
452.50,0.38168
453.00,0.38421
453.50,0.38662
454.00,0.38818
454.50,0.39051
455.00,0.39075
455.50,0.39202
456.00,0.39092
456.50,0.39114
457.00,0.38947
457.50,0.38810
458.00,0.38525
458.50,0.38261
459.00,0.37932
459.50,0.37499
460.00,0.37052
460.50,0.36465
461.00,0.35929
461.50,0.35163
462.00,0.34471
462.50,0.33547
463.00,0.32612
463.50,0.31505
464.00,0.30311
464.50,0.29082
465.00,0.27699
465.50,0.26395
466.00,0.24887
466.50,0.23498
467.00,0.21947
467.50,0.20524
468.00,0.18994
468.50,0.17614
469.00,0.16226
469.50,0.14950
470.00,0.13711
470.50,0.12525
471.00,0.11471
471.50,0.10387
472.00,0.09504
472.50,0.08542
473.00,0.07854
473.50,0.07030
474.00,0.06444
474.50,0.05760
475.00,0.05304
475.50,0.04813
476.00,0.04412
476.50,0.04035
477.00,0.03666
477.50,0.03444
478.00,0.03110
478.50,0.02938
479.00,0.02607
479.50,0.02505
480.00,0.02290
480.50,0.02194
481.00,0.02001
481.50,0.01866
482.00,0.01753
482.50,0.01644
483.00,0.01580
483.50,0.01424
484.00,0.01405
484.50,0.01270
485.00,0.01285
485.50,0.01136
486.00,0.01132
486.50,0.01009
487.00,0.01015
487.50,0.00946
488.00,0.00924
488.50,0.00886
489.00,0.00825
489.50,0.00820
490.00,0.00762
490.50,0.00804
491.00,0.00734
491.50,0.00750
492.00,0.00674
492.50,0.00729
493.00,0.00692
493.50,0.00722
494.00,0.00680
494.50,0.00646
495.00,0.00636
495.50,0.00574
496.00,0.00614
496.50,0.00558
497.00,0.00636
497.50,0.00573
498.00,0.00595
498.50,0.00576
499.00,0.00617
499.50,0.00609
500.00,0.00577
