"10 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
300.00,0.35443
300.50,0.35487
301.00,0.35587
301.50,0.35754
302.00,0.36016
302.50,0.36336
303.00,0.36719
303.50,0.37185
304.00,0.37713
304.50,0.38339
305.00,0.38880
305.50,0.39876
306.00,0.40792
306.50,0.41820
307.00,0.42527
307.50,0.43614
308.00,0.44870
308.50,0.46177
309.00,0.47280
309.50,0.48273
310.00,0.49120
310.50,0.49661
311.00,0.49945
311.50,0.49891
312.00,0.49363
312.50,0.48412
313.00,0.46939
313.50,0.45380
314.00,0.43383
314.50,0.41456
315.00,0.39397
315.50,0.37654
316.00,0.35926
316.50,0.34310
317.00,0.32917
317.50,0.31732
318.00,0.30716
318.50,0.29785
319.00,0.29009
319.50,0.28440
320.00,0.28071
320.50,0.27784
321.00,0.27652
321.50,0.27448
322.00,0.27286
322.50,0.27096
323.00,0.26901
323.50,0.26786
324.00,0.26605
324.50,0.26490
325.00,0.26309
325.50,0.26358
326.00,0.26249
326.50,0.26264
327.00,0.26146
327.50,0.26222
328.00,0.26167
328.50,0.26095
329.00,0.26007
329.50,0.25946
330.00,0.25828
330.50,0.25714
331.00,0.25571
331.50,0.25533
332.00,0.25415
332.50,0.25357
333.00,0.25242
333.50,0.25167
334.00,0.25067
334.50,0.24885
335.00,0.24769
335.50,0.24651
336.00,0.24579
336.50,0.24501
337.00,0.24386
337.50,0.24339
338.00,0.24178
338.50,0.24025
339.00,0.23918
339.50,0.23781
340.00,0.23729
340.50,0.23449
341.00,0.23390
341.50,0.23225
342.00,0.23190
342.50,0.23019
343.00,0.22908
343.50,0.22768
344.00,0.22676
344.50,0.22494
345.00,0.22411
345.50,0.22251
346.00,0.22184
346.50,0.21988
347.00,0.21841
347.50,0.21634
348.00,0.21475
348.50,0.21377
349.00,0.21287
349.50,0.21244
350.00,0.21108
350.50,0.21005
351.00,0.20855
351.50,0.20754
352.00,0.20616
352.50,0.20529
353.00,0.20455
353.50,0.20363
354.00,0.20293
354.50,0.20108
355.00,0.20079
355.50,0.20010
356.00,0.20002
356.50,0.19905
357.00,0.19830
357.50,0.19724
358.00,0.19633
358.50,0.19545
359.00,0.19500
359.50,0.19504
360.00,0.19420
360.50,0.19303
361.00,0.19206
361.50,0.19209
362.00,0.19233
362.50,0.19170
363.00,0.19104
363.50,0.19011
364.00,0.18958
364.50,0.18837
365.00,0.18775
365.50,0.18750
366.00,0.18723
366.50,0.18744
367.00,0.18705
367.50,0.18715
368.00,0.18671
368.50,0.18641
369.00,0.18572
369.50,0.18543
370.00,0.18503
370.50,0.18477
371.00,0.18445
371.50,0.18380
372.00,0.18417
372.50,0.18397
373.00,0.18393
373.50,0.18342
374.00,0.18331
374.50,0.18379
375.00,0.18354
375.50,0.18344
376.00,0.18242
376.50,0.18228
377.00,0.18161
377.50,0.18128
378.00,0.18080
378.50,0.18037
379.00,0.17947
379.50,0.17899
380.00,0.17784
380.50,0.17722
381.00,0.17567
381.50,0.17473
382.00,0.17393
382.50,0.17243
383.00,0.17157
383.50,0.17012
384.00,0.16968
384.50,0.16863
385.00,0.16756
385.50,0.16570
386.00,0.16450
386.50,0.16265
387.00,0.16168
387.50,0.15973
388.00,0.15906
388.50,0.15793
389.00,0.15696
389.50,0.15575
390.00,0.15416
390.50,0.15300
391.00,0.15137
391.50,0.15061
392.00,0.14919
392.50,0.14929
393.00,0.14808
393.50,0.14771
394.00,0.14648
394.50,0.14611
395.00,0.14558
395.50,0.14479
396.00,0.14456
396.50,0.14449
397.00,0.14480
397.50,0.14464
398.00,0.14454
398.50,0.14463
399.00,0.14499
399.50,0.14500
400.00,0.14534
400.50,0.14543
401.00,0.14642
401.50,0.14666
402.00,0.14807
402.50,0.14827
403.00,0.14890
403.50,0.14890
404.00,0.14949
404.50,0.14979
405.00,0.14998
405.50,0.14960
406.00,0.14928
406.50,0.14870
407.00,0.14864
407.50,0.14866
408.00,0.14888
408.50,0.14850
409.00,0.14815
409.50,0.14716
410.00,0.14657
410.50,0.14588
411.00,0.14532
411.50,0.14434
412.00,0.14309
412.50,0.14172
413.00,0.14092
413.50,0.13970
414.00,0.13882
414.50,0.13784
415.00,0.13715
415.50,0.13637
416.00,0.13529
416.50,0.13417
417.00,0.13287
417.50,0.13203
418.00,0.13115
418.50,0.13121
419.00,0.13072
419.50,0.13119
420.00,0.13128
420.50,0.13173
421.00,0.13184
421.50,0.13193
422.00,0.13223
422.50,0.13251
423.00,0.13317
423.50,0.13367
424.00,0.13429
424.50,0.13482
425.00,0.13624
425.50,0.13754
426.00,0.13881
426.50,0.14029
427.00,0.14198
427.50,0.14358
428.00,0.14448
428.50,0.14586
429.00,0.14673
429.50,0.14837
430.00,0.14882
430.50,0.15059
431.00,0.15100
431.50,0.15233
432.00,0.15270
432.50,0.15333
433.00,0.15363
433.50,0.15371
434.00,0.15410
434.50,0.15387
435.00,0.15364
435.50,0.15273
436.00,0.15226
436.50,0.15178
437.00,0.15109
437.50,0.14993
438.00,0.14820
438.50,0.14668
439.00,0.14431
439.50,0.14305
440.00,0.14052
440.50,0.13870
441.00,0.13571
441.50,0.13344
442.00,0.13029
442.50,0.12714
443.00,0.12356
443.50,0.12031
444.00,0.11702
444.50,0.11361
445.00,0.11029
445.50,0.10606
446.00,0.10256
446.50,0.09838
447.00,0.09540
447.50,0.09144
448.00,0.08856
448.50,0.08453
449.00,0.08142
449.50,0.07782
450.00,0.07501
450.50,0.07203
451.00,0.06891
451.50,0.06623
452.00,0.06336
452.50,0.06176
453.00,0.05944
453.50,0.05817
454.00,0.05560
454.50,0.05423
455.00,0.05228
455.50,0.05131
456.00,0.04999
456.50,0.04880
457.00,0.04774
457.50,0.04686
458.00,0.04627
458.50,0.04538
459.00,0.04449
459.50,0.04377
460.00,0.04371
460.50,0.04350
461.00,0.04309
461.50,0.04270
462.00,0.04216
462.50,0.04210
463.00,0.04186
463.50,0.04182
464.00,0.04173
464.50,0.04145
465.00,0.04147
465.50,0.04129
466.00,0.04132
466.50,0.04118
467.00,0.04110
467.50,0.04074
468.00,0.04093
468.50,0.04066
469.00,0.04088
469.50,0.04034
470.00,0.04065
470.50,0.04030
471.00,0.04060
471.50,0.04028
472.00,0.04066
472.50,0.04031
473.00,0.04056
473.50,0.04030
474.00,0.04043
474.50,0.04026
475.00,0.04034
475.50,0.04056
476.00,0.04022
476.50,0.04046
477.00,0.03997
477.50,0.04034
478.00,0.03987
478.50,0.04043
479.00,0.03998
479.50,0.04015
480.00,0.03974
480.50,0.04041
481.00,0.04063
481.50,0.04073
482.00,0.04051
482.50,0.04020
483.00,0.04044
483.50,0.04036
484.00,0.04112
484.50,0.04082
485.00,0.04113
485.50,0.04052
486.00,0.04115
486.50,0.04095
487.00,0.04099
487.50,0.04047
488.00,0.04074
488.50,0.04094
489.00,0.04128
489.50,0.04147
490.00,0.04129
490.50,0.04139
491.00,0.04068
491.50,0.04116
492.00,0.04047
492.50,0.04127
493.00,0.04078
493.50,0.04146
494.00,0.04098
494.50,0.04130
495.00,0.04106
495.50,0.04128
496.00,0.04117
496.50,0.04139
497.00,0.04185
497.50,0.04161
498.00,0.04194
498.50,0.04130
499.00,0.04201
499.50,0.04130
500.00,0.04180
500.50,0.04142
501.00,0.04207
501.50,0.04203
502.00,0.04223
502.50,0.04215
503.00,0.04193
503.50,0.04190
504.00,0.04183
504.50,0.04223
505.00,0.04150
505.50,0.04208
506.00,0.04150
506.50,0.04231
507.00,0.04173
507.50,0.04236
508.00,0.04198
508.50,0.04222
509.00,0.04184
509.50,0.04190
510.00,0.04193
510.50,0.04183
511.00,0.04205
511.50,0.04148
512.00,0.04180
512.50,0.04182
513.00,0.04248
513.50,0.04212
514.00,0.04262
514.50,0.04195
515.00,0.04240
515.50,0.04166
516.00,0.04249
516.50,0.04251
517.00,0.04303
517.50,0.04240
518.00,0.04240
518.50,0.04224
519.00,0.04257
519.50,0.04270
520.00,0.04265
520.50,0.04302
521.00,0.04275
521.50,0.04318
522.00,0.04282
522.50,0.04329
523.00,0.04278
523.50,0.04324
524.00,0.04258
524.50,0.04305
525.00,0.04233
525.50,0.04238
526.00,0.04182
526.50,0.04204
527.00,0.04225
527.50,0.04272
528.00,0.04273
528.50,0.04254
529.00,0.04246
529.50,0.04232
530.00,0.04262
530.50,0.04263
531.00,0.04346
531.50,0.04392
532.00,0.04411
532.50,0.04386
533.00,0.04389
533.50,0.04402
534.00,0.04417
534.50,0.04429
535.00,0.04452
535.50,0.04483
536.00,0.04473
536.50,0.04446
537.00,0.04430
537.50,0.04441
538.00,0.04487
538.50,0.04470
539.00,0.04508
539.50,0.04473
540.00,0.04531
540.50,0.04480
541.00,0.04504
541.50,0.04491
542.00,0.04495
542.50,0.04514
543.00,0.04461
543.50,0.04489
544.00,0.04450
544.50,0.04536
545.00,0.04507
545.50,0.04561
546.00,0.04492
546.50,0.04534
547.00,0.04513
547.50,0.04549
548.00,0.04551
548.50,0.04533
549.00,0.04545
549.50,0.04526
550.00,0.04534
