"18 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
300.00,0.46697
300.50,0.46591
301.00,0.46641
301.50,0.46777
302.00,0.46874
302.50,0.46792
303.00,0.46865
303.50,0.46958
304.00,0.47217
304.50,0.47353
305.00,0.47549
305.50,0.47900
306.00,0.48483
306.50,0.49023
307.00,0.49491
307.50,0.49956
308.00,0.50701
308.50,0.51369
309.00,0.52146
309.50,0.52997
310.00,0.53990
310.50,0.54878
311.00,0.55527
311.50,0.56076
312.00,0.56606
312.50,0.56898
313.00,0.56940
313.50,0.56564
314.00,0.56009
314.50,0.54995
315.00,0.53903
315.50,0.52478
316.00,0.50949
316.50,0.49345
317.00,0.47751
317.50,0.46298
318.00,0.44783
318.50,0.43272
319.00,0.42008
319.50,0.40818
320.00,0.39926
320.50,0.38954
321.00,0.38252
321.50,0.37598
322.00,0.37097
322.50,0.36628
323.00,0.36227
323.50,0.35978
324.00,0.35655
324.50,0.35406
325.00,0.35100
325.50,0.34957
326.00,0.34711
326.50,0.34455
327.00,0.34279
327.50,0.34182
328.00,0.34054
328.50,0.33875
329.00,0.33708
329.50,0.33515
330.00,0.33341
330.50,0.33136
331.00,0.33066
331.50,0.33047
332.00,0.32987
332.50,0.32885
333.00,0.32678
333.50,0.32648
334.00,0.32563
334.50,0.32510
335.00,0.32431
335.50,0.32334
336.00,0.32193
336.50,0.32083
337.00,0.32045
337.50,0.31948
338.00,0.31784
338.50,0.31650
339.00,0.31621
339.50,0.31579
340.00,0.31523
340.50,0.31463
341.00,0.31378
341.50,0.31366
342.00,0.31236
342.50,0.31175
343.00,0.30999
343.50,0.30990
344.00,0.30893
344.50,0.30858
345.00,0.30685
345.50,0.30675
346.00,0.30489
346.50,0.30400
347.00,0.30218
347.50,0.30153
348.00,0.29978
348.50,0.29895
349.00,0.29788
349.50,0.29716
350.00,0.29511
350.50,0.29248
351.00,0.29100
351.50,0.28877
352.00,0.28779
352.50,0.28597
353.00,0.28533
353.50,0.28378
354.00,0.28247
354.50,0.27977
355.00,0.27789
355.50,0.27601
356.00,0.27433
356.50,0.27272
357.00,0.27058
357.50,0.26920
358.00,0.26765
358.50,0.26613
359.00,0.26397
359.50,0.26240
360.00,0.26005
360.50,0.25776
361.00,0.25507
361.50,0.25366
362.00,0.25226
362.50,0.25106
363.00,0.24886
363.50,0.24732
364.00,0.24527
364.50,0.24411
365.00,0.24258
365.50,0.24150
366.00,0.24006
366.50,0.23916
367.00,0.23844
367.50,0.23718
368.00,0.23642
368.50,0.23547
369.00,0.23456
369.50,0.23357
370.00,0.23210
370.50,0.23134
371.00,0.23103
371.50,0.23009
372.00,0.22980
372.50,0.22862
373.00,0.22835
373.50,0.22760
374.00,0.22703
374.50,0.22652
375.00,0.22566
375.50,0.22561
376.00,0.22457
376.50,0.22456
377.00,0.22344
377.50,0.22344
378.00,0.22250
378.50,0.22236
379.00,0.22189
379.50,0.22244
380.00,0.22183
380.50,0.22151
381.00,0.22070
381.50,0.22088
382.00,0.22091
382.50,0.22048
383.00,0.22011
383.50,0.21949
384.00,0.21944
384.50,0.21884
385.00,0.21855
385.50,0.21780
386.00,0.21762
386.50,0.21635
387.00,0.21600
387.50,0.21488
388.00,0.21484
388.50,0.21436
389.00,0.21359
389.50,0.21288
390.00,0.21134
390.50,0.21028
391.00,0.20871
391.50,0.20772
392.00,0.20577
392.50,0.20495
393.00,0.20326
393.50,0.20277
394.00,0.20072
394.50,0.19919
395.00,0.19726
395.50,0.19570
396.00,0.19413
396.50,0.19210
397.00,0.19131
397.50,0.19013
398.00,0.18897
398.50,0.18724
399.00,0.18553
399.50,0.18396
400.00,0.18216
400.50,0.18032
401.00,0.17952
401.50,0.17787
402.00,0.17717
402.50,0.17515
403.00,0.17466
403.50,0.17300
404.00,0.17252
404.50,0.17088
405.00,0.17036
405.50,0.16921
406.00,0.16899
406.50,0.16818
407.00,0.16793
407.50,0.16775
408.00,0.16795
408.50,0.16766
409.00,0.16752
409.50,0.16739
410.00,0.16789
410.50,0.16767
411.00,0.16819
411.50,0.16835
412.00,0.16916
412.50,0.16990
413.00,0.17026
413.50,0.17075
414.00,0.17064
414.50,0.17120
415.00,0.17123
415.50,0.17133
416.00,0.17135
416.50,0.17125
417.00,0.17111
417.50,0.17029
418.00,0.16974
418.50,0.16908
419.00,0.16863
419.50,0.16808
420.00,0.16767
420.50,0.16657
421.00,0.16590
421.50,0.16401
422.00,0.16303
422.50,0.16076
423.00,0.15969
423.50,0.15771
424.00,0.15621
424.50,0.15460
425.00,0.15272
425.50,0.15143
426.00,0.14926
426.50,0.14852
427.00,0.14687
427.50,0.14607
428.00,0.14443
428.50,0.14372
429.00,0.14220
429.50,0.14181
430.00,0.14090
430.50,0.14123
431.00,0.14141
431.50,0.14159
432.00,0.14197
432.50,0.14182
433.00,0.14278
433.50,0.14310
434.00,0.14470
434.50,0.14557
435.00,0.14725
435.50,0.14823
436.00,0.14976
436.50,0.15142
437.00,0.15308
437.50,0.15484
438.00,0.15624
438.50,0.15784
439.00,0.15890
439.50,0.16071
440.00,0.16163
440.50,0.16297
441.00,0.16362
441.50,0.16496
442.00,0.16562
442.50,0.16620
443.00,0.16636
443.50,0.16678
444.00,0.16636
444.50,0.16600
445.00,0.16519
445.50,0.16409
446.00,0.16313
446.50,0.16169
447.00,0.16062
447.50,0.15814
448.00,0.15634
448.50,0.15356
449.00,0.15113
449.50,0.14770
450.00,0.14499
450.50,0.14154
451.00,0.13817
451.50,0.13374
452.00,0.12981
452.50,0.12595
453.00,0.12190
453.50,0.11756
454.00,0.11233
454.50,0.10747
455.00,0.10178
455.50,0.09712
456.00,0.09177
456.50,0.08795
457.00,0.08234
457.50,0.07794
458.00,0.07212
458.50,0.06801
459.00,0.06323
459.50,0.05935
460.00,0.05538
460.50,0.05190
461.00,0.04877
461.50,0.04541
462.00,0.04254
462.50,0.03960
463.00,0.03794
463.50,0.03544
464.00,0.03412
464.50,0.03174
465.00,0.03061
465.50,0.02882
466.00,0.02795
466.50,0.02697
467.00,0.02608
467.50,0.02529
468.00,0.02449
468.50,0.02386
469.00,0.02284
469.50,0.02210
470.00,0.02153
470.50,0.02140
471.00,0.02134
471.50,0.02089
472.00,0.02093
472.50,0.01996
473.00,0.02011
473.50,0.01943
474.00,0.01969
474.50,0.01914
475.00,0.01908
475.50,0.01875
476.00,0.01842
476.50,0.01829
477.00,0.01795
477.50,0.01804
478.00,0.01744
478.50,0.01793
479.00,0.01753
479.50,0.01811
480.00,0.01741
480.50,0.01787
481.00,0.01749
481.50,0.01781
482.00,0.01733
482.50,0.01735
483.00,0.01710
483.50,0.01732
484.00,0.01762
484.50,0.01751
485.00,0.01739
485.50,0.01692
486.00,0.01738
486.50,0.01736
487.00,0.01737
487.50,0.01687
488.00,0.01700
488.50,0.01673
489.00,0.01723
489.50,0.01703
490.00,0.01735
490.50,0.01710
491.00,0.01711
491.50,0.01699
492.00,0.01675
492.50,0.01699
493.00,0.01665
493.50,0.01700
494.00,0.01667
494.50,0.01724
495.00,0.01704
495.50,0.01736
496.00,0.01685
496.50,0.01694
497.00,0.01690
497.50,0.01704
498.00,0.01711
498.50,0.01665
499.00,0.01706
499.50,0.01649
500.00,0.01712
500.50,0.01668
501.00,0.01733
501.50,0.01693
502.00,0.01722
502.50,0.01694
503.00,0.01671
503.50,0.01687
504.00,0.01678
504.50,0.01720
505.00,0.01644
505.50,0.01679
506.00,0.01587
506.50,0.01660
507.00,0.01595
507.50,0.01727
508.00,0.01666
508.50,0.01727
509.00,0.01653
509.50,0.01693
510.00,0.01664
510.50,0.01668
511.00,0.01652
511.50,0.01636
512.00,0.01662
512.50,0.01635
513.00,0.01701
513.50,0.01661
514.00,0.01754
514.50,0.01671
515.00,0.01727
515.50,0.01637
516.00,0.01712
516.50,0.01684
517.00,0.01750
517.50,0.01671
518.00,0.01664
518.50,0.01627
519.00,0.01664
519.50,0.01686
520.00,0.01675
520.50,0.01713
521.00,0.01673
521.50,0.01749
522.00,0.01706
522.50,0.01773
523.00,0.01677
523.50,0.01739
524.00,0.01659
524.50,0.01729
525.00,0.01650
525.50,0.01674
526.00,0.01636
526.50,0.01640
527.00,0.01656
527.50,0.01641
528.00,0.01662
528.50,0.01631
529.00,0.01662
529.50,0.01614
530.00,0.01623
530.50,0.01579
531.00,0.01600
531.50,0.01609
532.00,0.01621
532.50,0.01642
533.00,0.01637
533.50,0.01613
534.00,0.01575
534.50,0.01589
535.00,0.01648
535.50,0.01700
536.00,0.01689
536.50,0.01668
537.00,0.01635
537.50,0.01685
538.00,0.01675
538.50,0.01708
539.00,0.01640
539.50,0.01648
540.00,0.01649
540.50,0.01691
541.00,0.01690
541.50,0.01661
542.00,0.01672
542.50,0.01664
543.00,0.01725
543.50,0.01674
544.00,0.01702
544.50,0.01643
545.00,0.01671
545.50,0.01674
546.00,0.01674
546.50,0.01710
547.00,0.01654
547.50,0.01729
548.00,0.01644
548.50,0.01716
549.00,0.01639
549.50,0.01697
550.00,0.01673
