"cds01 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
425.50,0.04716
426.00,0.04781
426.50,0.04832
427.00,0.04857
427.50,0.04860
428.00,0.04827
428.50,0.04822
429.00,0.04745
429.50,0.04683
430.00,0.04674
430.50,0.04626
431.00,0.04614
431.50,0.04491
432.00,0.04481
432.50,0.04389
433.00,0.04337
433.50,0.04199
434.00,0.04087
434.50,0.03995
435.00,0.03870
435.50,0.03763
436.00,0.03610
436.50,0.03557
437.00,0.03445
437.50,0.03373
438.00,0.03210
438.50,0.03098
439.00,0.02925
439.50,0.02785
440.00,0.02631
440.50,0.02479
441.00,0.02356
441.50,0.02171
442.00,0.02105
442.50,0.01945
443.00,0.01898
443.50,0.01709
444.00,0.01633
444.50,0.01509
445.00,0.01435
445.50,0.01342
446.00,0.01216
446.50,0.01132
447.00,0.01028
447.50,0.01003
448.00,0.00926
448.50,0.00883
449.00,0.00815
449.50,0.00770
450.00,0.00736
450.50,0.00686
451.00,0.00694
451.50,0.00620
452.00,0.00632
452.50,0.00534
453.00,0.00563
453.50,0.00459
454.00,0.00489
454.50,0.00430
455.00,0.00477
455.50,0.00472
456.00,0.00460
456.50,0.00455
457.00,0.00392
457.50,0.00419
458.00,0.00353
458.50,0.00423
459.00,0.00358
459.50,0.00391
460.00,0.00331
460.50,0.00362
461.00,0.00400
461.50,0.00366
462.00,0.00433
462.50,0.00336
463.00,0.00409
463.50,0.00301
464.00,0.00359
464.50,0.00321
465.00,0.00392
465.50,0.00366
466.00,0.00362
466.50,0.00350
467.00,0.00339
467.50,0.00385
468.00,0.00325
468.50,0.00374
469.00,0.00283
469.50,0.00372
470.00,0.00327
470.50,0.00413
471.00,0.00363
471.50,0.00374
472.00,0.00361
472.50,0.00346
473.00,0.00403
473.50,0.00329
474.00,0.00391
474.50,0.00279
475.00,0.00365
475.50,0.00297
476.00,0.00404
476.50,0.00354
477.00,0.00367
477.50,0.00353
478.00,0.00340
478.50,0.00373
479.00,0.00288
479.50,0.00346
480.00,0.00307
480.50,0.00390
481.00,0.00351
481.50,0.00382
482.00,0.00362
482.50,0.00376
483.00,0.00390
483.50,0.00326
484.00,0.00366
484.50,0.00285
485.00,0.00357
485.50,0.00284
486.00,0.00367
486.50,0.00362
487.00,0.00402
487.50,0.00362
488.00,0.00338
488.50,0.00381
489.00,0.00346
489.50,0.00378
490.00,0.00298
490.50,0.00408
491.00,0.00344
491.50,0.00418
492.00,0.00345
492.50,0.00434
493.00,0.00416
493.50,0.00451
494.00,0.00431
494.50,0.00363
495.00,0.00373
495.50,0.00302
496.00,0.00371
496.50,0.00312
497.00,0.00394
497.50,0.00342
498.00,0.00364
498.50,0.00338
499.00,0.00377
499.50,0.00374
500.00,0.00359
