"17 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
475.50,0.02117
476.00,0.02043
476.50,0.01972
477.00,0.01955
477.50,0.01955
478.00,0.01995
478.50,0.01962
479.00,0.01968
479.50,0.01919
480.00,0.01956
480.50,0.01921
481.00,0.01968
481.50,0.01936
482.00,0.01939
482.50,0.01912
483.00,0.01894
483.50,0.01908
484.00,0.01902
484.50,0.01922
485.00,0.01875
485.50,0.01897
486.00,0.01887
486.50,0.01917
487.00,0.01836
487.50,0.01821
488.00,0.01834
488.50,0.01870
489.00,0.01896
489.50,0.01875
490.00,0.01931
490.50,0.01907
491.00,0.01918
491.50,0.01868
492.00,0.01825
492.50,0.01851
493.00,0.01815
493.50,0.01884
494.00,0.01828
494.50,0.01871
495.00,0.01853
495.50,0.01879
496.00,0.01845
496.50,0.01833
497.00,0.01856
497.50,0.01827
498.00,0.01863
498.50,0.01780
499.00,0.01868
499.50,0.01815
500.00,0.01875
500.50,0.01815
501.00,0.01850
501.50,0.01847
502.00,0.01852
502.50,0.01837
503.00,0.01790
503.50,0.01829
504.00,0.01791
504.50,0.01860
505.00,0.01758
505.50,0.01835
506.00,0.01757
506.50,0.01835
507.00,0.01756
507.50,0.01800
508.00,0.01805
508.50,0.01802
509.00,0.01826
509.50,0.01770
510.00,0.01846
510.50,0.01780
511.00,0.01869
511.50,0.01797
512.00,0.01861
512.50,0.01777
513.00,0.01822
513.50,0.01765
514.00,0.01831
514.50,0.01790
515.00,0.01813
515.50,0.01790
516.00,0.01819
516.50,0.01873
517.00,0.01861
517.50,0.01860
518.00,0.01793
518.50,0.01800
519.00,0.01789
519.50,0.01818
520.00,0.01836
520.50,0.01827
521.00,0.01833
521.50,0.01796
522.00,0.01839
522.50,0.01834
523.00,0.01874
523.50,0.01853
524.00,0.01859
524.50,0.01837
525.00,0.01815
525.50,0.01777
526.00,0.01764
526.50,0.01792
527.00,0.01794
527.50,0.01819
528.00,0.01757
528.50,0.01795
529.00,0.01737
529.50,0.01810
530.00,0.01771
530.50,0.01741
531.00,0.01740
531.50,0.01714
532.00,0.01793
532.50,0.01707
533.00,0.01729
533.50,0.01692
534.00,0.01734
534.50,0.01713
535.00,0.01764
535.50,0.01755
536.00,0.01773
536.50,0.01729
537.00,0.01742
537.50,0.01793
538.00,0.01792
538.50,0.01813
539.00,0.01739
539.50,0.01774
540.00,0.01739
540.50,0.01808
541.00,0.01764
541.50,0.01765
542.00,0.01741
542.50,0.01769
543.00,0.01812
543.50,0.01766
544.00,0.01763
544.50,0.01721
545.00,0.01771
545.50,0.01777
546.00,0.01776
546.50,0.01770
547.00,0.01755
547.50,0.01802
548.00,0.01766
548.50,0.01787
549.00,0.01716
549.50,0.01785
550.00,0.01809
