"15 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
300.00,1.22971
300.50,1.22905
301.00,1.22688
301.50,1.22314
302.00,1.22050
302.50,1.21754
303.00,1.21955
303.50,1.21892
304.00,1.22499
304.50,1.22564
305.00,1.23086
305.50,1.23339
306.00,1.23745
306.50,1.24198
307.00,1.24766
307.50,1.25743
308.00,1.27124
308.50,1.28146
309.00,1.29569
309.50,1.30408
310.00,1.32031
310.50,1.32996
311.00,1.33967
311.50,1.34504
312.00,1.34936
312.50,1.35010
313.00,1.34217
313.50,1.32761
314.00,1.30642
314.50,1.28367
315.00,1.25925
315.50,1.23308
316.00,1.20392
316.50,1.17056
317.00,1.14142
317.50,1.11293
318.00,1.08821
318.50,1.06275
319.00,1.04131
319.50,1.02345
320.00,1.00937
320.50,0.99646
321.00,0.98519
321.50,0.97423
322.00,0.96411
322.50,0.95588
323.00,0.94978
323.50,0.94326
324.00,0.93627
324.50,0.92903
325.00,0.92380
325.50,0.92021
326.00,0.91598
326.50,0.91368
327.00,0.91093
327.50,0.90950
328.00,0.90605
328.50,0.90279
329.00,0.89883
329.50,0.89662
330.00,0.89366
330.50,0.89235
331.00,0.89062
331.50,0.88934
332.00,0.88653
332.50,0.88359
333.00,0.88113
333.50,0.87916
334.00,0.87673
334.50,0.87467
335.00,0.87367
335.50,0.87238
336.00,0.87054
336.50,0.86860
337.00,0.86730
337.50,0.86506
338.00,0.86137
338.50,0.85890
339.00,0.85702
339.50,0.85474
340.00,0.85224
340.50,0.84814
341.00,0.84555
341.50,0.84269
342.00,0.83916
342.50,0.83554
343.00,0.83077
343.50,0.82789
344.00,0.82346
344.50,0.81805
345.00,0.81379
345.50,0.80916
346.00,0.80565
346.50,0.80021
347.00,0.79568
347.50,0.79080
348.00,0.78550
348.50,0.78100
349.00,0.77566
349.50,0.77083
350.00,0.76464
350.50,0.75853
351.00,0.75324
351.50,0.74856
352.00,0.74361
352.50,0.73857
353.00,0.73341
353.50,0.72883
354.00,0.72449
354.50,0.71922
355.00,0.71454
355.50,0.70895
356.00,0.70434
356.50,0.69920
357.00,0.69442
357.50,0.68881
358.00,0.68485
358.50,0.68071
359.00,0.67811
359.50,0.67416
360.00,0.66980
360.50,0.66406
361.00,0.65938
361.50,0.65601
362.00,0.65387
362.50,0.65032
363.00,0.64670
363.50,0.64252
364.00,0.63980
364.50,0.63664
365.00,0.63335
365.50,0.63098
366.00,0.62856
366.50,0.62719
367.00,0.62424
367.50,0.62205
368.00,0.61954
368.50,0.61762
369.00,0.61568
369.50,0.61405
370.00,0.61254
370.50,0.61135
371.00,0.60992
371.50,0.60900
372.00,0.60779
372.50,0.60758
373.00,0.60691
373.50,0.60665
374.00,0.60630
374.50,0.60529
375.00,0.60455
375.50,0.60331
376.00,0.60266
376.50,0.60191
377.00,0.60123
377.50,0.60055
378.00,0.59995
378.50,0.59969
379.00,0.59883
379.50,0.59808
380.00,0.59653
380.50,0.59534
381.00,0.59395
381.50,0.59320
382.00,0.59230
382.50,0.59012
383.00,0.58815
383.50,0.58628
384.00,0.58482
384.50,0.58260
385.00,0.57998
385.50,0.57729
386.00,0.57478
386.50,0.57108
387.00,0.56845
387.50,0.56414
388.00,0.56149
388.50,0.55713
389.00,0.55385
389.50,0.54912
390.00,0.54440
390.50,0.53879
391.00,0.53409
391.50,0.52914
392.00,0.52415
392.50,0.51964
393.00,0.51403
