"5min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
550.00,0.03035
550.50,0.02962
551.00,0.02977
551.50,0.02930
552.00,0.02872
552.50,0.02914
553.00,0.02820
553.50,0.02947
554.00,0.02865
554.50,0.03030
555.00,0.02846
555.50,0.02962
556.00,0.02795
556.50,0.02939
557.00,0.02860
557.50,0.02956
558.00,0.02919
558.50,0.02937
559.00,0.02914
559.50,0.02884
560.00,0.02931
560.50,0.02875
561.00,0.02966
561.50,0.02863
562.00,0.02966
562.50,0.02849
563.00,0.02957
563.50,0.02877
564.00,0.02985
564.50,0.02931
565.00,0.02984
565.50,0.02897
566.00,0.02881
566.50,0.02870
567.00,0.02880
567.50,0.02900
568.00,0.02885
568.50,0.02887
569.00,0.02896
569.50,0.02888
570.00,0.02922
570.50,0.02882
571.00,0.02918
571.50,0.02864
572.00,0.02934
572.50,0.02896
573.00,0.02921
573.50,0.02901
574.00,0.02885
574.50,0.02929
575.00,0.02854
575.50,0.02924
576.00,0.02827
576.50,0.02932
577.00,0.02794
577.50,0.02912
578.00,0.02792
578.50,0.02903
579.00,0.02823
579.50,0.02859
580.00,0.02835
580.50,0.02789
581.00,0.02862
581.50,0.02773
582.00,0.02921
582.50,0.02743
583.00,0.02868
583.50,0.02662
584.00,0.02845
584.50,0.02704
585.00,0.02871
585.50,0.02718
586.00,0.02815
586.50,0.02706
587.00,0.02792
587.50,0.02767
588.00,0.02787
588.50,0.02780
589.00,0.02741
589.50,0.02781
590.00,0.02752
590.50,0.02813
591.00,0.02751
591.50,0.02743
592.00,0.02704
592.50,0.02728
593.00,0.02781
593.50,0.02792
594.00,0.02825
594.50,0.02810
595.00,0.02813
595.50,0.02792
596.00,0.02803
596.50,0.02785
597.00,0.02800
597.50,0.02811
598.00,0.02876
598.50,0.02849
599.00,0.02773
599.50,0.02722
600.00,0.02727
