"7.5min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
305.50,1.50617
306.00,1.50966
306.50,1.51450
307.00,1.51735
307.50,1.52609
308.00,1.53536
308.50,1.54405
309.00,1.54968
309.50,1.54911
310.00,1.54618
310.50,1.53885
311.00,1.52822
311.50,1.51911
312.00,1.49970
312.50,1.47977
313.00,1.45237
313.50,1.42564
314.00,1.39709
314.50,1.37243
315.00,1.35155
315.50,1.33019
316.00,1.30858
316.50,1.29029
317.00,1.27458
317.50,1.26147
318.00,1.25155
318.50,1.24157
319.00,1.23507
319.50,1.22671
320.00,1.22448
320.50,1.21999
321.00,1.21970
321.50,1.21750
322.00,1.21855
322.50,1.21892
323.00,1.22155
323.50,1.22169
324.00,1.22122
324.50,1.21929
325.00,1.21880
325.50,1.21921
326.00,1.21949
326.50,1.21677
327.00,1.21121
327.50,1.20781
328.00,1.20427
328.50,1.20072
329.00,1.19404
329.50,1.19031
330.00,1.18430
330.50,1.17688
331.00,1.16745
331.50,1.16012
332.00,1.15265
332.50,1.14434
333.00,1.13410
333.50,1.12334
334.00,1.11217
334.50,1.10155
335.00,1.09004
335.50,1.07773
336.00,1.06476
336.50,1.05170
337.00,1.03866
337.50,1.02585
338.00,1.01144
338.50,0.99710
339.00,0.98214
339.50,0.96867
340.00,0.95373
340.50,0.93746
341.00,0.92180
341.50,0.90621
342.00,0.89249
342.50,0.87726
343.00,0.86286
343.50,0.84818
344.00,0.83506
344.50,0.82149
345.00,0.80906
345.50,0.79715
346.00,0.78658
346.50,0.77631
347.00,0.76632
347.50,0.75883
348.00,0.75052
348.50,0.74631
349.00,0.73925
349.50,0.73646
350.00,0.73174
350.50,0.73116
351.00,0.72951
351.50,0.73027
352.00,0.73222
352.50,0.73442
353.00,0.73829
353.50,0.74241
354.00,0.75018
354.50,0.75594
355.00,0.76385
355.50,0.77032
356.00,0.78012
356.50,0.78806
357.00,0.79735
357.50,0.80567
358.00,0.81456
358.50,0.82321
359.00,0.82960
359.50,0.83722
360.00,0.84341
360.50,0.84901
361.00,0.85155
361.50,0.85299
362.00,0.85239
362.50,0.84989
363.00,0.84537
363.50,0.84085
364.00,0.83430
364.50,0.82603
365.00,0.81581
365.50,0.80509
366.00,0.79255
366.50,0.77813
367.00,0.76223
367.50,0.74533
368.00,0.72911
368.50,0.71217
369.00,0.69441
369.50,0.67500
370.00,0.65622
370.50,0.63885
371.00,0.62235
371.50,0.60531
372.00,0.58849
372.50,0.57205
373.00,0.55616
373.50,0.54066
374.00,0.52667
374.50,0.51283
375.00,0.50090
375.50,0.48866
376.00,0.48013
376.50,0.47193
377.00,0.46609
377.50,0.46047
378.00,0.45660
378.50,0.45477
379.00,0.45436
379.50,0.45716
380.00,0.46075
380.50,0.46863
381.00,0.47753
381.50,0.49095
382.00,0.50421
382.50,0.52195
383.00,0.53969
383.50,0.56279
384.00,0.58600
384.50,0.61252
385.00,0.63954
385.50,0.66782
386.00,0.69969
386.50,0.73184
387.00,0.76691
387.50,0.80076
388.00,0.83572
388.50,0.86865
389.00,0.90240
389.50,0.93417
390.00,0.96638
390.50,0.99576
391.00,1.02471
391.50,1.05002
392.00,1.07281
392.50,1.09211
393.00,1.11078
393.50,1.12589
394.00,1.13918
394.50,1.14784
395.00,1.15378
395.50,1.15694
396.00,1.15739
396.50,1.15568
397.00,1.14965
397.50,1.14135
398.00,1.12999
398.50,1.11693
399.00,1.10115
399.50,1.08245
400.00,1.06183
400.50,1.03883
401.00,1.01431
401.50,0.98742
402.00,0.95814
402.50,0.92775
403.00,0.89569
403.50,0.86366
404.00,0.82916
404.50,0.79375
405.00,0.75667
405.50,0.71941
406.00,0.68126
406.50,0.64466
407.00,0.60718
407.50,0.57127
408.00,0.53334
408.50,0.49824
409.00,0.46237
409.50,0.42840
410.00,0.39438
410.50,0.36308
411.00,0.33415
411.50,0.30668
412.00,0.28099
412.50,0.25547
413.00,0.23336
413.50,0.21187
414.00,0.19370
414.50,0.17648
415.00,0.16160
415.50,0.14742
416.00,0.13451
416.50,0.12321
417.00,0.11398
417.50,0.10571
418.00,0.09867
418.50,0.09230
419.00,0.08739
419.50,0.08229
420.00,0.07798
420.50,0.07458
421.00,0.07191
421.50,0.06962
422.00,0.06710
422.50,0.06493
423.00,0.06380
423.50,0.06220
424.00,0.06164
424.50,0.05991
425.00,0.05937
425.50,0.05804
426.00,0.05785
426.50,0.05724
427.00,0.05698
427.50,0.05598
428.00,0.05448
428.50,0.05452
429.00,0.05406
429.50,0.05513
430.00,0.05431
430.50,0.05474
431.00,0.05328
431.50,0.05356
432.00,0.05250
432.50,0.05316
433.00,0.05225
433.50,0.05293
434.00,0.05220
434.50,0.05263
435.00,0.05152
435.50,0.05220
436.00,0.05147
436.50,0.05209
437.00,0.05154
437.50,0.05120
438.00,0.05120
438.50,0.05071
439.00,0.05162
439.50,0.05076
440.00,0.05166
440.50,0.05069
441.00,0.05114
441.50,0.05020
442.00,0.05022
442.50,0.05017
443.00,0.04962
443.50,0.05010
444.00,0.04906
444.50,0.05012
445.00,0.04910
445.50,0.05008
446.00,0.04915
446.50,0.04977
447.00,0.04934
447.50,0.04944
448.00,0.04926
448.50,0.04877
449.00,0.04945
449.50,0.04883
450.00,0.04910
450.50,0.04799
451.00,0.04884
451.50,0.04876
452.00,0.04927
452.50,0.04858
453.00,0.04860
453.50,0.04853
454.00,0.04850
454.50,0.04862
455.00,0.04794
455.50,0.04791
456.00,0.04762
456.50,0.04771
457.00,0.04766
457.50,0.04738
458.00,0.04720
458.50,0.04702
459.00,0.04672
459.50,0.04724
460.00,0.04654
460.50,0.04732
461.00,0.04632
461.50,0.04751
462.00,0.04654
462.50,0.04734
463.00,0.04629
463.50,0.04666
464.00,0.04623
464.50,0.04649
465.00,0.04654
465.50,0.04596
466.00,0.04637
466.50,0.04558
467.00,0.04667
467.50,0.04543
468.00,0.04657
468.50,0.04494
469.00,0.04622
469.50,0.04494
470.00,0.04621
470.50,0.04528
471.00,0.04583
471.50,0.04546
472.00,0.04577
472.50,0.04550
473.00,0.04503
473.50,0.04520
474.00,0.04453
474.50,0.04543
475.00,0.04436
475.50,0.04548
476.00,0.04379
476.50,0.04498
477.00,0.04373
477.50,0.04523
478.00,0.04420
478.50,0.04492
479.00,0.04441
479.50,0.04410
480.00,0.04434
480.50,0.04356
481.00,0.04435
481.50,0.04267
482.00,0.04354
482.50,0.04238
483.00,0.04398
483.50,0.04315
484.00,0.04414
484.50,0.04343
485.00,0.04343
485.50,0.04306
486.00,0.04279
486.50,0.04334
487.00,0.04246
487.50,0.04349
488.00,0.04256
488.50,0.04395
489.00,0.04258
489.50,0.04339
490.00,0.04221
490.50,0.04282
491.00,0.04247
491.50,0.04244
492.00,0.04277
492.50,0.04204
493.00,0.04333
493.50,0.04193
494.00,0.04267
494.50,0.04125
495.00,0.04232
495.50,0.04191
496.00,0.04217
496.50,0.04198
497.00,0.04170
497.50,0.04230
498.00,0.04134
498.50,0.04203
499.00,0.04119
499.50,0.04217
500.00,0.04155
500.50,0.04153
501.00,0.04121
501.50,0.04139
502.00,0.04141
502.50,0.04097
503.00,0.04125
503.50,0.04077
504.00,0.04105
504.50,0.04003
505.00,0.04044
505.50,0.04038
506.00,0.04075
506.50,0.04062
507.00,0.04080
507.50,0.04071
508.00,0.04071
508.50,0.04027
509.00,0.04012
509.50,0.04026
510.00,0.04008
510.50,0.04036
511.00,0.03952
511.50,0.04016
512.00,0.03919
512.50,0.04003
513.00,0.03903
513.50,0.03979
514.00,0.03958
514.50,0.03950
515.00,0.03970
515.50,0.03910
516.00,0.03999
516.50,0.03913
517.00,0.04020
517.50,0.03908
518.00,0.03980
518.50,0.03865
519.00,0.03956
519.50,0.03945
520.00,0.03930
520.50,0.03915
521.00,0.03868
521.50,0.04022
522.00,0.03928
522.50,0.03976
523.00,0.03797
523.50,0.03912
524.00,0.03811
524.50,0.03916
525.00,0.03838
525.50,0.03872
526.00,0.03885
526.50,0.03875
527.00,0.03945
527.50,0.03844
528.00,0.03918
528.50,0.03804
529.00,0.03911
529.50,0.03812
530.00,0.03896
530.50,0.03755
531.00,0.03860
531.50,0.03892
532.00,0.03944
532.50,0.03880
533.00,0.03804
533.50,0.03805
534.00,0.03859
534.50,0.03806
535.00,0.03877
535.50,0.03769
536.00,0.03876
536.50,0.03740
537.00,0.03847
537.50,0.03766
538.00,0.03868
538.50,0.03759
539.00,0.03820
539.50,0.03791
540.00,0.03807
540.50,0.03818
541.00,0.03711
541.50,0.03789
542.00,0.03635
542.50,0.03807
543.00,0.03648
543.50,0.03804
544.00,0.03670
544.50,0.03771
545.00,0.03717
545.50,0.03729
546.00,0.03729
546.50,0.03663
547.00,0.03710
547.50,0.03602
548.00,0.03694
548.50,0.03590
549.00,0.03733
549.50,0.03649
550.00,0.03737
550.50,0.03713
551.00,0.03721
551.50,0.03740
552.00,0.03612
552.50,0.03681
553.00,0.03553
553.50,0.03698
554.00,0.03594
554.50,0.03731
555.00,0.03619
555.50,0.03684
556.00,0.03599
556.50,0.03599
557.00,0.03628
557.50,0.03588
558.00,0.03689
558.50,0.03560
559.00,0.03662
559.50,0.03527
560.00,0.03674
560.50,0.03542
561.00,0.03634
561.50,0.03548
562.00,0.03622
562.50,0.03592
563.00,0.03556
563.50,0.03606
564.00,0.03556
564.50,0.03668
565.00,0.03566
565.50,0.03640
566.00,0.03504
566.50,0.03576
567.00,0.03528
567.50,0.03579
568.00,0.03577
568.50,0.03564
569.00,0.03609
569.50,0.03566
570.00,0.03649
570.50,0.03552
571.00,0.03589
571.50,0.03482
572.00,0.03558
572.50,0.03520
573.00,0.03566
573.50,0.03529
574.00,0.03513
574.50,0.03522
575.00,0.03486
575.50,0.03545
576.00,0.03458
576.50,0.03510
577.00,0.03442
577.50,0.03526
578.00,0.03513
578.50,0.03496
579.00,0.03507
579.50,0.03454
580.00,0.03534
580.50,0.03414
581.00,0.03501
581.50,0.03385
582.00,0.03524
582.50,0.03410
583.00,0.03488
583.50,0.03399
584.00,0.03445
584.50,0.03443
585.00,0.03421
585.50,0.03447
586.00,0.03337
586.50,0.03443
587.00,0.03367
587.50,0.03527
588.00,0.03402
588.50,0.03449
589.00,0.03313
589.50,0.03378
590.00,0.03394
590.50,0.03417
591.00,0.03414
591.50,0.03340
592.00,0.03424
592.50,0.03335
593.00,0.03459
593.50,0.03384
594.00,0.03480
594.50,0.03399
595.00,0.03426
595.50,0.03410
596.00,0.03402
596.50,0.03397
597.00,0.03354
597.50,0.03437
598.00,0.03409
598.50,0.03495
599.00,0.03338
599.50,0.03411
600.00,0.03406
