"16min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
360.00,1.13127
360.50,1.11717
361.00,1.10447
361.50,1.09515
362.00,1.08779
362.50,1.08304
363.00,1.07684
363.50,1.07558
364.00,1.07523
364.50,1.07755
365.00,1.07916
365.50,1.08498
366.00,1.09194
366.50,1.10005
367.00,1.10828
367.50,1.11850
368.00,1.12998
368.50,1.14316
369.00,1.15728
369.50,1.17219
370.00,1.18600
370.50,1.20056
371.00,1.21435
371.50,1.22770
372.00,1.23902
372.50,1.24950
373.00,1.25944
373.50,1.26816
374.00,1.27518
374.50,1.27833
375.00,1.27954
375.50,1.27729
376.00,1.27505
376.50,1.26731
377.00,1.25882
377.50,1.24560
378.00,1.23239
378.50,1.21478
379.00,1.19626
379.50,1.17546
380.00,1.15153
380.50,1.12766
381.00,1.10248
381.50,1.07882
382.00,1.05054
382.50,1.02416
383.00,0.99521
383.50,0.97010
384.00,0.94278
384.50,0.91856
385.00,0.89427
385.50,0.87108
386.00,0.84905
386.50,0.82687
387.00,0.80797
387.50,0.78951
388.00,0.77439
388.50,0.75895
389.00,0.74696
389.50,0.73563
390.00,0.72790
390.50,0.72103
391.00,0.71766
391.50,0.71622
392.00,0.71795
392.50,0.72251
393.00,0.72939
393.50,0.74111
394.00,0.75482
394.50,0.77474
395.00,0.79429
395.50,0.82003
396.00,0.84547
396.50,0.87782
397.00,0.91013
397.50,0.94737
398.00,0.98546
398.50,1.02597
399.00,1.06848
399.50,1.11143
400.00,1.15641
400.50,1.20018
401.00,1.24574
401.50,1.28939
402.00,1.33245
402.50,1.37179
403.00,1.40930
403.50,1.44351
404.00,1.47514
404.50,1.50359
405.00,1.52908
405.50,1.55039
406.00,1.56764
406.50,1.58058
407.00,1.58939
407.50,1.59654
408.00,1.59893
408.50,1.59775
409.00,1.59159
409.50,1.58219
410.00,1.56955
410.50,1.55453
411.00,1.53777
411.50,1.51555
412.00,1.49192
412.50,1.46135
413.00,1.43073
413.50,1.39406
414.00,1.35754
414.50,1.31790
415.00,1.27656
415.50,1.23230
416.00,1.18507
416.50,1.13730
417.00,1.08734
417.50,1.03505
418.00,0.98033
418.50,0.92542
419.00,0.87204
419.50,0.81908
420.00,0.76885
420.50,0.72097
421.00,0.67304
421.50,0.62628
422.00,0.57874
422.50,0.53517
423.00,0.49302
423.50,0.45477
424.00,0.41883
424.50,0.38541
425.00,0.35487
425.50,0.32591
426.00,0.30079
426.50,0.27684
427.00,0.25700
427.50,0.23733
428.00,0.22141
428.50,0.20618
429.00,0.19442
429.50,0.18315
430.00,0.17428
430.50,0.16577
431.00,0.15890
431.50,0.15238
432.00,0.14729
432.50,0.14222
433.00,0.13817
433.50,0.13523
434.00,0.13168
434.50,0.12916
435.00,0.12576
435.50,0.12485
436.00,0.12266
436.50,0.12139
437.00,0.11972
437.50,0.11836
438.00,0.11749
438.50,0.11590
439.00,0.11575
439.50,0.11427
440.00,0.11449
440.50,0.11299
441.00,0.11320
441.50,0.11201
442.00,0.11186
442.50,0.11100
443.00,0.11058
443.50,0.11039
444.00,0.10993
444.50,0.10978
445.00,0.10929
445.50,0.10947
446.00,0.10880
446.50,0.10884
447.00,0.10785
447.50,0.10772
448.00,0.10722
448.50,0.10722
449.00,0.10712
449.50,0.10686
450.00,0.10606
450.50,0.10603
451.00,0.10568
451.50,0.10649
452.00,0.10584
452.50,0.10601
453.00,0.10484
453.50,0.10524
454.00,0.10437
454.50,0.10471
455.00,0.10394
455.50,0.10371
456.00,0.10385
456.50,0.10292
457.00,0.10353
457.50,0.10228
458.00,0.10323
458.50,0.10207
459.00,0.10262
459.50,0.10206
460.00,0.10202
460.50,0.10214
461.00,0.10146
461.50,0.10226
462.00,0.10071
462.50,0.10163
463.00,0.10003
463.50,0.10099
464.00,0.09952
464.50,0.10043
465.00,0.09964
465.50,0.10004
466.00,0.09940
466.50,0.09928
467.00,0.09938
467.50,0.09838
468.00,0.09898
468.50,0.09790
469.00,0.09894
469.50,0.09731
470.00,0.09837
470.50,0.09716
471.00,0.09826
471.50,0.09713
472.00,0.09780
472.50,0.09680
473.00,0.09704
473.50,0.09683
474.00,0.09660
474.50,0.09678
475.00,0.09577
475.50,0.09669
476.00,0.09524
476.50,0.09622
477.00,0.09473
477.50,0.09610
478.00,0.09472
478.50,0.09552
479.00,0.09435
479.50,0.09497
480.00,0.09437
480.50,0.09474
481.00,0.09429
481.50,0.09403
482.00,0.09349
482.50,0.09333
483.00,0.09341
483.50,0.09335
484.00,0.09343
484.50,0.09310
485.00,0.09288
485.50,0.09249
486.00,0.09249
486.50,0.09217
487.00,0.09195
487.50,0.09175
488.00,0.09202
488.50,0.09219
489.00,0.09201
489.50,0.09190
490.00,0.09122
490.50,0.09143
491.00,0.09071
491.50,0.09079
492.00,0.09011
492.50,0.09023
493.00,0.09053
493.50,0.09049
494.00,0.09024
494.50,0.08974
495.00,0.08971
495.50,0.08965
496.00,0.08953
496.50,0.08973
497.00,0.08899
497.50,0.08936
498.00,0.08834
498.50,0.08921
499.00,0.08804
499.50,0.08888
500.00,0.08806
500.50,0.08847
501.00,0.08726
501.50,0.08791
502.00,0.08746
502.50,0.08800
503.00,0.08742
503.50,0.08721
504.00,0.08721
504.50,0.08645
505.00,0.08676
505.50,0.08613
506.00,0.08706
506.50,0.08622
507.00,0.08679
507.50,0.08547
508.00,0.08636
508.50,0.08478
509.00,0.08574
509.50,0.08461
510.00,0.08588
510.50,0.08459
511.00,0.08487
511.50,0.08404
512.00,0.08447
512.50,0.08446
513.00,0.08423
513.50,0.08400
514.00,0.08408
514.50,0.08405
515.00,0.08440
515.50,0.08363
516.00,0.08369
516.50,0.08309
517.00,0.08365
517.50,0.08338
518.00,0.08384
518.50,0.08330
519.00,0.08303
519.50,0.08319
520.00,0.08251
520.50,0.08320
521.00,0.08190
521.50,0.08357
522.00,0.08233
522.50,0.08339
523.00,0.08169
523.50,0.08287
524.00,0.08190
524.50,0.08257
525.00,0.08182
525.50,0.08164
526.00,0.08193
526.50,0.08149
527.00,0.08228
527.50,0.08120
528.00,0.08189
528.50,0.08051
529.00,0.08165
529.50,0.08051
530.00,0.08098
530.50,0.08005
531.00,0.08059
531.50,0.08016
532.00,0.08055
532.50,0.07963
533.00,0.08059
533.50,0.07934
534.00,0.08094
534.50,0.07952
535.00,0.08064
535.50,0.07930
536.00,0.08006
536.50,0.07906
537.00,0.07929
537.50,0.07915
538.00,0.07899
538.50,0.07891
539.00,0.07830
539.50,0.07919
540.00,0.07834
540.50,0.07936
541.00,0.07783
541.50,0.07908
542.00,0.07717
542.50,0.07878
543.00,0.07718
543.50,0.07862
544.00,0.07714
544.50,0.07828
545.00,0.07771
545.50,0.07794
546.00,0.07748
546.50,0.07690
547.00,0.07715
547.50,0.07625
548.00,0.07736
548.50,0.07608
549.00,0.07750
549.50,0.07590
550.00,0.07749
550.50,0.07621
551.00,0.07709
551.50,0.07601
552.00,0.07596
552.50,0.07574
553.00,0.07521
553.50,0.07598
554.00,0.07506
554.50,0.07637
555.00,0.07488
555.50,0.07621
556.00,0.07457
556.50,0.07553
557.00,0.07455
557.50,0.07542
558.00,0.07497
558.50,0.07492
559.00,0.07466
559.50,0.07412
560.00,0.07472
560.50,0.07368
561.00,0.07492
561.50,0.07346
562.00,0.07497
562.50,0.07340
563.00,0.07467
563.50,0.07362
564.00,0.07469
564.50,0.07385
565.00,0.07416
565.50,0.07363
566.00,0.07336
566.50,0.07359
567.00,0.07294
567.50,0.07365
568.00,0.07259
568.50,0.07349
569.00,0.07255
569.50,0.07350
570.00,0.07272
570.50,0.07318
571.00,0.07235
571.50,0.07264
572.00,0.07239
572.50,0.07246
573.00,0.07233
573.50,0.07219
574.00,0.07208
574.50,0.07226
575.00,0.07202
575.50,0.07223
576.00,0.07166
576.50,0.07199
577.00,0.07140
577.50,0.07164
578.00,0.07125
578.50,0.07122
579.00,0.07134
579.50,0.07088
580.00,0.07148
580.50,0.07029
581.00,0.07156
581.50,0.07033
582.00,0.07162
582.50,0.06996
583.00,0.07084
583.50,0.06985
584.00,0.07050
584.50,0.07031
585.00,0.07009
585.50,0.06998
586.00,0.06910
586.50,0.06985
587.00,0.06941
587.50,0.07009
588.00,0.06957
588.50,0.06992
589.00,0.06938
589.50,0.06933
590.00,0.06943
590.50,0.06936
591.00,0.06947
591.50,0.06852
592.00,0.06932
592.50,0.06868
593.00,0.06974
593.50,0.06870
594.00,0.06936
594.50,0.06854
595.00,0.06890
595.50,0.06863
596.00,0.06872
596.50,0.06869
597.00,0.06820
597.50,0.06849
598.00,0.06810
598.50,0.06843
599.00,0.06762
599.50,0.06779
600.00,0.06762
