"0min∏¥≤‚ - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
425.00,0.02065
425.50,0.01949
426.00,0.02085
426.50,0.01968
427.00,0.02042
427.50,0.01844
428.00,0.01860
428.50,0.01796
429.00,0.01901
429.50,0.01872
430.00,0.01879
430.50,0.01842
431.00,0.01815
431.50,0.01848
432.00,0.01786
432.50,0.01842
433.00,0.01724
433.50,0.01772
434.00,0.01735
434.50,0.01747
435.00,0.01737
435.50,0.01687
436.00,0.01749
436.50,0.01701
437.00,0.01766
437.50,0.01684
438.00,0.01749
438.50,0.01671
439.00,0.01725
439.50,0.01630
440.00,0.01670
440.50,0.01639
441.00,0.01668
441.50,0.01663
442.00,0.01604
442.50,0.01623
443.00,0.01542
443.50,0.01620
444.00,0.01522
444.50,0.01592
445.00,0.01514
445.50,0.01601
446.00,0.01552
446.50,0.01602
447.00,0.01574
447.50,0.01572
448.00,0.01552
448.50,0.01484
449.00,0.01516
449.50,0.01443
450.00,0.01482
450.50,0.01394
451.00,0.01476
451.50,0.01454
452.00,0.01532
452.50,0.01476
453.00,0.01494
453.50,0.01437
454.00,0.01443
454.50,0.01419
455.00,0.01396
455.50,0.01372
456.00,0.01379
456.50,0.01389
457.00,0.01419
457.50,0.01419
458.00,0.01431
458.50,0.01405
459.00,0.01396
459.50,0.01408
460.00,0.01370
460.50,0.01418
461.00,0.01340
461.50,0.01459
462.00,0.01348
462.50,0.01446
463.00,0.01287
463.50,0.01372
464.00,0.01281
464.50,0.01360
465.00,0.01286
465.50,0.01298
466.00,0.01281
466.50,0.01280
467.00,0.01334
467.50,0.01239
468.00,0.01293
468.50,0.01160
469.00,0.01293
469.50,0.01205
470.00,0.01345
470.50,0.01242
471.00,0.01319
471.50,0.01225
472.00,0.01268
472.50,0.01201
473.00,0.01237
473.50,0.01271
474.00,0.01249
474.50,0.01294
475.00,0.01184
475.50,0.01257
476.00,0.01137
476.50,0.01251
477.00,0.01164
477.50,0.01281
478.00,0.01159
478.50,0.01220
479.00,0.01116
479.50,0.01184
480.00,0.01156
480.50,0.01207
481.00,0.01179
481.50,0.01153
482.00,0.01124
482.50,0.01121
483.00,0.01118
483.50,0.01134
484.00,0.01121
484.50,0.01163
485.00,0.01114
485.50,0.01135
486.00,0.01092
486.50,0.01143
487.00,0.01111
487.50,0.01128
488.00,0.01080
488.50,0.01076
489.00,0.01082
489.50,0.01106
490.00,0.01129
490.50,0.01100
491.00,0.01101
491.50,0.01050
492.00,0.01084
492.50,0.01013
493.00,0.01090
493.50,0.01006
494.00,0.01071
494.50,0.00979
495.00,0.01074
495.50,0.01037
496.00,0.01066
496.50,0.01015
497.00,0.00995
497.50,0.01058
498.00,0.01024
