"12.5 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
425.50,0.09894
426.00,0.09231
426.50,0.08712
427.00,0.08190
427.50,0.07744
428.00,0.07316
428.50,0.07040
429.00,0.06739
429.50,0.06571
430.00,0.06350
430.50,0.06239
431.00,0.06070
431.50,0.05946
432.00,0.05852
432.50,0.05764
433.00,0.05688
433.50,0.05652
434.00,0.05533
434.50,0.05500
435.00,0.05392
435.50,0.05442
436.00,0.05347
436.50,0.05293
437.00,0.05230
437.50,0.05207
438.00,0.05251
438.50,0.05173
439.00,0.05191
439.50,0.05074
440.00,0.05155
440.50,0.05069
441.00,0.05115
441.50,0.05045
442.00,0.05065
442.50,0.05023
443.00,0.04988
443.50,0.04961
444.00,0.04954
444.50,0.04949
445.00,0.04957
445.50,0.04938
446.00,0.04952
446.50,0.04944
447.00,0.04937
447.50,0.04885
448.00,0.04873
448.50,0.04852
449.00,0.04844
449.50,0.04837
450.00,0.04808
450.50,0.04834
451.00,0.04794
451.50,0.04865
452.00,0.04804
452.50,0.04835
453.00,0.04737
453.50,0.04790
454.00,0.04726
454.50,0.04750
455.00,0.04711
455.50,0.04690
456.00,0.04723
456.50,0.04641
457.00,0.04752
457.50,0.04641
458.00,0.04773
458.50,0.04599
459.00,0.04706
459.50,0.04615
460.00,0.04666
460.50,0.04624
461.00,0.04586
461.50,0.04657
462.00,0.04580
462.50,0.04666
463.00,0.04516
463.50,0.04635
464.00,0.04509
464.50,0.04641
465.00,0.04503
465.50,0.04615
466.00,0.04503
466.50,0.04565
467.00,0.04491
467.50,0.04524
468.00,0.04487
468.50,0.04462
469.00,0.04459
469.50,0.04451
470.00,0.04468
470.50,0.04440
471.00,0.04430
471.50,0.04428
472.00,0.04434
472.50,0.04423
473.00,0.04423
473.50,0.04452
474.00,0.04446
474.50,0.04445
475.00,0.04410
475.50,0.04393
476.00,0.04349
476.50,0.04333
477.00,0.04353
477.50,0.04376
478.00,0.04365
478.50,0.04315
479.00,0.04308
479.50,0.04263
480.00,0.04330
480.50,0.04258
481.00,0.04305
481.50,0.04167
482.00,0.04212
482.50,0.04150
483.00,0.04243
483.50,0.04232
484.00,0.04253
484.50,0.04249
485.00,0.04194
485.50,0.04261
486.00,0.04151
486.50,0.04229
487.00,0.04064
487.50,0.04195
488.00,0.04096
488.50,0.04250
489.00,0.04136
489.50,0.04242
490.00,0.04143
490.50,0.04237
491.00,0.04143
491.50,0.04154
492.00,0.04096
492.50,0.04081
493.00,0.04148
493.50,0.04067
494.00,0.04126
494.50,0.03986
495.00,0.04138
495.50,0.04031
496.00,0.04130
496.50,0.04014
497.00,0.04111
497.50,0.04074
498.00,0.04135
498.50,0.04116
499.00,0.04140
499.50,0.04112
500.00,0.04101
500.50,0.04053
501.00,0.04022
501.50,0.04001
502.00,0.03999
502.50,0.04006
503.00,0.03996
503.50,0.03984
504.00,0.03930
504.50,0.03945
505.00,0.03922
505.50,0.03970
506.00,0.03944
506.50,0.03974
507.00,0.03984
507.50,0.03946
508.00,0.03970
508.50,0.03893
509.00,0.03942
509.50,0.03880
510.00,0.03934
510.50,0.03865
511.00,0.03879
511.50,0.03845
512.00,0.03867
512.50,0.03854
513.00,0.03887
513.50,0.03863
514.00,0.03889
514.50,0.03825
515.00,0.03913
515.50,0.03877
516.00,0.03921
516.50,0.03840
517.00,0.03835
517.50,0.03827
518.00,0.03841
518.50,0.03853
519.00,0.03819
519.50,0.03856
520.00,0.03773
520.50,0.03846
521.00,0.03776
521.50,0.03939
522.00,0.03828
522.50,0.03908
523.00,0.03772
523.50,0.03870
524.00,0.03756
524.50,0.03803
525.00,0.03745
525.50,0.03767
526.00,0.03801
526.50,0.03757
527.00,0.03839
527.50,0.03742
528.00,0.03844
528.50,0.03716
529.00,0.03839
529.50,0.03716
530.00,0.03819
530.50,0.03689
531.00,0.03767
531.50,0.03727
532.00,0.03800
532.50,0.03739
533.00,0.03782
533.50,0.03702
534.00,0.03802
534.50,0.03683
535.00,0.03807
535.50,0.03679
536.00,0.03783
536.50,0.03615
537.00,0.03715
537.50,0.03619
538.00,0.03756
538.50,0.03648
539.00,0.03742
539.50,0.03670
540.00,0.03720
540.50,0.03693
541.00,0.03678
541.50,0.03719
542.00,0.03621
542.50,0.03710
543.00,0.03598
543.50,0.03747
544.00,0.03609
544.50,0.03752
545.00,0.03614
545.50,0.03721
546.00,0.03580
546.50,0.03665
547.00,0.03583
547.50,0.03639
548.00,0.03593
548.50,0.03605
549.00,0.03621
549.50,0.03621
550.00,0.03679
550.50,0.03678
551.00,0.03687
551.50,0.03636
552.00,0.03577
552.50,0.03560
553.00,0.03546
553.50,0.03570
554.00,0.03592
554.50,0.03601
555.00,0.03605
555.50,0.03564
556.00,0.03574
556.50,0.03510
557.00,0.03592
557.50,0.03525
558.00,0.03650
558.50,0.03527
559.00,0.03645
559.50,0.03502
560.00,0.03650
560.50,0.03496
561.00,0.03642
561.50,0.03507
562.00,0.03631
562.50,0.03515
563.00,0.03546
563.50,0.03540
564.00,0.03566
564.50,0.03629
565.00,0.03520
565.50,0.03590
566.00,0.03424
566.50,0.03598
567.00,0.03449
567.50,0.03606
568.00,0.03423
568.50,0.03552
569.00,0.03450
569.50,0.03547
570.00,0.03475
570.50,0.03499
571.00,0.03488
571.50,0.03465
572.00,0.03547
572.50,0.03474
573.00,0.03575
573.50,0.03453
574.00,0.03576
574.50,0.03446
575.00,0.03538
575.50,0.03407
576.00,0.03512
576.50,0.03469
577.00,0.03510
577.50,0.03485
578.00,0.03453
578.50,0.03472
579.00,0.03432
579.50,0.03470
580.00,0.03438
580.50,0.03440
581.00,0.03414
581.50,0.03448
582.00,0.03455
582.50,0.03422
583.00,0.03380
583.50,0.03357
584.00,0.03376
584.50,0.03379
585.00,0.03378
585.50,0.03370
586.00,0.03335
586.50,0.03382
587.00,0.03366
587.50,0.03422
588.00,0.03364
588.50,0.03399
589.00,0.03344
589.50,0.03365
590.00,0.03371
590.50,0.03368
591.00,0.03387
591.50,0.03296
592.00,0.03386
592.50,0.03274
593.00,0.03452
593.50,0.03311
594.00,0.03491
594.50,0.03300
595.00,0.03436
595.50,0.03287
596.00,0.03396
596.50,0.03300
597.00,0.03336
597.50,0.03357
598.00,0.03368
598.50,0.03432
599.00,0.03266
599.50,0.03362
600.00,0.03379
