"2.5min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
425.50,0.12923
426.00,0.12966
426.50,0.12859
427.00,0.12925
427.50,0.12729
428.00,0.12734
428.50,0.12626
429.00,0.12713
429.50,0.12620
430.00,0.12644
430.50,0.12581
431.00,0.12552
431.50,0.12513
432.00,0.12443
432.50,0.12465
433.00,0.12362
433.50,0.12423
434.00,0.12388
434.50,0.12376
435.00,0.12308
435.50,0.12233
436.00,0.12257
436.50,0.12166
437.00,0.12223
437.50,0.12121
438.00,0.12195
438.50,0.12055
439.00,0.12128
439.50,0.12002
440.00,0.12086
440.50,0.11971
441.00,0.12008
441.50,0.11941
442.00,0.11938
442.50,0.11933
443.00,0.11863
443.50,0.11892
444.00,0.11788
444.50,0.11846
445.00,0.11775
445.50,0.11848
446.00,0.11761
446.50,0.11801
447.00,0.11745
447.50,0.11761
448.00,0.11702
448.50,0.11664
449.00,0.11680
449.50,0.11627
450.00,0.11628
450.50,0.11537
451.00,0.11565
451.50,0.11556
452.00,0.11582
452.50,0.11551
453.00,0.11524
453.50,0.11492
454.00,0.11479
454.50,0.11453
455.00,0.11426
455.50,0.11363
456.00,0.11387
456.50,0.11305
457.00,0.11375
457.50,0.11259
458.00,0.11351
458.50,0.11206
459.00,0.11266
459.50,0.11190
460.00,0.11204
460.50,0.11198
461.00,0.11147
461.50,0.11225
462.00,0.11101
462.50,0.11192
463.00,0.11028
463.50,0.11139
464.00,0.10989
464.50,0.11091
465.00,0.10963
465.50,0.11017
466.00,0.10920
466.50,0.10945
467.00,0.10941
467.50,0.10899
468.00,0.10925
468.50,0.10799
469.00,0.10904
469.50,0.10786
470.00,0.10882
470.50,0.10745
471.00,0.10810
471.50,0.10729
472.00,0.10804
472.50,0.10720
473.00,0.10758
473.50,0.10707
474.00,0.10702
474.50,0.10692
475.00,0.10641
475.50,0.10672
476.00,0.10588
476.50,0.10641
477.00,0.10557
477.50,0.10637
478.00,0.10528
478.50,0.10570
479.00,0.10457
479.50,0.10495
480.00,0.10449
480.50,0.10475
481.00,0.10423
481.50,0.10397
482.00,0.10378
482.50,0.10374
483.00,0.10378
483.50,0.10361
484.00,0.10341
484.50,0.10354
485.00,0.10302
485.50,0.10305
486.00,0.10247
486.50,0.10245
487.00,0.10209
487.50,0.10197
488.00,0.10209
488.50,0.10211
489.00,0.10204
489.50,0.10186
490.00,0.10205
490.50,0.10168
491.00,0.10156
491.50,0.10064
492.00,0.10115
492.50,0.10036
493.00,0.10126
493.50,0.09986
494.00,0.10058
494.50,0.09938
495.00,0.10026
495.50,0.09952
496.00,0.09973
496.50,0.09972
497.00,0.09941
497.50,0.09968
498.00,0.09864
498.50,0.09954
499.00,0.09818
499.50,0.09932
500.00,0.09788
500.50,0.09911
501.00,0.09762
501.50,0.09864
502.00,0.09751
502.50,0.09807
503.00,0.09711
503.50,0.09722
504.00,0.09670
504.50,0.09668
505.00,0.09685
505.50,0.09675
506.00,0.09728
506.50,0.09646
507.00,0.09715
507.50,0.09585
508.00,0.09686
508.50,0.09499
509.00,0.09581
509.50,0.09438
510.00,0.09564
510.50,0.09476
511.00,0.09525
511.50,0.09496
512.00,0.09490
512.50,0.09525
513.00,0.09454
513.50,0.09508
514.00,0.09402
514.50,0.09451
515.00,0.09384
515.50,0.09462
516.00,0.09403
516.50,0.09416
517.00,0.09363
517.50,0.09355
518.00,0.09378
518.50,0.09367
519.00,0.09385
519.50,0.09317
520.00,0.09291
520.50,0.09261
521.00,0.09283
521.50,0.09301
522.00,0.09271
522.50,0.09221
523.00,0.09180
523.50,0.09180
524.00,0.09197
524.50,0.09186
525.00,0.09194
525.50,0.09163
526.00,0.09202
526.50,0.09184
527.00,0.09195
527.50,0.09160
528.00,0.09129
528.50,0.09130
529.00,0.09093
529.50,0.09100
530.00,0.09106
530.50,0.09033
531.00,0.09075
531.50,0.09053
532.00,0.09083
532.50,0.09038
533.00,0.08967
533.50,0.08987
534.00,0.08999
534.50,0.08991
535.00,0.09044
535.50,0.08956
536.00,0.09018
536.50,0.08887
537.00,0.08965
537.50,0.08875
538.00,0.08989
538.50,0.08894
539.00,0.08970
539.50,0.08872
540.00,0.08891
540.50,0.08852
541.00,0.08829
541.50,0.08856
542.00,0.08746
542.50,0.08845
543.00,0.08703
543.50,0.08848
544.00,0.08693
544.50,0.08858
545.00,0.08737
545.50,0.08827
546.00,0.08736
546.50,0.08762
547.00,0.08738
547.50,0.08677
548.00,0.08729
548.50,0.08613
549.00,0.08759
549.50,0.08634
550.00,0.08788
550.50,0.08678
551.00,0.08752
551.50,0.08678
552.00,0.08622
552.50,0.08608
553.00,0.08560
553.50,0.08669
554.00,0.08566
554.50,0.08675
555.00,0.08517
555.50,0.08660
556.00,0.08527
556.50,0.08624
557.00,0.08536
557.50,0.08572
558.00,0.08565
558.50,0.08556
559.00,0.08589
559.50,0.08485
560.00,0.08575
560.50,0.08413
561.00,0.08550
561.50,0.08390
562.00,0.08550
562.50,0.08425
563.00,0.08494
563.50,0.08451
564.00,0.08476
564.50,0.08506
565.00,0.08428
565.50,0.08481
566.00,0.08321
566.50,0.08443
567.00,0.08304
567.50,0.08455
568.00,0.08317
568.50,0.08411
569.00,0.08355
569.50,0.08392
570.00,0.08405
570.50,0.08308
571.00,0.08366
571.50,0.08208
572.00,0.08375
572.50,0.08229
573.00,0.08396
573.50,0.08247
574.00,0.08350
574.50,0.08280
575.00,0.08292
575.50,0.08278
576.00,0.08195
576.50,0.08285
577.00,0.08155
577.50,0.08292
578.00,0.08123
578.50,0.08237
579.00,0.08149
579.50,0.08217
580.00,0.08209
580.50,0.08138
581.00,0.08203
581.50,0.08087
582.00,0.08244
582.50,0.08055
583.00,0.08170
583.50,0.07971
584.00,0.08121
584.50,0.08005
585.00,0.08071
585.50,0.07986
586.00,0.07975
586.50,0.08013
587.00,0.07947
587.50,0.08091
588.00,0.07967
588.50,0.08108
589.00,0.07914
589.50,0.08023
590.00,0.07913
590.50,0.07994
591.00,0.07950
591.50,0.07930
592.00,0.07963
592.50,0.07869
593.00,0.08018
593.50,0.07894
594.00,0.08081
594.50,0.07883
595.00,0.08026
595.50,0.07852
596.00,0.08005
596.50,0.07849
597.00,0.07926
597.50,0.07846
598.00,0.07948
598.50,0.07876
599.00,0.07792
599.50,0.07805
600.00,0.07890
