"22min - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
425.50,0.78567
426.00,0.75654
426.50,0.72548
427.00,0.69306
427.50,0.65898
428.00,0.62415
428.50,0.58847
429.00,0.55253
429.50,0.51675
430.00,0.48221
430.50,0.44844
431.00,0.41577
431.50,0.38435
432.00,0.35384
432.50,0.32401
433.00,0.29532
433.50,0.26978
434.00,0.24550
434.50,0.22404
435.00,0.20249
435.50,0.18426
436.00,0.16633
436.50,0.15110
437.00,0.13673
437.50,0.12433
438.00,0.11332
438.50,0.10341
439.00,0.09503
439.50,0.08702
440.00,0.08093
440.50,0.07467
441.00,0.06978
441.50,0.06443
442.00,0.06045
442.50,0.05678
443.00,0.05396
443.50,0.05141
444.00,0.04902
444.50,0.04683
445.00,0.04527
445.50,0.04340
446.00,0.04248
446.50,0.04052
447.00,0.04026
447.50,0.03812
448.00,0.03813
448.50,0.03620
449.00,0.03661
449.50,0.03498
450.00,0.03458
450.50,0.03362
451.00,0.03332
451.50,0.03359
452.00,0.03292
452.50,0.03328
453.00,0.03153
453.50,0.03198
454.00,0.03034
454.50,0.03168
455.00,0.03028
455.50,0.03108
456.00,0.03002
456.50,0.03011
457.00,0.03002
457.50,0.02970
458.00,0.03042
458.50,0.02941
459.00,0.03003
459.50,0.02902
460.00,0.02959
460.50,0.02906
461.00,0.02955
461.50,0.02931
462.00,0.02924
462.50,0.02893
463.00,0.02863
463.50,0.02884
464.00,0.02854
464.50,0.02889
465.00,0.02823
465.50,0.02850
466.00,0.02793
466.50,0.02832
467.00,0.02777
467.50,0.02815
468.00,0.02780
468.50,0.02798
469.00,0.02766
469.50,0.02754
470.00,0.02764
470.50,0.02744
471.00,0.02776
471.50,0.02743
472.00,0.02768
472.50,0.02706
473.00,0.02741
473.50,0.02736
474.00,0.02758
474.50,0.02727
475.00,0.02725
475.50,0.02714
476.00,0.02689
476.50,0.02671
477.00,0.02660
477.50,0.02682
478.00,0.02680
478.50,0.02668
479.00,0.02693
479.50,0.02623
480.00,0.02704
480.50,0.02629
481.00,0.02719
481.50,0.02588
482.00,0.02658
482.50,0.02584
483.00,0.02626
483.50,0.02593
484.00,0.02621
484.50,0.02663
485.00,0.02592
485.50,0.02612
486.00,0.02517
486.50,0.02621
487.00,0.02513
487.50,0.02659
488.00,0.02560
488.50,0.02696
489.00,0.02564
489.50,0.02659
490.00,0.02561
490.50,0.02618
491.00,0.02590
491.50,0.02585
492.00,0.02608
492.50,0.02492
493.00,0.02611
493.50,0.02492
494.00,0.02631
494.50,0.02467
495.00,0.02584
495.50,0.02464
496.00,0.02545
496.50,0.02518
497.00,0.02564
497.50,0.02618
498.00,0.02528
498.50,0.02595
499.00,0.02463
499.50,0.02590
500.00,0.02445
500.50,0.02548
501.00,0.02417
501.50,0.02513
502.00,0.02446
502.50,0.02504
503.00,0.02462
503.50,0.02448
504.00,0.02444
504.50,0.02388
505.00,0.02430
505.50,0.02382
506.00,0.02501
506.50,0.02420
507.00,0.02541
507.50,0.02406
508.00,0.02553
508.50,0.02355
509.00,0.02476
509.50,0.02350
510.00,0.02458
510.50,0.02369
511.00,0.02358
511.50,0.02400
512.00,0.02337
512.50,0.02421
513.00,0.02289
513.50,0.02437
514.00,0.02320
514.50,0.02406
515.00,0.02316
515.50,0.02381
516.00,0.02335
516.50,0.02328
517.00,0.02342
517.50,0.02321
518.00,0.02384
518.50,0.02294
519.00,0.02365
519.50,0.02296
520.00,0.02359
520.50,0.02309
521.00,0.02344
521.50,0.02381
522.00,0.02355
522.50,0.02372
523.00,0.02258
523.50,0.02352
524.00,0.02262
524.50,0.02375
525.00,0.02291
525.50,0.02356
526.00,0.02307
526.50,0.02321
527.00,0.02351
527.50,0.02292
528.00,0.02330
528.50,0.02201
529.00,0.02307
529.50,0.02226
530.00,0.02301
530.50,0.02232
531.00,0.02267
531.50,0.02252
532.00,0.02292
532.50,0.02287
533.00,0.02289
533.50,0.02247
534.00,0.02249
534.50,0.02250
535.00,0.02268
535.50,0.02299
536.00,0.02290
536.50,0.02271
537.00,0.02214
537.50,0.02246
538.00,0.02241
538.50,0.02227
539.00,0.02225
539.50,0.02214
540.00,0.02273
540.50,0.02249
541.00,0.02263
541.50,0.02238
542.00,0.02217
542.50,0.02237
543.00,0.02195
543.50,0.02241
544.00,0.02146
544.50,0.02233
545.00,0.02148
545.50,0.02270
546.00,0.02144
546.50,0.02226
547.00,0.02135
547.50,0.02170
548.00,0.02155
548.50,0.02105
549.00,0.02210
549.50,0.02135
550.00,0.02288
550.50,0.02190
551.00,0.02298
551.50,0.02186
552.00,0.02216
552.50,0.02134
553.00,0.02154
553.50,0.02158
554.00,0.02160
554.50,0.02211
555.00,0.02154
555.50,0.02232
556.00,0.02134
556.50,0.02205
557.00,0.02114
557.50,0.02208
558.00,0.02152
558.50,0.02205
559.00,0.02127
559.50,0.02158
560.00,0.02160
560.50,0.02149
561.00,0.02174
561.50,0.02110
562.00,0.02192
562.50,0.02114
563.00,0.02203
563.50,0.02114
564.00,0.02189
564.50,0.02115
565.00,0.02197
565.50,0.02139
566.00,0.02160
566.50,0.02121
567.00,0.02146
567.50,0.02129
568.00,0.02157
568.50,0.02148
569.00,0.02180
569.50,0.02139
570.00,0.02168
570.50,0.02115
571.00,0.02156
571.50,0.02109
572.00,0.02153
572.50,0.02113
573.00,0.02116
573.50,0.02107
574.00,0.02111
574.50,0.02157
575.00,0.02116
575.50,0.02169
576.00,0.02081
576.50,0.02164
577.00,0.02060
577.50,0.02142
578.00,0.02043
578.50,0.02099
579.00,0.02088
579.50,0.02085
580.00,0.02103
580.50,0.01997
581.00,0.02109
581.50,0.02020
582.00,0.02166
582.50,0.02008
583.00,0.02068
583.50,0.01981
584.00,0.02046
584.50,0.02031
585.00,0.01999
585.50,0.02031
586.00,0.01961
586.50,0.02028
587.00,0.01968
587.50,0.02028
588.00,0.02003
588.50,0.02019
589.00,0.02026
589.50,0.02024
590.00,0.02037
590.50,0.02026
591.00,0.01988
591.50,0.01989
592.00,0.01971
592.50,0.02010
593.00,0.02012
593.50,0.02070
594.00,0.02073
594.50,0.02082
595.00,0.02065
595.50,0.02037
596.00,0.02056
596.50,0.01997
597.00,0.02045
597.50,0.02008
598.00,0.02107
598.50,0.02038
599.00,0.02017
599.50,0.01950
600.00,0.01972
